120922,5389,4083814481
120925,5227,349934174
120940,5234,1580563603
120951,6194,2939120682
120976,5753,4187823334
120997,5549,1648798153
121000,5755,3635306093
121001,5410,1139941451
121011,6682,699682516
121017,5465,536638696
121035,5631,1440643572
121042,6000,2709385105
121050,6127,523278137
121085,5537,1767985023
121099,5507,3996598573
121100,6431,3236644272
121120,5118,342333582
121407,5462,4039829353
121449,5428,4196412787
121455,9823,2851798559
121458,5276,3744541693
121461,5510,3218515872
121476,5271,1471046861
121518,4980,1789695979
121566,5366,3733778000
121587,8231,1794800030
121605,5608,4113417726
121654,5075,2112119995
121670,5186,782547571
121677,5468,2209414761
122091,7283,2262929710
122124,5632,2435244873
122235,5373,926616751
122271,5294,3374628517
122277,5641,4285301913
122325,5320,1161329133
122340,6803,265721632
122352,5192,2979786632
122430,7289,448304956
122433,7375,524958008
122437,5178,3081556774
122438,6387,1607063270
122451,5395,4172321775
122481,5463,3176914833
122508,5496,4182146714
122522,5154,3165713481
122528,5987,768254884
122579,5886,1579351358
122630,5594,2180081033
122669,6332,1279886614
122732,5295,1304389731
122801,7465,3216964316
122861,5793,3337257001
122879,5878,3338094212
122895,8449,736568905
122896,6464,4196310650
122901,6841,2818302209
122910,5183,1457648056
122911,5550,3451752350
122913,5344,1393778620
122916,6311,3030572467
124926,5883,2742726803
124947,5941,2507776631
124992,8221,2097242394
125073,7553,2625488221
125106,5457,2344269626
125133,6073,3535898260
125151,5504,893070403
125181,5557,1892704317
125184,5589,2539774514
125187,5801,1184389633
125217,5683,765941980
125220,6784,1048162151
125226,5846,3694822252
125235,6126,1736791488
125250,5345,762034957
125280,5515,1753282419
125292,5391,37835493
125316,6536,2058693392
125352,6355,3777345255
125454,5469,1337936015
125493,7736,3447842173
125498,5475,2365721251
125501,5724,2010454025
125503,8257,3917203499
125504,5806,2422512134
125505,6017,3744723479
125506,6370,248138276
125508,5516,2851612661
125511,5572,496203414
125521,5836,2740569399
125524,5293,1156073272
125535,7484,1643725238
125554,5571,1476023122
125556,5956,3377759088
125557,5340,2248403809
125558,5480,1852239521
126146,6201,676758900
126176,5980,1841154314
126203,5677,3778234840
126230,5483,1510691965
126236,5495,3091757174
126293,5596,3716972371
126311,5538,228519096
126344,6535,766617571
126347,6122,4232585168
126365,5606,3060404940
126389,5642,1960268000
126395,5494,4085341874
126425,5764,500081009
126488,7287,1039936647
126503,5678,3880738222
126516,5759,1790488894
126532,6580,2289849916
126554,5464,1506723543
126555,8290,379170502
126627,6389,405373926
126672,5788,1569318720
126681,6435,2023285198
126741,5882,1332795634
126786,6296,432187454
126834,6256,3092187032
126837,5544,1773584299
126852,5592,1778227059
126903,5511,1742732745
126906,5686,2154725318
126921,5547,771616981
126930,5673,3706183788
126960,5954,460925240
127008,6680,3277181789
127011,5812,2000585278
127029,6120,1485727346
127035,5590,190100766
127082,5551,3495559578
127091,6740,566745642
127104,6609,3800855923
127128,5545,261887422
127179,5876,2087996196
127236,5682,1105526680
127305,6526,915599319
127350,5680,3266753211
127353,5926,3343129791
127386,5658,1696518862
127417,5546,3288745244
127449,5508,2762662297
127453,5911,3241674953
127488,5844,3293621097
127527,5845,1653206368
127542,6026,1656931768
127611,5908,1762102677
127641,5947,2929280193
127668,6018,2755175939
127725,5986,1735315447
127731,5949,2781760374
127806,6329,1636295669
127854,6029,951581315
127884,6118,2103228157
127959,5731,1446589628
127977,6102,3735452556
128016,8442,3957619959
128061,6297,2179545776
128079,5919,2180316189
128154,6172,3235320003
128208,5849,3185151244
128307,5955,1308201745
128475,5913,1025031408
128508,6470,3148192122
128517,6141,965145125
128601,5721,3867430894
128613,6488,309129555
128619,6214,498628252
128691,6349,3661330789
128727,8425,470135601
128775,9967,3189003672
128913,8435,300988508
128979,6033,2622601913
129191,8469,636218109
129215,6123,1492693407
129223,8443,3497670658
129237,8394,316324995
129272,5848,1027389114
129335,6542,2486269820
129336,6275,1170788175
129354,6202,2721211800
129405,6554,747098283
129411,6193,3995554858
129429,8219,3247943782
129435,6466,2454545162
129486,6638,2131488178
129525,5978,3763213896
129552,6487,351109165
129591,6072,2694518755
129600,6149,2222241318
129720,6465,1220374725
129741,5855,2864018454
129816,6032,396928608
129839,6022,725712542
129886,5910,4288368085
129914,6468,2437115295
129926,6189,2972126748
129965,6358,3439727076
130001,9839,1791979458
130034,5873,867458668
130067,5989,634597131
130088,5982,915920148
130106,8101,194324018
130121,6151,2785454369
130151,6507,3038035275
130154,6335,1386561348
130178,5957,1150591062
130199,6327,3746502009
130211,6070,2613113832
130250,6530,2906925573
130332,5983,408837402
130346,6805,1023701836
130405,6140,1197045954
130411,6068,2247752771
130438,8327,2404916865
130480,6154,4137052624
130615,5990,3059148008
130618,6065,3231527178
130639,6036,1531348005
130687,6083,3234586495
130693,6119,3605497536
130759,6121,978838797
130845,6067,1779531630
130858,5985,1989985299
130859,5984,969649154
130861,6024,377178190
130863,6469,2295699564
130881,6155,3982145425
130896,6506,714036765
130908,6417,2840008346
131010,6041,2905849066
131076,6500,3439662539
131082,6190,2433433960
131085,6284,1991951207
131160,6492,2791617373
131172,6103,3808965674
131220,6173,2293300734
131224,8167,4099736023
131251,5874,16684978
131306,6286,2788824854
131405,6429,1908390739
131444,6544,2469426313
131447,6391,1120521402
131474,6460,3604691191
131534,6529,2556918590
131543,6369,4067048825
131552,6200,1238756309
131561,8256,3091738725
131603,6639,3703469018
131622,6025,3653965527
131635,6116,1413282375
131651,6415,2240703148
131657,6242,3016118416
131666,6637,1113295648
131702,6066,352505908
131729,6129,530789110
131738,6295,984757368
131747,8108,3250922962
131798,6251,3100094802
131810,6497,2832458131
131819,6182,2734016600
131837,6540,3511384247
131867,6075,383103459
131927,6702,2739408373
131951,8340,2249335715
131993,6294,3818720350
132059,6241,4083266820
132071,6326,1303822344
132083,6433,3109977781
132086,6610,1592786106
132097,6186,2943493898
132111,6699,3615907583
132130,6260,2555837927
132179,6323,3297348664
132209,6351,2947976933
132224,6324,233932345
132296,6489,2070724014
132431,6473,2654954754
132470,6393,1402618672
132554,6353,413107749
132560,6360,3669543341
132566,6439,956032422
132605,6402,324718088
132641,6388,375686109
132657,6414,1248515966
132658,6352,2718945982
132782,6498,1859900144
132785,6698,2305446143
132788,6357,4288775453
132791,6396,2672167232
132905,6285,281446151
132995,6338,746172812
133007,6259,2650375172
133079,9965,3539468896
133145,6579,3066751024
133220,6694,2133389205
133228,6354,978955855
133240,6677,108828000
133242,6416,3531047767
134881,9684,2332175727
135130,8329,3370689672
135217,9689,847041732
135484,8361,361728233
135701,9644,4081542820
136004,8091,482239832
138587,8372,3463353736
138788,8347,3175244541
138875,8434,2723385487
138908,8458,619623685
138923,8287,2967570405
138929,8430,3207921706
138986,8397,27876862
139100,8465,2647862856
139151,8444,3239156026
139181,8470,2231031108
139272,8456,585579170
139427,8374,2038321583
139430,8404,3190586154
139469,8450,1939119029
139490,8461,1012530688
139496,8360,3726299659
139532,8364,1919055552
139538,8402,3810009389
139553,8410,3671045126
