subid,oldfwhm,newfwhm
3014879953,8.143107538206836,4.278706798563852
334468298,8.020715402547955,4.151327910773101
3221434093,7.5832263970701455,4.151236962113554
4268231041,7.511325332116313,3.952188176658953
2355359789,7.816023620931529,
3533959599,7.375587136576901,4.335345111206639
2272230240,7.674495448697531,4.3656407388190335
1417920839,7.756491507369398,4.257812473434948
4196502261,7.279200579236099,4.246726306831577
2880229752,7.739173353640301,4.305813999679117
1679688116,6.8683933452114285,4.066940436564011
1077126454,,
1001970838,6.304997520913768,4.191616512261512
52306425,7.59225017977347,4.073159739617957
3289273628,8.045200543500608,4.451111473339577
533823633,7.571222213029969,4.18586671185813
3917353122,8.039990944405158,4.271343776438958
3082686752,7.638411356302103,4.18294685327591
3806576780,7.559521597649041,4.266832735448287
2564511370,7.208610047281928,3.950915101802298
3573560794,7.402073870431027,4.34850433538266
2625808132,7.576077887075057,4.452537259513386
894864165,7.743834069681843,4.254519067988597
1000881804,7.957713947496189,4.3251627569035485
2588900615,7.279962775547485,4.062636752530932
1826680116,7.908079161837387,4.470767578222323
1076565274,8.024070085296138,4.319054093414598
3419043004,7.438714662835221,4.226152284060569
2626352434,,
2161418201,7.941111852572987,4.459996051155087
2093758775,7.453024244099802,4.373762221258789
1342685465,7.45555304842249,4.340160334707678
2691009321,8.355877089371912,4.399674658894905
2367528097,7.880190011723835,4.03707922898075
3745413288,8.15273753268235,4.32685987657414
2885180167,7.449840122796459,4.0472645822756
225017631,7.205298934805493,4.456331740820623
794058926,7.9531282421547616,4.1839652429271
1161831083,7.366942375271264,4.376067925494747
2919917027,8.1837508026265,4.529159686869034
3601751755,9.695744046909043,4.325860544957109
1433666289,7.730953457493423,4.268156515275296
2884173160,7.731514728370447,4.304048319560848
808262395,6.025947662129839,3.8409031546031023
1110356321,7.635225239337072,4.514406503765803
3930136784,,
154667058,6.842162350615669,3.925683331751702
4100540491,7.317905996004912,4.157059019622162
375475352,7.724748858361,
4095893651,7.9209357903962685,4.38386845466319
870991794,,
385564988,7.86990656526178,5.072187260744007
2420532406,8.054718848408294,4.589005759475162
1566869901,7.596903095651824,4.293628495494321
3891584278,6.959879657445011,4.158460282504372
713088600,6.6586803996892625,3.788601729490743
1391684772,7.575531542056382,4.367569415759724
3486713588,5.826069120895164,4.720895086469555
1196527465,8.473828061812295,4.541335871026483
49408975,7.925059136547148,4.980783152821092
163259093,8.043676540828876,4.3425733012912175
1280157702,7.008586714088683,4.125480345321866
1204013299,7.426475178427369,4.42608457564721
2066354189,7.903889439424276,4.5479246994361775
661613686,7.828415634394209,4.526345109756723
898340201,7.678639046906849,4.332072218468146
1342487188,7.176342288795616,4.7953965466926585
1944147637,8.204146173880327,4.207560410543842
2808974219,8.110157035884784,4.21347387930787
970890500,6.7599818617333955,4.494007018711943
3731824395,7.844999794719847,4.079510911646113
3675945478,7.900276797123669,4.3593035429978295
2429770946,,
1485100276,8.125076179528298,4.351223980633305
619635668,7.995353350361936,4.4443630426594884
2664902924,4.24105641342263,4.808547277659986
192413932,8.130505464184965,4.185891060806546
2108937486,7.922038814099665,4.948672160748539
864032752,3.607279173405576,3.8074633983730517
97005004,8.051876474457632,4.4383348286627
1254730664,7.6716423679979595,4.282119868979193
1687315516,7.90042087996489,4.46674147351399
495793681,8.346569019477435,4.896993166969048
1479578650,8.237050881231443,4.352144741162802
3782270648,7.65698389235221,4.42883615869341
113335479,7.526015349348217,4.2193629031760596
65198031,7.639859753031626,4.2373206959919445
1511417686,,
2347753317,6.325080563164926,5.014710086617968
2657079253,7.876440424348074,4.14013470522282
674306142,7.909408349900154,4.232753371624118
3539717209,6.810396747502874,3.925264669556079
812909443,8.044183887392647,
3410508529,8.344956498044978,4.226222771400439
978316517,6.950648988574116,4.44159204368898
2152052186,7.256400651872962,5.3125967993309455
2147091664,,
2543780112,7.4853011045420255,3.981884229972595
1512563087,7.2704082981905,4.463950140696734
2604857252,7.218756472992296,4.541223295116546
1334116930,6.305601038902207,4.229640649290508
1161373229,7.8341754796552525,4.3463152585422575
1101490424,8.145196299978455,4.378409430091866
1472207263,7.624663886164864,4.193084946393001
4199436321,7.5641653651156515,4.334636477133261
2614145086,7.057474938166743,4.201319857963885
1637723952,6.527764114263756,4.203707430582427
3691492943,8.203623959223819,5.078407820493515
3321849919,7.8791416680237445,4.181047009600314
2235019065,8.075692358692526,4.345006976086051
2070099435,6.730744456598144,4.002846500842145
340803193,7.488858446329072,4.126085435387366
2876352000,8.164401546198473,4.4463871529344745
3093541482,7.22494539499946,4.335780107027675
2180976537,7.800874723489351,4.471456204803848
2170880573,8.133060793656608,4.317799528313468
447184381,6.973349718695689,4.795022907377817
3458965699,6.662319549085556,4.063144495880438
4069824072,8.04481143491759,4.274914429936755
2074860152,7.174277135656361,4.299884850721324
4290234295,8.41427882500952,4.460266977828326
4198853043,7.817190875482054,4.2405543063813775
1150278162,7.620312764787916,4.3168569659859815
1786969075,7.6525830957839025,4.407092849765016
2657764686,7.637814632447417,4.327582651694545
3140512536,6.832467715883765,4.220443658590271
2978762615,7.549013533867765,4.339045690876216
1097398405,6.88888815667939,4.509815552584906
3271604994,8.343860978855796,
3970800099,7.774525615363518,4.075520631639265
1489422464,6.941440945583323,4.3119601424669005
2830121192,7.999632223113299,4.497427493166745
3262225790,7.0166471452471635,4.1038209033336726
86226939,7.730895792405113,4.384022442402188
2719078954,7.954191388212154,4.369416179415516
718830447,7.257789420317728,4.3240416023311035
4215014897,6.749397126023129,4.220483121175223
708998859,8.30695842457013,4.521308550182443
3607981599,6.777998218882323,4.103795311121881
1000393599,8.138474020102603,4.0355498362953535
2239217267,8.0492388429545,4.255408328415394
754671892,7.377228258218308,4.101756593034502
3410682651,7.299758848892009,4.34628195226214
3722539437,6.349723047060568,4.448567457118998
3620165734,6.881921067671333,4.099372126465642
2048917421,6.7198739279478525,3.8974296650646156
2340561949,7.584877498417881,4.486830520952581
451261789,8.279374187549527,4.4267544193089625
1228891697,7.50436340970775,4.342781997055978
1838048191,8.090236140837723,4.348044729575613
2319442352,7.88793468227051,4.298823154889528
1307181116,7.775450491611177,4.2647698770397735
2180688285,7.4759979890853145,4.964905415496459
1177503761,7.197149697367649,4.36945941547616
2711538206,8.145599100531962,4.49600011130268
1346910582,8.159529265600195,4.5778436484551746
233205461,7.985366480862658,4.287967230491308
3683182920,8.240812629395744,4.405547755929803
3450122487,8.095896207604147,4.290210814310815
1446259968,8.122160643328417,4.340148964427173
372100986,7.672391765571582,4.672480533959469
4292903812,7.0584512329374025,4.08462974836992
3359871584,8.256679465209693,4.356065207649389
1317462,7.517526950955879,4.328743792458806
977404127,7.751842533045644,4.1953880697208
4006534625,7.445115820111502,4.230838080201405
1525589082,8.890365596666031,4.576358471354392
348711479,7.974238327855505,4.130867157720382
3545637731,7.530325264473684,4.078665726624916
3647998632,7.284304116054367,4.386244594717746
121697273,7.778218975410934,4.450614917297497
232853819,7.60040896655503,4.381599794707096
4113794425,7.866620228346952,4.52014654710419
4118326689,8.280032080640101,5.0288042334475005
3381441522,7.832382494044591,4.340008613328528
2022868892,8.540867268584591,4.657508350590958
3892575145,7.161995434344323,4.211221536627982
263354790,7.41606564707267,4.041353077436402
3445216767,7.436077398345582,4.255496942370536
1785444398,6.7722066312770375,4.084945420010518
1547584703,7.696329677126819,4.2142935942172395
2361299150,,
74920331,7.850590939567725,4.477004453128343
3917125611,6.962911951029411,4.330805736790164
3340851327,8.238728293228192,4.516214156241112
2814825506,7.2098696954707355,4.368557971095055
253771324,8.409872627663905,4.318825984776859
2280234873,7.634343994255865,4.189326514865986
624204289,7.752666782642344,4.563389097546979
3346511370,8.229292087020525,4.575131566441321
527463413,7.944297637555777,4.224493035723249
3552163094,8.182469670019659,4.4066710903113195
872953625,7.76992148068963,4.39329724575063
2450905343,6.331226445653783,3.9422498524254688
1812622069,7.637388145453769,4.4362299773320775
43606631,7.148996586410495,4.308022187292462
2620895813,7.81133354769154,4.4068541613840635
1365145510,7.892282310853895,4.406163546802516
2129564650,7.596130596576853,3.958444420367049
851427152,8.031127949502839,4.181031217917213
3506213723,7.3752345038706,4.287507408673457
2981829638,7.615843717035082,4.447934687412364
2726043986,6.826903403532288,4.759999291880947
4107507507,8.02035554461109,4.3399029560531
716537879,8.000674853938142,5.037788095251506
860920010,6.936602793286948,4.192235971927589
537502840,7.879433204091579,4.401539217078352
2037552598,7.417855951857184,5.121299572950249
3809027065,7.114841553734634,4.308569690631011
1250648840,6.718986549963234,3.952390374117676
2498589740,6.900213645947808,4.122042649807193
255246595,6.756563260853516,4.087010110111033
860165209,7.872646431005265,4.455838330058028
2894537898,6.742891936743152,4.101600100205442
3869583798,7.273082926935828,4.012994210689428
2151592349,7.871658008958287,4.019208885086398
680441334,7.961538853789456,4.437853278909819
1120459625,7.725221407175037,4.202378808158441
2776193382,7.970428323399854,4.434164457731733
1673549883,8.137506060952726,4.320298196116321
818654763,7.746048787945208,4.249604948745266
2319858717,8.105690899947497,4.601531732260739
1357417369,7.694672331932591,4.487683249013651
2165388202,7.958756195209706,4.402312909583439
272468530,5.78977028555135,4.704327868876629
1172262944,7.838981719836725,4.557404984418802
2446607895,7.661715383484574,4.156567916267508
11407866,8.063943192395183,4.414133583550814
3349861642,8.238960902611025,4.301797020549513
1039797417,6.8944135576071695,4.388732754885459
199547104,6.542335021691577,4.03813830598739
3847306693,8.073262258511427,4.352863242317313
1303893979,7.082278957809946,4.321648735078796
3234328642,,
510706202,7.833410878093482,4.326400723190289
2649991749,8.166475474044386,4.479635341742904
3552602299,,
3770031954,8.316419313759072,4.240335324454529
2710058273,7.884204906298031,4.439656007050132
2060298621,6.129657864310632,4.057577799695281
2896375520,7.944064656510215,4.058534336292044
606185341,7.887290288612772,4.0619715214700305
2202346713,7.492579381388546,4.2502127284914115
911677944,7.763735777143099,4.099234873946595
2184988827,6.696704580769765,4.393448273230026
3732485344,7.274918306907406,4.2513373774035115
2610067614,7.672404755398887,4.560030849018456
3891810238,8.06011825563809,4.238210387968982
2105801105,7.56095589535264,4.332580390024973
3117043986,8.099586213863246,4.169260916746822
1748232481,7.362710817253984,4.350519650209418
2714001943,7.609343844967114,4.447399998679954
2057058534,7.963032627364041,4.4452456392369895
1877783147,7.889124895166608,4.2943682625907265
3793444603,7.74622004764494,4.5315258047084015
2658232795,7.715602625415816,4.2784426791336045
1922557027,8.23718273660622,4.254811986132921
4284483827,7.710989892822197,4.16061745013416
320127697,7.425851528890235,4.474280709457318
906347615,8.456171944899033,4.381860516998137
2804514247,7.512970691948778,4.278536798720208
3747270459,8.133481395660022,4.499042664453317
189913356,8.512704717291856,4.5888570342567085
2259039644,7.777895798887876,4.295992216122903
2424990755,6.5958841860204,4.828227194072719
494764211,8.07185765916022,4.2200759376437444
1572161461,7.8148507668216665,4.5346624758328105
1145936325,8.016078692378821,4.266263751060149
3814863545,7.902145438974607,4.087208484971915
80982198,8.304710514785873,4.40676926265237
1222330281,8.246628284745134,5.329868395744346
2933325835,8.473474923966425,4.36517834811073
3539345395,,
3090659941,8.257877683892673,5.077817205349008
1744430207,8.722289435076775,5.172722165099965
2691116331,6.964051108398561,4.0512959448852595
3392963865,7.432147030615678,4.059342671563505
3245755395,8.173066604593595,4.144881577288788
2994983988,7.319624847335724,4.379055532419761
1779232530,7.890462169831698,4.459403296305055
1382465428,7.210816996797569,4.3392995717075955
2110496117,7.722772870577791,4.263255083078337
578652819,6.239025112071223,4.569587119550012
1660839245,7.72261157596817,4.224229420221435
1043634177,7.03929499744178,4.211348061252307
2240499373,8.165068123165012,4.1415517606751875
3598760125,7.935971438351103,4.439284401164468
3182049011,8.075708605225625,4.6204595500235
1764158413,7.648613616902308,4.453181071312106
2647545200,7.885694203435396,4.6478365388062075
2877714252,6.095062082190902,3.9555850150487495
624155263,6.161112815750503,3.9221628637079675
3972288841,7.552956005074307,4.57938562280063
192271174,7.122820390932776,4.37188956523356
3386202055,7.095967156583822,4.245775454401
1467713509,7.669667298792795,4.438506844951738
1998578790,7.400738843000209,4.350273611633337
3920704580,6.752336003652624,4.391706758654539
2670840190,6.50896361572397,4.035162379967383
3813030131,7.234704289905828,4.214680248824571
2112415953,7.9563950958997465,4.732355309608576
568769650,7.668708399194488,4.329720017497115
25354225,7.088203031152141,4.513222565405964
3150163478,8.299057994993785,4.720830881939379
3255836650,7.560641441206087,4.094680591048111
631348709,8.046735668887363,4.23263343450677
4099417558,6.608726361014892,
3138342343,8.1081329078551,4.747126327843202
473767958,7.3135469337346555,4.7387687067
11574123,8.19098998900626,4.684835475474925
1870893305,6.729324873618745,4.044483768172234
1615516059,7.552259242450301,4.202211848689742
1152449741,7.882096800751414,4.304090123292804
2100052286,7.566490835978451,4.541350812517755
2249226316,7.003837955199443,4.420212970320906
3376877661,7.671657500433419,4.352520639538307
415148142,7.397056728115501,4.210991655844743
787911250,8.20794986192598,4.2990839816325686
2499963942,6.704542035981257,4.166725219586875
3373021317,7.819313860478526,4.565859855561722
306816217,7.849603104653424,4.3821398426499485
1651940244,,
2935256495,8.320200428277294,4.4930892747368425
975856179,6.7852829148074445,4.237136631229844
526023406,7.593128177627742,4.230467078087794
646981992,7.848907959679994,4.534660849318164
3549674509,8.37794176560543,4.25870027567038
4093108110,6.727002823151941,3.9423282366358716
336426329,7.0381545235308165,4.087628513799022
1299596535,7.78102377269169,4.3881678536529405
3930335526,7.803760898433029,4.540684289811763
3692156343,8.03499980921363,4.523478759216075
2470886822,8.253000186276296,4.54867143858226
1137076695,7.445322136154415,4.204022822673392
1068261111,7.873411125838191,4.306837198821281
3076915122,8.09481529915163,4.372160633596818
3711850368,6.965625332474467,4.093566026542208
3185171421,8.33966497087683,4.679752970799557
1516788178,7.901574901009453,4.262353482705748
835001493,7.570930408129479,4.379399186593291
3846816171,7.865655259159589,4.383920896759743
4133213633,7.813808988281215,4.583665806857692
375434957,7.807901853498454,4.386461477158134
1496827612,8.12925806061034,4.25886051774139
962036104,7.380739184899494,4.274092396362399
2718695342,6.885361946316135,4.626364556925166
858211894,,
1873729948,7.354657053350917,4.087398271126727
23295301,,
1481550494,7.01025244734404,3.861226561900975
1614363829,7.66975019025741,4.216796024051739
2982184070,7.273356607592545,4.283370579724871
754064811,7.6536895479743565,4.377975786276466
1513736265,8.210340867725833,4.621690917638516
2047559103,6.751875434674357,3.750098793140429
831081379,7.828078596857549,4.413508674146405
130118047,8.098460606103101,4.364752210702639
1671345251,8.214260725034245,4.3756897372740875
881641391,7.447858485164406,4.369024553105314
3758103185,7.074822262642961,4.705247334253715
4174857942,8.171905740961536,4.512001843951703
3712060241,8.179858014741988,4.302864273349634
1605617010,7.324605858153143,4.071627583508459
905292781,7.775018646047705,4.984735182038335
1207361199,8.35652191417861,4.6397963205226205
2589790495,7.045228417120049,3.9586695621885366
486404664,7.744465447717714,4.232596193929979
3524638841,7.702357633640086,4.479184430583792
699288066,8.141137891099337,4.484207448907729
1238240598,7.36432587734253,4.148738805993687
361460013,7.097278243577063,4.182472234405181
2715820110,8.433178291520093,4.239559778497338
2544376434,7.6048163737177825,4.546163998492678
283366029,8.372594047021964,4.494746805511656
62582335,,
2117857991,7.415778302872067,4.699071445288873
77390767,6.781293862912662,
2893679025,7.705439472146865,5.050005869675804
2425606479,7.595593371985186,4.43024388317546
620265516,7.3245992978403995,4.085680535026831
3815131512,7.711992561699491,4.280231768396371
2263443077,8.186315206092083,4.2818657994071785
803514179,7.693194680178053,4.510267012312551
2269734277,8.579556335619362,5.456220008094419
2586296094,7.407296570084333,4.407937995949811
1037644062,6.914230419897392,4.127100563485782
3914722336,8.037863162387472,4.215082461836913
3902996821,7.049324039485414,4.380308348382346
629271662,7.740825612099488,4.347979345228799
3245338991,7.512601700348753,4.093277905013065
1521763392,7.654736629409369,4.240950044997918
4172833860,8.056553982427365,4.527532441794515
579934409,8.399524883483867,4.4357490600849765
37329051,8.373254955746605,4.630679232016729
3112586807,7.226026223123345,4.167538497131619
1905979097,7.381881308794812,4.242921825759225
3851803705,8.11091936904123,4.333968548923912
1512440794,8.09906697968093,4.573644054281446
3073794839,,
2758762405,6.395898132709495,3.8815513276185034
1594198178,7.508059010122712,4.083068847049011
1592697722,8.147620340745078,5.024630169900031
4080403633,7.823868509078154,4.894292052621991
507224785,6.360990350381613,4.650069335049705
2403464508,7.462767914913847,4.987503862774772
4020664673,7.718842623222651,4.370317999009641
831211165,7.8375783308771005,3.975520792543513
3498378981,6.991144390372612,4.225515690502214
3133368442,7.67978360711345,4.180618246175525
2901356997,7.3267292189589215,4.120302168164838
3867546625,7.3401923264604685,4.6680437642214665
1613166374,8.12792828198394,4.567302521415168
3022646611,7.792075686866645,4.287413217974869
3882431387,7.966554758514566,4.366079963726903
3859141450,7.133305722236757,4.258924100052634
3212763876,8.037408247693264,4.343568300333974
1854364375,8.115910020750931,4.321152344831931
2967555571,7.846984845891551,4.551500323997555
947782339,6.919825120567539,4.213945166307514
3909015218,8.161280637362058,4.39468387235831
471230479,7.57406065747198,4.605916394944862
1084225445,6.858699642466287,4.360294022813247
1164794273,7.282575135963813,4.264987718470532
1394077291,7.953154957255471,4.495391140473131
562992781,7.234494521861417,4.414001708762592
292969238,7.116943307589184,4.266704277077456
1299713973,7.435504031021588,4.300223425848308
823277717,8.798321530448808,4.370896877803547
1654523276,7.962976975635461,4.237130945719667
1125207511,7.816441361247264,4.644350693495845
522131828,,
3467479455,7.653504872149154,4.501057736210045
759622826,8.373237161873769,4.581126445986978
3625162682,7.349201114629646,4.482445174253119
3410668296,8.091055310841098,4.273261706245011
3428149887,7.5009846114596685,4.445544929971747
2017344284,7.332812059991523,4.364199335074717
3566300931,6.774282380004119,4.295290582244907
3675176980,7.692312392495489,4.134974813082074
1457842729,3.888093462111993,4.104390620368188
2003542642,,
2511291760,7.775624522737677,4.554030657231154
4208420410,8.441345815454998,4.693461807157144
1378634377,7.814579942225517,4.480297377951435
32938469,7.463478117755569,4.551080933815094
4033561173,7.1371289218697385,
706517651,7.811041700507593,4.9135534432588654
499092343,7.353495535468632,
733780371,8.137524857671359,4.502031546079566
2470516380,7.975092253006131,
1904603550,8.058984122516863,4.962248657713182
3010354631,7.002258352738091,4.2032747194704045
3055237322,7.950258214628876,5.074488867918083
1585331466,8.342152837237538,4.137309664123537
2871739930,8.328247564414031,4.394133084719384
1044438549,7.425268221886413,4.416485832138265
2323472643,7.212841991575269,
2753998487,7.522917247550326,4.543091959111031
273547252,7.6471175584865545,4.4305598853854145
3249817543,7.069701599579616,4.275432501609294
2139026534,7.406802779996457,4.4086713168415335
1438348583,7.259917915356239,4.497301709333708
533698126,,
2462036439,8.195322412761229,4.791615661224896
1340072536,8.088441849640695,5.1919549763494475
2192302358,7.3438814648840784,4.36186116708651
100527940,7.803319951849426,4.833462490283237
3561979823,7.922062267168894,4.402013674453927
3340124957,8.179772678255336,4.472957824655495
176129790,7.387960964743192,4.219902555250946
194293030,8.398859797157362,4.253396786728886
950661655,7.833494780851938,4.248749339668972
2305221381,12.252720316930636,4.009192953998847
4193918219,7.8360070443409695,4.3283204811838
219325366,7.375849232580858,4.7771192974985155
2402029124,6.915028029614553,4.458654201442454
1965701522,8.002749046174825,4.627311298043332
517593246,7.03312974887605,4.268068781225851
3236504015,7.034857755541977,4.125362782657399
1836756700,7.9327639162552455,4.3843276383499274
105914514,6.789313714137629,4.258064189803396
2225237681,7.140893060110281,3.6706610943569067
3567315418,7.679415234823057,4.581359813981469
1876155559,8.089001166231073,4.181631423912224
254383703,7.00066714700215,4.284429241448031
1007995238,7.569350765251332,4.448775023105387
307169010,8.27271300470613,4.3123723884073755
500214245,8.211058315320225,4.4879020800013985
3213518740,8.2252883697083,4.435851714536175
84407714,7.8277007905570795,4.324882280691571
725744795,6.868117552704002,4.493697329574118
4031942322,8.231180908702507,4.316939800838245
3492490140,7.887591752031147,5.005388509293093
1630871538,6.478851436879712,4.657123839977265
1412450749,7.836187314546056,4.64996464952463
1293529777,8.110900428416892,4.311125929356616
4090691856,6.879484356319744,4.100531882649096
4144391965,7.368561699982158,4.3280545162073665
1057423710,6.919142646326881,4.154980786522609
3778541583,7.783142729257932,4.2708218020630335
1065666069,7.285310450352761,3.736155501058811
2646855369,7.989989271013276,4.2028865064697385
276761217,7.595037959315978,4.354156441534631
52835891,8.371725608175238,4.474856320943581
1070737504,7.719322173917257,4.226845755624979
4184549693,,
1198356813,7.51521914116445,4.268288142342851
3762475569,7.998666004401813,4.318190274323379
2934644075,8.54653716248422,4.56245972650826
362293270,7.987638640634329,4.48802132743037
1738235220,7.55080504927901,4.394679163075177
2780566236,8.102909290455896,4.641692285545545
2944925114,7.835253013447081,5.174192704500778
1296243384,6.653224293937856,4.074728582927064
3880233477,7.3340444075576885,3.9795782984806927
1697787695,8.830914309172309,4.579646033669906
1400509715,8.0401320137466,4.509461875130886
1860870575,8.009746423692475,4.385469988738674
3921457149,7.215149998543664,3.987315164634127
3670726676,6.659127148633336,4.1247948825158405
2112189288,7.015285852519638,4.213329356876342
1857834970,8.11722776297417,5.2840316093143205
4106746357,8.154410222785522,4.416806882116399
3443950251,7.122688134412006,4.093355384790851
482294424,7.153030738221918,4.154444665851391
1453143940,7.80530092231109,4.329526334229429
3830031504,7.854505184721396,4.45256812038019
2639722173,8.072289667879575,4.387787210124196
4063155703,7.982457648825,4.4114196320125645
3470445476,7.382217252976215,5.1239411289641055
1120275692,7.738239719688537,4.327202093943274
3932933674,8.04169285864735,4.104866318100631
2689188662,7.633211900632975,4.43436288612616
3743186010,7.712329517227368,4.434910587815623
1621617031,7.309343165949017,4.171923080858339
1169616649,8.005469334847351,4.617650268060948
2791148092,8.049935721341615,4.78182590510802
198051119,7.780719422307475,4.39212907852112
417075525,7.819847436360439,3.976090299921108
2906762579,,
919679140,7.668202587218981,4.307293252946585
1695950181,8.372792859246557,4.6371703228226595
3035602262,6.856108657024434,4.216484074930621
3090132303,7.28530682480693,4.130006500248794
443900734,7.994264560991081,4.469807628140548
3856077977,6.668930543279943,4.040299184381034
2518846638,8.357269930024568,5.160056104673538
880296671,7.703897496223274,4.2639766444108895
363441871,7.570765734403918,4.212627423261413
4163093414,8.035179768400944,4.56519479098293
1477683629,8.685856901611578,4.6713305489448365
2741286919,7.878003806577375,4.2982158802465324
2897082725,7.066638605253074,4.164468801273793
3985888022,7.511219959877117,4.161401261656649
1133357643,8.112774993184463,4.715086004414096
1235977088,8.190858457187831,4.3467614317473915
688334597,8.161483014275769,4.292127128261824
1829191843,7.336518417980389,4.565579401030614
4137147732,7.956067864284272,4.297043803941302
1134044888,8.041836279597133,4.463510213870907
3535052608,8.462718460803838,4.3983395056467485
2404507707,7.251281560038197,4.413241904308659
4190952364,7.065299703055392,3.976949440298697
2970389523,8.06773537798093,4.311980403953369
2435041096,7.528349429607228,4.302553457781841
863570233,6.878727800518087,4.164013174711739
3220670955,6.90030914652807,4.426464377762734
1469221931,7.700183681761832,4.0952208015914415
71851847,8.31602782401702,4.518652127019195
3816691265,7.843353610589306,4.463590714641019
1636587618,7.996713329221433,5.119462294753653
2449123338,7.150579979620194,4.443780509636983
8454119,7.826054347013093,4.307334531845091
3192540230,7.409911849897279,4.301770240858599
2286509730,7.844536617506125,4.564005317916443
3950621480,7.669723546368944,
2758144993,8.683403821389868,4.565959934977302
1137996270,8.222002413474502,4.555700111992406
4083828352,8.249384384045126,4.6231074739803
1654119012,6.384325968180262,3.9555097038833167
4040147816,7.970854711338119,4.1436501576076115
235478560,7.061887130408776,4.145461305554852
3978744570,7.4855850255116305,4.233358578173626
4269796936,8.634997188068786,4.683647018377242
3264624310,7.579880660059257,4.343616458432346
1494969836,7.564890166974613,4.3492542374708645
2392768937,7.2313787953772435,4.373607962635819
1586254402,6.979475455099268,4.23742048739056
1590131354,7.677258390458567,4.367309951083574
3470362520,7.809707263920878,4.301050879711743
3614947229,7.2140433642354145,4.21875321215334
597625120,8.16116589323425,4.375529509059556
1533767893,6.881646096798807,4.150590813945891
765502775,7.859460207155623,4.571274429442427
465465726,7.945681493088358,4.381496300661272
1466472141,7.680577079480254,4.172465138261828
310631091,7.895923109518731,3.928562913097981
3572235922,7.553486596557209,5.005540675679547
2180799847,8.520775225530821,4.281132519718008
4259136159,7.322668893818088,3.9748077921016565
443334800,7.010670224886218,4.415236344085036
2408914693,8.172948344444396,4.4932742220442945
2991801804,7.589290512532635,4.001810597930833
2710418039,8.149351814279221,5.025722855488433
2645905397,7.814397983251559,
1761473096,6.607046801681377,3.8262910160966994
1858784998,7.8305875502358155,4.094354821132818
2207352563,6.030052113303906,4.677033031204142
906771173,,
1708583305,6.960448464764527,4.06798097259904
3726776317,6.681910255697118,4.248148414485798
2680509132,8.05531004735151,4.55863987865708
3219790231,7.816348823548747,4.094989637913934
250211156,7.518287977214976,4.456683916575878
4285804772,7.8687237858796095,4.345318801963354
1459501611,8.100084389180358,4.402620756481242
2933490015,7.6786306315893125,4.082136663095128
3298815936,8.272165891610387,4.493126445168918
2171168019,7.5526667036572475,4.175237525158874
741738961,8.457717786900401,4.238398742587298
107578676,8.273362273637098,4.996054478462507
669437295,8.42598830827539,4.590408298812367
4083814481,7.894186201582354,4.260741461564926
349934174,6.68888388319827,4.357924356872806
1580563603,7.109077896714372,4.454060196631542
2939120682,7.874057129762859,4.592185043700991
4187823334,7.663480079669183,4.251648103290904
1648798153,7.6814638042817585,4.203093383227769
3635306093,6.743756465522589,3.9209937423445114
1139941451,7.403096294453985,4.357624722300906
699682516,7.093886276445279,4.103675108764018
536638696,7.440292641994825,3.9518812226410835
1440643572,7.81460143441347,4.396383704845668
2709385105,7.965183668360466,4.538956257985179
523278137,8.606136054732385,4.532740952035733
1767985023,8.535785029404149,4.4633042691041185
3996598573,7.071164894271943,4.217619375339098
3236644272,7.708352190426803,4.8118191839014495
342333582,6.321837773810325,4.197817383081083
4039829353,7.741254744346506,4.305528420373936
4196412787,8.031420553650053,4.243940950557678
2851798559,,
3744541693,8.458981167719553,4.686280265070967
3218515872,7.314217841532199,4.236928439560297
1471046861,,
1789695979,7.784696614564783,4.371078573596663
3733778000,7.8640473624214495,4.517890367821679
1794800030,7.192511004996414,4.158831835916706
4113417726,7.708378408393024,4.3149610813381285
2112119995,8.111713757679222,4.171330701160628
782547571,8.320884398156497,4.458582216215735
2209414761,7.251783665250678,4.180577878021069
2262929710,7.6724964205267,4.328724749238665
2435244873,8.070475888453686,4.37076444321885
926616751,7.217475257867802,4.93120041804859
3374628517,7.630411762736381,4.352954441657798
4285301913,7.901855441262378,4.346503614147341
1161329133,8.308713901197695,4.649953375107054
265721632,7.2044028067534285,4.095103695321265
2979786632,7.379634715496023,4.360910540819781
448304956,7.415223602824732,4.258527186256729
524958008,7.875121317135785,4.122446911273206
3081556774,6.863852907379782,4.127375003886095
1607063270,7.733011836454822,4.569965803623391
4172321775,8.205407475085206,4.157231791191056
3176914833,8.335044610155084,4.605188174159173
4182146714,7.056418449672176,4.178659156176296
3165713481,7.833197384427855,4.154980708544482
768254884,6.842733849366714,4.169925196218721
1579351358,7.31127949988761,4.298535276877185
2180081033,7.590421909626469,4.329330702068889
1279886614,7.765846971256559,4.887120046203202
1304389731,7.3780778532927265,4.077704771673777
3216964316,6.356243992121046,4.217430433963546
3337257001,6.497694251729926,6.280961262339012
3338094212,8.166235859710765,4.371063739685246
736568905,7.7877936608758205,
4196310650,7.947201374314452,4.3920816424066045
2818302209,7.835488689716913,4.4457405461580395
1457648056,7.416986602734978,4.400587392236276
3451752350,8.099546105616172,4.1594008916418135
1393778620,7.751689574851938,4.342103222291772
3030572467,8.383907090114564,4.192238849587213
2742726803,6.886072036030235,3.934556645787344
2507776631,7.478625509032192,4.495389914686695
2097242394,6.936897290013573,
2625488221,7.394896802631193,4.438037173944512
