bblid,sub
99725,486413964
99731,1748514083
99737,1111365390
99744,3172009777
99747,485901498
99750,3386320030
99762,1133377704
99771,1161831083
99774,3466674957
99776,927718151
99779,2527893644
99791,2919917027
99793,1474362857
99795,1495156800
99800,2400729306
99803,168291541
99806,2179370355
99812,4112559836
99815,2267764592
99838,3601751755
99841,3734332247
99844,1433666289
99853,2762863953
99859,2393626492
99862,2884173160
99871,2904893291
99884,1314656137
99890,983182374
99893,3213228073
99899,2508446212
99911,1063785154
99914,3028906852
99917,359543023
99920,808262395
99923,3040005876
99935,941520209
99938,2583246554
99943,1747489612
99946,3821662954
99949,1110356321
99952,2534396229
99955,3842255081
99964,3930136784
99967,1269195611
99975,359031513
99980,4129245755
99988,3692652566
99991,154667058
100003,3557632968
100010,3149523795
100015,2281930603
100020,91445490
100025,919194826
100028,1073879336
100031,4100540491
100033,1791465577
100036,2373327462
100039,1695752102
100047,3509806621
100050,375475352
100053,328458908
100056,4095893651
100061,871858463
100064,3561358096
100070,969698937
100079,870991794
100085,1613796574
100088,385564988
100091,1981599073
100115,2420532406
100118,3868045652
100126,4285886244
100129,386951908
100143,1636866014
100151,2507680099
100157,2737836895
100160,2968446180
100174,1566869901
100177,2359112126
100185,2020970243
100216,3266524653
100230,4101817560
100236,373287123
100239,4267371795
100244,2609065115
100249,3980982649
100258,3361341431
100261,2831053738
100263,907060104
100269,969155655
100278,3891584278
100281,1402965109
100284,3022917242
100286,713088600
100295,1169413578
100300,1391684772
100312,3971879948
100324,4203892147
100327,728495488
100333,3922424065
100335,3749923645
100340,4281060207
100343,4208551275
100346,493414244
100352,1097249735
100355,2799120840
100381,1272616872
100384,2892699047
100390,1850497583
100393,1807676459
100398,725425141
100401,3486713588
100407,4187700424
100416,3700046406
100422,1409856475
100428,3312641078
100431,1897510229
100434,2527606618
100437,1196527465
100446,454357778
100459,2570557517
100476,1593818988
100479,3063593644
100482,49408975
100488,2475408418
100491,4083953791
100497,3307473475
100500,1288332047
100508,163259093
100510,646712720
100516,3301908891
100522,1280157702
100525,2885429769
100536,272891045
100544,2650749165
100547,1275494622
100550,2337581659
100553,2393244767
100564,1232332243
100569,1069035569
100581,1440978947
100583,3410839585
100592,2759738291
100595,1137689020
100598,889459806
100614,3647805649
100616,1204013299
100622,3477160302
100628,1580930691
100633,1962842050
100636,2471433677
100639,2066354189
100648,661613686
100660,3063083154
100674,1528339963
100678,1652826120
100686,2951750470
100691,1747305162
100694,2408857797
100697,1584265462
100700,3615723962
100710,3183869733
100716,1602671406
100719,3085162222
100725,817223868
100734,363126322
100737,3294455297
100740,2052798065
100743,2141821045
100747,3612308075
100755,598199510
100761,898340201
100764,3527022438
100767,63156053
100776,3723712004
100778,2059484117
100781,3467274934
100783,1342487188
100811,621135884
100825,858362291
100834,372807485
100837,3351326478
100840,2043117438
100843,2083901818
100849,1944147637
100869,2808974219
100873,970890500
100876,3731824395
100884,713531830
100886,3022614932
100889,1548514388
100892,1017903113
100895,3675945478
100898,2916200420
100907,1632536434
100909,3330075299
100915,2510698959
100924,1681646207
100936,2429770946
100939,2025216258
100953,238462008
100956,3917948471
100958,1320504294
100961,777177019
100963,2969311129
100965,2259955109
100971,3207943931
100974,1485100276
100977,2306698439
100983,1272834118
100992,619635668
100998,3046421561
101001,2084911227
101004,2616506996
101007,1242366535
101016,1864107209
101019,2272854281
101022,3885927764
101024,1333290826
101027,2659311481
101030,1507063292
101048,263233612
101057,2375273235
101060,2655861928
101063,2613023404
101072,3676421087
101083,1620995443
101089,1867180732
101092,263022305
101095,3894207726
101098,2664902924
101104,2209456553
101107,1380456858
101116,2002329364
101134,1031475720
101155,192413932
101158,2108937486
101179,491364350
101182,2837630621
101185,1318276242
101187,3493698736
101199,3385148096
101201,3876375246
101204,12404929
101210,370596471
101221,864032752
101224,3560019455
101227,97005004
101233,3345525069
101236,551103298
101239,3367775874
101250,3150871996
101268,1081446343
101271,255795579
101276,1981838166
101279,2655352470
101291,3686005829
101296,2729225832
101299,1254730664
101301,4283027731
101303,1642529073
101305,1471101709
101311,2500837260
101322,1687315516
101324,3430190626
101327,495793681
101330,3672054932
101336,949760159
101342,499523273
101345,4202142918
101348,2361149732
101353,2792999013
101356,1103645290
101359,2846707626
101368,1479578650
101386,69404180
101392,2359398281
101394,608658839
101397,4122926500
101408,655948441
101410,137352668
101419,34208791
101422,1659793482
101434,2689529035
101447,1655003282
101456,1203002908
101462,3476477825
101472,1582384833
101475,3118515406
101480,3759947369
101492,2329779199
101501,3782270648
101504,113335479
101516,4062831114
101519,441247690
101522,2058054551
101528,3956358266
101531,1606053145
101536,648363828
101539,3468704500
101541,1286109555
101544,2870606716
101550,3182586314
101553,3091253198
101562,3614690396
101567,2926354033
101570,2451524395
101576,1885103904
101579,2553897696
101581,1661295506
101587,1431134638
101590,1184077333
101592,2459467810
101598,65198031
101604,2244851167
101612,1198338398
101615,2698818385
101618,3591857843
101621,3069242094
101624,1363241185
101630,1206581847
101633,1108890707
101642,2163472394
101645,1732409861
101647,4193036839
101662,1417618740
101668,3305468633
101674,1845386858
101677,3154634329
101686,2568413399
101689,1903420695
101692,294938954
101695,4129680197
101699,3485030070
101720,904498965
101723,807084305
101726,3618284318
101729,1070573278
101740,1287517664
101745,2131190232
101754,1511417686
101757,2347753317
101763,2646836954
101766,2054292693
101775,988556710
101784,536685352
101796,1067010219
101811,333646749
101820,913688090
101824,1251490355
101827,2606858752
101833,1505822337
101839,1444249934
101842,2603264728
101853,546667636
101857,2289276522
101863,2657079253
101869,2441824282
101877,2816390283
101880,1619828238
101886,2194649605
101896,1006961060
101904,2253520080
101913,2500378722
101916,1924743789
101919,2598127533
101925,495602175
101937,3915577154
101952,3911835546
101964,4278552101
101973,394085704
101976,4039952199
101979,413778567
101982,2898432996
101988,1035518985
101994,3136211547
101995,4122583626
102001,2246688661
102004,1649950106
102009,345237624
102020,3392740493
102023,3486233225
102032,1953784869
102041,674306142
102044,3481311825
102047,511255138
102065,1415262078
102073,4084499458
102093,670587196
102099,674029299
102102,3539717209
102120,3531343696
102131,593893353
102134,3302462950
102141,812909443
102159,3410508529
102174,2452540914
102180,2223333188
102185,3074411388
102188,3254001310
102190,978316517
102191,2702414531
102206,1740578573
102217,1118706051
102220,1366355512
102226,3006513715
102229,1532413939
102237,2518860989
102240,673486029
102249,570604806
102255,1910009450
102258,118733704
102261,1744058325
102264,2152052186
102288,1123612662
102294,3316578724
102303,2555086559
102306,2147091664
102309,2543780112
102321,3530132419
102335,281612098
102340,811699984
102342,3832191271
102345,64690984
102350,1512563087
102358,525770837
102367,1241060916
102370,1972028270
102375,1177573206
102407,919697591
102422,2604857252
102428,171483209
102431,3193172266
102434,1508012837
102437,2283522838
102440,907909990
102443,871314786
102446,3562977133
102452,2287002574
102455,1877041601
102461,2043492478
102467,1334116930
102473,1980004636
102476,2444622611
102482,3451629488
102488,1556215901
102496,1161373229
102500,2206214000
102509,2309361339
102515,3665616343
102521,3427828840
102534,1101490424
102545,501355651
102554,955453965
102560,4208221573
102564,2251923884
102567,1472207263
102589,198413201
102595,2357560771
102598,4199436321
102601,2614145086
102610,1791664263
102616,2290715788
102633,3149190077
102644,3518600698
102649,2809282584
102660,2044245229
102670,3904841133
102686,1622828857
102698,2034415945
102701,2207624163
102706,4203411918
102718,939457152
102730,2785240676
102733,2750531680
102741,776801320
102744,3388771879
102749,3208076229
102752,190581414
102755,3974989993
102760,1637723952
102766,2212397883
102778,3045818282
102792,4034786681
102802,3479079677
102811,3931081843
102814,234753660
102817,3691492943
102826,765095423
102829,3321849919
102832,1905539420
102835,2519055187
102844,3395340072
102845,2235019065
102848,4093410011
102854,2686888375
102860,1644291647
102863,1743996987
102866,2151860788
102868,661694437
102886,2070099435
102889,2466656299
102892,4091657334
102895,340803193
102898,1654385563
102903,115484947
102906,3780356892
102924,2876352000
102930,3185194166
102939,3086753149
102948,3954794758
102954,3093541482
102958,2180976537
102966,2550649321
102980,2170880573
102986,1663446582
102991,2767441850
102994,1128418741
103006,4072831037
103009,447184381
103014,103466624
103017,3620961971
103029,3458965699
103035,2649846703
103043,3098238457
103054,2884788555
103057,2047596920
103063,1814528199
103079,4069824072
103085,2706261284
103088,3615854790
103097,2167023271
103100,147083243
103106,3934741472
103109,48391712
103117,3482740078
103123,3652861137
103125,4025616109
103128,2570703631
103131,760382060
103134,3403874403
103148,3765283322
103155,4242543239
103161,3939257144
103171,2074860152
103177,1306779716
103186,1760749258
103192,3765464919
103195,130149720
103201,278190245
103207,652010137
103226,3171375030
103229,1432506998
103246,3293785411
103254,817599486
103257,3779210189
103260,4070366326
103263,4151210610
103287,2762565555
103305,2687969638
103308,3606903940
103314,2233872360
103319,4092459530
103322,2466936407
103330,759631615
103344,1119413948
103350,1410561034
103353,1373755918
103356,3058718721
103359,1580555713
103364,2520005506
103367,1204650929
103373,2118973679
103386,4089123967
103392,2067373538
103396,1299294174
103397,36097999
103399,2769592862
103409,2681700579
103410,4290234295
103413,4198853043
103423,1150278162
103430,725293705
103432,4281339070
103439,555561794
103443,1037803751
103445,194222811
103459,1481198007
103462,950978026
103463,3914825177
103467,1102157767
103471,3869129915
103475,1316542117
103478,951255879
103486,4123459593
103489,497157577
103492,2101709204
103501,384355539
103504,4049161948
103506,1878499070
103511,2091819596
103512,872008285
103515,3561506898
103518,2726534576
103521,3261338093
103525,1786969075
103529,1394492928
103531,2820833138
103537,2657764686
103541,3140512536
103542,4100391689
103544,1552017687
103547,2373472548
103550,1244298145
103561,1874638374
103569,4274446795
103572,2978762615
103574,426419561
103575,1446890872
103581,2493336057
103584,1932315638
103590,2970322046
103593,3036228218
103594,3454433367
103595,2192642118
103598,4101686692
103599,3140332981
103608,1271470663
103611,4288826148
103612,2968855349
103615,1464115514
103618,563049688
103621,1097398405
103622,239046804
103626,947366568
103632,1685716491
103635,2210954244
103637,493268006
103642,2003561057
103646,1092866141
103652,489522430
103653,3436461261
103656,728088258
103659,3271604994
103665,1146533200
103669,2110392483
103674,2590395393
103679,3970800099
103681,395419793
103682,1489422464
103688,3384581997
103704,1779481705
103707,3152610394
103711,3890696441
103712,2830121192
103717,3517934277
103720,3262225790
103723,3347264378
103725,4056615238
103726,540193141
103729,3361191093
103730,2822239201
103737,86226939
103739,2719078954
103740,3139823499
103743,3201780111
103746,1499908992
103751,1245706034
103755,3805879596
103756,857777439
103757,2088226062
103760,1873361589
103763,1784386737
103768,718830447
103773,4215014897
103776,479037438
103779,4108878398
103784,3898947907
103786,1993075041
103790,708998859
103793,800118991
103798,1865627409
103799,543448832
103802,3244957560
103805,651926903
103815,1285420008
103833,2925073642
103844,3293860525
103853,3607981599
103859,3638159824
103862,3091096973
103867,3240179616
103880,2534706277
103883,2464555617
103886,1968676974
103906,4016520857
103919,1833194950
103922,228841883
103927,1958513590
103932,1743107844
103937,519759145
103941,1000393599
103948,3851285635
103951,1374070240
103957,1739497436
103960,1953523815
103969,2119582124
103975,3601689887
103989,2239217267
104001,754671892
104004,3410682651
104007,447961896
104010,3722539437
104013,3625181097
104019,3620165734
104022,3072382011
104025,1351702068
104031,2452738741
104037,2759452809
104055,1132675678
104058,893949884
104059,2048917421
104068,2340561949
104070,1603597447
104073,1516657283
104076,3185039500
104078,451261789
104081,2928600126
104084,1228891697
104088,1889786818
104091,272914335
104094,4160083344
104097,638348707
104100,2950825199
104109,2781097252
104118,2161453994
104121,3761416183
104124,126035448
104127,3598360011
104129,1900605466
104132,3307446649
104134,1841646439
104137,3158111060
104140,37397284
104142,3593581843
104148,1196155646
104150,1753009595
104153,1838048191
104156,2319442352
104158,755862625
104161,1307181116
104167,2074229248
104170,1204940634
104173,1109606750
104175,1953200994
104177,3938822976
104185,506271229
104191,134302786
104204,1342378414
104207,2180688285
104210,1185448728
104212,2460194095
104213,1129983260
104221,1665027743
104229,4064549234
104232,1177503761
104235,2711538206
104243,2227496008
104249,2333107079
104255,3637162219
104261,3471239508
104263,1346910582
104265,1711276874
104271,1602320404
104277,1774797352
104287,59714743
104290,273799948
104293,363033864
104299,444068551
104310,1592629445
104319,1422635278
104321,2071680322
104327,1295216510
104330,2321630715
104342,1299728294
104344,3852381624
104349,2471852122
104358,3057942228
104366,2948374692
104369,1205445988
104375,4012018135
104385,2237982536
104388,4088345258
104393,233205461
104401,2844498954
104404,1312431621
104407,2680399414
104413,1566778039
104424,2595668795
104443,2600332259
104445,2897596895
104448,3665691709
104459,4285465267
104462,2676526830
104467,3868712131
104473,3742803869
104476,950478226
104485,2199450430
104488,4124255964
104490,241751207
104493,194673315
104496,3962304684
104504,1451165144
104509,548720698
104511,3683182920
104525,3450122487
104535,2816663144
104538,3509128074
104541,471212060
104552,956769938
104555,3736511645
104558,2826793343
104561,3365600546
104563,1446259968
104566,2978328335
104571,1509780578
104574,3192712813
104577,1874155102
104580,2833743067
104587,99825857
104590,372100986
104600,2845708441
104617,1858877980
104626,2672943532
104629,1999955052
104631,2349391134
104640,71743314
104643,28580182
104652,3121336314
104661,1268126794
104664,2888275525
104670,1101921068
104679,1267454695
104682,4292903812
104686,3383278008
104694,3922516539
104697,943022600
104706,1402480463
104712,261518316
104715,3894931939
104718,2666275841
104724,431630931
104727,3359871584
104730,252819685
104741,2271204009
104753,1941400596
104755,1174361640
104758,859079626
104761,1406341015
104770,1508434161
104776,3148598522
104785,1317462
104797,544242133
104808,4147512209
104813,3723723472
104816,977404127
104821,4254589267
104824,438723420
104830,210629098
104833,159342574
104836,4006534625
104842,3415536567
104845,740651448
104848,1525589082
104857,3637366533
104863,3470890682
104866,693114037
104869,3241480565
104872,2390736841
104875,1775123910
104879,1347584053
104888,1967359675
104894,4061497577
104899,2229165323
104902,2114539425
104905,2579025326
104910,3225696009
104913,3317078285
104914,3165244192
104922,2860880543
104927,3550134450
104930,348711479
104933,289031219
104939,518964220
104944,2067202676
104947,2865674823
104950,1838977218
104956,2413804745
104960,3545637731
104965,3773609819
104969,3647998632
104971,3647851525
104978,121697273
104985,466438276
104991,232853819
104999,2627421910
105007,3810516166
105010,609089091
105011,3205597285
105020,2592556514
105024,3865754059
105027,932381176
105031,1805473115
105033,4113794425
105045,3496586031
105051,315174830
105054,4118326689
105057,612439442
105060,929030697
105068,1915659251
105071,1029967183
105074,3671428928
105077,187447155
105080,3430817270
105083,3381441522
105086,775762429
105087,1634359788
105088,2299485228
105089,3327669309
105090,1924443735
105091,3924349041
105092,2797582432
105094,240734846
105095,1091451503
105096,2432139868
105099,2022868892
105101,3440573735
105102,2185598262
105103,1404841221
105104,715357992
105106,3020795658
105107,4217030427
105109,1550363338
105112,3892575145
105114,1088754103
105115,263354790
105118,2038017092
105121,429793305
105124,4264534550
105129,2296674292
105135,3678315672
105143,4268001998
105158,3567324047
105166,3445216767
105168,1785444398
105170,3195889844
105173,3146761904
105176,1547584703
105182,3149852
105185,3884028435
105190,1794225546
105193,1862474638
105196,2293406081
105204,2846856768
105212,1796149953
105215,2361299150
105217,303055084
105225,846472047
105227,2900030285
105236,2311845315
105238,788109330
105241,3821450116
105244,74920331
105252,3336025354
105254,1848729364
105260,2887127196
105265,2678883492
105272,3917125611
105275,248190436
105280,1463283523
105283,1388659015
105288,306622105
105301,1448808338
105307,1611871662
105309,3340851327
105312,1934231836
105324,1701204131
105332,2814825506
105334,253771324
105347,3452670565
105353,258676452
105356,3906639083
105365,2280234873
105367,424103771
105370,624204289
105373,549860357
105376,3346511370
105379,789754826
105388,168015172
105394,2371205910
105397,1554776869
105400,3413861826
105402,527463413
105405,4173459962
105408,2383029272
105416,1132341078
105422,3422334667
105426,4256470263
105440,1722008073
105445,1427723825
105459,113476957
105464,3468878622
105467,523983661
105473,649732211
105479,695117756
105490,4156838729
105496,361201474
105504,2949874230
105508,2521776069
105511,572812966
105517,342643866
105522,3552163094
105525,872953625
105531,4138251160
105539,1741874293
105545,1297894892
105548,999790606
105551,2415708525
105553,290593103
105555,656024435
105558,1372714641
105567,125714672
105570,990746026
105573,1056914350
105576,3645815201
105579,824949857
105582,2235624706
105591,1960654514
105596,230843551
105607,4247180141
105610,980744680
105613,1065768940
105616,3627537891
105617,2539699698
105620,2227063369
105623,2169300045
105634,2450905343
105635,3712135406
105636,213584093
105638,2877908236
105642,702621323
105646,531176631
105663,747914118
105666,3408249225
105667,2222107032
105668,1813490776
105672,1812622069
105673,3186873030
105686,805584470
105698,704438310
105701,3542872716
105704,882536579
105707,3848521904
105712,4131058690
105715,294352397
105717,2401609263
105720,2633716116
105723,2567569296
105732,582363452
105735,3305614131
105737,1537833745
105740,3853462369
105743,3764225381
105744,2571294536
105747,1220243323
105756,1839884789
105759,2244963381
105765,43606631
105767,2620895813
105770,2688837407
105772,1951363368
105781,1365145510
105788,2406697050
105790,1959311905
105793,1899631653
105796,2525730346
105799,2129564650
105802,2682311570
105805,2018595229
105808,245007487
105814,1564497683
105817,2360995616
105823,2593502879
105825,2900200611
105828,3658897729
105831,1853687842
105833,4040415232
105836,392321551
105839,4278673359
105845,3582588502
105848,2739020724
105860,851427152
105866,3506213723
105869,949589659
105875,2422389288
105878,3869863882
105883,3429691019
105889,3283642692
105894,196677383
105897,3661674292
105907,4273642082
105910,971550951
105913,1008344803
105916,3685457132
105919,869177644
105927,708200284
105933,3902194653
105935,3739154913
105941,1697253269
105967,2280579223
105968,1871439191
105972,1872110586
105977,378106327
105979,2981829638
105985,3798060906
105991,4098725589
105994,335287514
106006,2726043986
106024,3898485838
106027,967283837
106033,4211544316
106039,4107507507
106045,3730652842
106054,4216076324
106057,716537879
106060,963344300
106068,2082092662
106071,860920010
106074,3571522245
106077,85500662
106086,537502840
106089,3362562488
106090,2088778706
106093,2037552598
106094,7194619
106099,1990595097
106108,487282526
106123,2298766782
106128,3381103200
106140,4121080143
106146,400661828
106148,2966679701
106154,3809027065
106157,854629322
106165,311752777
106170,2957638961
106173,3048952629
106176,1376440634
106187,1998313396
106195,1467986999
106207,1986182134
106208,2651307574
106210,2972750195
106213,3032629111
106216,1400094072
106219,3138828472
106222,3690018021
106224,1930944251
106227,2733532872
106228,1250648840
106231,4276105835
106234,424783972
106240,1991137319
106246,2498589740
106255,793944704
106267,255246595
106270,860165209
106273,918010461
106282,2366139633
106291,2090186561
106292,868409168
106298,2730002621
106301,1483708951
106304,3219003416
106313,2894537898
106317,73518772
106331,3869583798
106340,1860912122
106345,1565644738
106348,731513376
106360,3127353028
106369,2957096719
106371,2958848418
106384,1034657074
106390,4287419066
106396,500170417
106399,4121623409
106402,289728112
106405,4143277183
106408,2151592349
106413,2868588764
106422,3318233934
106425,578402625
106428,1420979363
106446,2329181063
106449,1655799367
106452,3604623140
106455,829140267
106461,659027092
106463,3119064246
106466,1582868153
106470,763108338
106473,680441334
106476,3477026809
106477,2154323944
106478,1745705512
106482,2469487450
106483,1120459625
106486,2776193382
106488,38483127
106491,1655486698
106497,1424261846
106509,3610034769
106511,739310371
106513,2998807297
106515,2230718781
106521,2463778946
106530,1673549883
106542,2765707878
106550,445915854
106552,3466540281
106557,3078645460
106562,1884653400
106565,2548303191
106568,3778007221
106573,818654763
106578,1883783669
106584,596808345
106585,1824914056
106587,4067109546
106590,3786792209
106593,3829887765
106607,4078061288
106612,3763042906
106615,133888085
106642,668316430
106645,3227791617
106648,3064980707
106651,46445952
106662,4082724400
106665,350809151
106667,2319858717
106676,1417069900
106679,3155411084
106682,142119407
106685,4022932448
106691,4192553567
106697,3484250211
106700,1178802479
106707,3948371253
106708,53631221
106711,3076065686
106712,4161692039
106714,1357417369
106717,2165388202
106719,639852155
106727,1071349771
106733,4252697738
106736,449480325
106747,1183841022
106759,2348546480
106762,3944510957
106766,3713290193
106769,892422673
106774,3533508275
106777,56931968
106782,272468530
106785,4153149501
106791,3785380226
106794,101831565
106797,3622333374
106800,1172262944
106802,2446607895
106805,1986380824
106808,11407866
106811,3032826009
106817,2190310053
106822,1163434793
106825,2733185318
106828,3559050436
106833,4276571525
106837,1442949019
106838,3194266203
106839,4046703178
106842,1007477212
106846,172284896
106849,3793870368
106852,1447726915
106855,2986020172
106856,1610790271
106858,3341867182
106861,2815907059
106864,1080481532
106867,2443144911
106873,2820543889
106877,16318351
106880,3349861642
106889,3448569025
106892,2909499548
106895,1255862931
106914,1261558091
106919,1039797417
106922,1562214644
106928,3429357337
106940,4030917686
106946,302104637
106948,3040062956
106951,22609039
106957,923846323
106966,3331136771
106982,199547104
106991,4202234704
106997,3425778028
107002,1838718080
107005,2317950607
107008,4242721645
107011,1216977422
107019,3656633827
107025,1587921841
107030,123287830
107041,2400670554
107047,3110037862
107051,3847306693
107055,1303893979
107059,1949002280
107060,3234328642
107062,348972661
107065,4085081210
107068,2243342744
107074,760061227
107076,3018018057
107079,1535527113
107085,140286885
107091,510706202
107100,2715193706
107106,1133886817
107109,2884679841
107112,530311618
107115,4163529677
107117,1719974895
107120,1968852052
107123,1890116176
107126,2535022687
107135,749123315
107143,167549093
107146,3998030506
107152,2990755337
107155,1441975302
107157,3411811364
107165,3946348455
107168,2649991749
107171,3535340793
107174,889751286
107181,3103746662
107182,4154983031
107185,270106744
107188,1725060506
107189,696597899
107193,2560297445
107196,2133494762
107202,4140920373
107205,291564602
107211,3552602299
107217,3850916487
107220,4132873532
107226,336955703
107229,4235234551
107238,3647048313
107241,341746159
107253,3770031954
107261,3235019985
107267,4137305837
107273,3474668979
107274,3053744030
107278,2409157229
107280,2695888168
107282,1956965151
107283,2774356780
107284,3695313153
107299,339961666
107317,4258089306
107334,4172819543
107340,2538062868
107353,4176675983
107363,1178187566
107366,2710058273
107369,1240281313
107372,111648349
107383,3172485361
107391,2642160498
107394,2060298621
107425,3688185519
107428,2904484685
107436,1617618947
107442,1160824405
107447,1009751160
107456,423531254
107459,4049311542
107465,1980602724
107483,3143916679
107495,870765850
107498,1160577272
107500,614886516
107516,2896375520
107522,606185341
107533,2677961169
107536,2016408542
107547,610963365
107559,3911093483
107561,3333318823
107564,555739816
107582,1926823785
107584,3661501815
107587,197635396
107591,2202346713
107594,1693755094
107610,3454856067
107617,1626910617
107628,911677944
107631,2184988827
107633,479369401
107636,4213381814
107639,323362678
107642,3732485344
107645,969455343
107659,1779590531
107665,3980684241
107672,2610067614
107677,3800902323
107683,539864626
107686,3348900925
107689,804858365
107692,1327408544
107694,3891810238
107707,318495451
107712,27453033
107714,2839809143
107719,3750746517
107725,1490671559
107728,772932133
107736,3815113067
107750,2020693909
107753,2105801105
107768,2211096046
107773,1378802544
107776,3047119231
107781,2798020045
107786,3755554784
107798,3324111248
107803,3112270282
107808,4177696276
107822,3170114759
107832,3602018904
107838,1204299189
107841,2331446819
107843,341433857
107846,4092091406
107856,2578330257
107864,3117043986
107867,1748232481
107872,2152409676
107875,1744480323
107880,1040601828
107894,4230028652
107897,769172831
107900,2755054611
107903,2714001943
107905,2542557227
107918,2332156758
107923,1967701801
107926,2465807654
107929,2057058534
107935,692513674
107938,1603092072
107941,2461144574
107950,1671955783
107956,2179672396
107959,1770925196
107968,2551445308
107972,2551067025
107974,820566927
107987,2337738019
107990,2559179416
107992,1283648687
108000,1549149779
108003,1503955031
108005,1877783147
108012,3793444603
108017,2600733910
108022,1557261658
108034,2658232795
108039,3904551993
108047,1553646978
108051,9736481
108053,2654617859
108068,1618156924
108071,792310720
108074,3364368847
108076,1445388781
108079,3192120365
108082,170440014
108088,2605900451
108093,1696317148
108096,2192194771
108099,1791965459
108105,2007607734
108111,3037277495
108114,1387835192
108116,3424026394
108120,2426396848
108137,1473104437
108141,1922557027
108148,2897927071
108151,416385788
108154,4284483827
108157,781824192
108159,2309741841
108184,3129689229
108189,3426783599
108194,71431980
108202,320127697
108211,906347615
108216,1327142514
108219,2810155954
108225,539598304
108228,1457670146
108240,1791456045
108243,1865801001
108245,1501423381
108248,800469751
108251,2614977428
108254,2087510427
108260,3192630803
108263,3149463575
108281,3728093162
108286,2804514247
108289,1330411527
108300,3747270459
108302,189913356
108315,2259039644
108321,2424990755
108323,237288449
108334,494764211
108337,3431217280
108340,1921149168
108343,2003879668
108352,3436122200
108358,1572161461
108363,2751208394
108366,1145936325
108372,3814863545
108375,80982198
108384,566408760
108392,938405767
108394,2668103065
108400,3643202381
108406,996538182
108408,2622986903
108411,675073012
108428,1222330281
108431,4239398602
108437,3405262070
108440,1962835078
108449,2128106829
108457,3014415875
108460,2691867064
108462,1954133903
108468,3842236514
108473,887594748
108477,2617341154
108483,1587671139
108495,3592649214
108498,2699602972
108507,1819772042
108513,2933325835
108519,2701363140
108525,643139990
108534,54824728
108537,3535615787
108540,1824221019
108543,1766443359
108546,2398636880
108549,1721585296
108552,3539345395
108555,893885948
108560,3090659941
108563,3183809633
108566,1517590126
108571,2987152643
108580,1125533114
108589,1227910257
108592,702013484
108594,2167474738
108611,3010804033
108614,1422179150
108620,2531521734
108625,2774098174
108631,1744430207
108637,1370611267
108655,3058398356
108658,3229655414
108661,2691116331
108666,3648552710
108669,824015558
108671,822131819
108678,4012737431
108683,3320316630
108686,576291033
108689,3392963865
108692,2866481476
108695,1298828107
108698,1000431273
108701,3245755395
108704,650628620
108713,899609278
108727,598911745
108733,3776065408
108736,111390095
108742,603554777
108745,3293053398
108748,2994983988
108751,115901783
108753,2554746229
108758,3636837035
108772,1712508839
108778,4150827082
108784,2763148070
108787,1967911701
108793,1667738282
108796,2228627621
108799,1823681893
108802,2378001693
108805,1779232530
108806,3153418017
108811,2829872019
108820,2369431060
108823,2294810640
108835,3569769651
108866,3265342932
108871,718925497
108889,3521501131
108892,2969721750
108898,544738427
108906,2746240252
108909,1272269116
108912,4290648159
108916,3388351075
108919,563292067
108949,3859672823
108952,1382465428
108955,3050782107
108960,950475266
108963,1029026822
108969,847328201
108972,2110496117
108977,81055576
108983,3329510361
108986,566610390
108989,3382758422
108995,1324794436
108998,943527846
109001,1051123611
109025,1120725179
109037,3055834630
109055,1373568209
109061,1207084398
109077,3772583442
109083,578652819
109086,3318483100
109088,1660839245
109094,3853019935
109097,877777708
109106,1610389099
109109,3080295339
109120,1764976478
109125,1518990182
109127,3290899268
109130,58001857
109133,109553605
109136,3778422218
109138,1174685723
109141,2335925133
109150,2049012532
109161,1605877427
109164,3087416508
109167,1778353295
109169,3469601118
109175,1714865645
109181,2761310572
109186,3716748097
109194,4260196546
109196,1665376480
109204,1113501473
109207,2477201170
109210,1425358231
109213,1359451027
109216,3065385372
109219,1590891612
109222,1043634177
109228,2941177836
109233,2240499373
109235,3015931025
109241,137857765
109244,4018538730
109249,2572016904
109252,757501035
109258,3160202118
109264,990565844
109267,3941821927
109270,3598760125
109278,2482108775
109284,3224054283
109292,3590812596
109295,834073019
109301,3182049011
109306,3300222174
109309,751853854
109321,1764158413
109327,1601098225
109330,2554133364
109333,2647545200
109335,2877714252
109338,3712858798
109346,1768801045
109357,1283245467
109365,1813554712
109373,3409382756
109379,3303246507
109385,2537118151
109388,3790769189
109391,2165637240
109399,275732373
109410,1254896188
109413,1329503288
109421,1868234683
109422,537761706
109443,2292209004
109446,1863440227
109458,2724582445
109461,3263322224
109464,624155263
109466,3147631197
109469,1408765853
109474,3025423167
109481,967026607
109484,3725731232
109488,3884882003
109490,473262632
109493,432522284
109494,1624806913
109496,4269164067
109502,3972288841
109505,192271174
109507,2514158436
109511,3386202055
109513,1467713509
109516,2966029802
109521,1998578790
109523,3920704580
109528,2838682522
109533,2214025947
109539,2351160596
109540,2501370037
109541,239836819
109549,2670840190
109560,1100692875
109565,1914808755
109568,82476113
109569,1270682688
109572,83344124
109575,3813030131
109577,2112415953
109581,568769650
109585,2298500716
109588,4291527566
109589,2963073951
109590,74478069
109593,25354225
109600,3150163478
109604,3341701695
109605,2289646126
109606,1501594141
109607,383248908
109612,93247166
109615,3795801265
109634,2045043102
109637,2820495789
109640,370870749
109642,3255836650
