Datasets,CBF.GM,CBF.WM,CBFTYPE
NKI,48.754481,33.021414,SCBF
NKI,35.197413,15.476329,SCBF
NKI,40.284681,12.023508,SCBF
NKI,20.850622,-1.143941,SCBF
NKI,51.542951,28.723776,SCBF
NKI,51.503492,32.745505,SCBF
NKI,55.423085,37.065634,SCBF
NKI,65.937398,46.370818,SCBF
NKI,54.302014,36.540723,SCBF
NKI,63.111795,40.835032,SCBF
NKI,68.662605,44.22527,SCBF
NKI,40.741369,28.672804,SCBF
NKI,44.776708,27.291344,SCBF
NKI,46.6019,30.192154,SCBF
NKI,41.038232,18.586754,SCBF
NKI,75.258572,38.89866,SCBF
NKI,54.601457,26.053941,SCBF
NKI,55.575775,31.90045,SCBF
NKI,72.643257,36.383717,SCBF
NKI,52.459361,38.860097,SCBF
NKI,35.923194,21.97603,SCBF
NKI,64.415028,29.57389,SCBF
NKI,35.007207,27.226074,SCBF
NKI,56.943037,31.877204,SCBF
NKI,89.612773,42.824199,SCBF
NKI,46.500526,31.854167,SCBF
NKI,54.755732,38.719657,SCBF
NKI,57.150527,36.112795,SCBF
NKI,16.604455,0.049174,SCBF
NKI,72.683996,41.558536,SCBF
NKI,77.285453,46.088499,SCBF
NKI,53.538783,36.025548,SCBF
NKI,48.479075,30.446019,SCBF
NKI,36.674273,21.625285,SCBF
NKI,50.656321,27.141095,SCBF
NKI,42.128848,21.523291,SCBF
NKI,81.682154,45.736446,SCBF
NKI,76.821207,39.805884,SCBF
NKI,53.799769,39.083153,SCBF
NKI,52.726487,40.724181,SCBF
NKI,32.869614,28.846418,SCBF
NKI,21.682713,16.464229,SCBF
NKI,36.95116,31.795249,SCBF
NKI,50.086862,38.67757,SCBF
NKI,64.808033,37.592777,SCBF
NKI,74.493042,33.837029,SCBF
NKI,40.561996,21.666887,SCBF
NKI,43.162568,24.911964,SCBF
NKI,39.448404,19.827398,SCBF
NKI,59.70941,45.206285,SCBF
NKI,71.236958,44.190647,SCBF
NKI,91.971942,50.3457,SCBF
NKI,91.209927,60.261878,SCBF
NKI,46.865337,27.92014,SCBF
NKI,64.914747,38.890898,SCBF
NKI,73.561266,45.60141,SCBF
NKI,68.320412,33.495094,SCBF
NKI,29.988681,17.467032,SCBF
NKI,49.417445,30.690908,SCBF
NKI,45.066386,26.235947,SCBF
NKI,52.515784,36.392258,SCBF
NKI,47.906474,29.343871,SCBF
NKI,58.101631,32.474009,SCBF
NKI,27.276512,12.433047,SCBF
NKI,55.156889,29.892642,SCBF
NKI,67.269924,38.311784,SCBF
NKI,56.214797,32.876019,SCBF
NKI,56.265119,32.998197,SCBF
NKI,45.328009,17.810355,SCBF
NKI,63.890673,37.882012,SCBF
NKI,60.065638,41.29256,SCBF
NKI,55.19334,30.813948,SCBF
NKI,42.701687,21.657426,SCBF
NKI,59.821486,32.919044,SCBF
NKI,45.566695,21.50098,SCBF
NKI,68.904304,41.709092,SCBF
NKI,49.024861,29.71991,SCBF
NKI,59.158936,39.99791,SCBF
NKI,62.266612,40.222579,SCBF
NKI,53.470364,34.076684,SCBF
NKI,39.429836,24.377742,SCBF
NKI,40.304573,25.483893,SCBF
NKI,49.097503,34.356621,SCBF
NKI,36.047046,19.930288,SCBF
NKI,50.756674,23.941381,SCBF
NKI,32.498243,15.382423,SCBF
NKI,77.402915,43.662713,SCBF
NKI,74.153849,44.693148,SCBF
NKI,68.510247,43.493961,SCBF
NKI,102.504104,56.705405,SCBF
NKI,79.070229,47.139196,SCBF
NKI,85.279536,43.19734,SCBF
NKI,73.675696,36.104379,SCBF
NKI,51.619221,28.772642,SCBF
NKI,41.624238,29.489201,SCBF
NKI,42.907746,30.713801,SCBF
NKI,50.990425,39.780887,SCBF
NKI,35.999679,15.092145,SCBF
NKI,27.975231,15.716584,SCBF
NKI,59.925109,40.556513,SCBF
NKI,57.370066,42.658323,SCBF
NKI,57.977468,28.163282,SCBF
NKI,73.32622,46.61134,SCBF
NKI,68.481964,27.478548,SCBF
NKI,34.226873,19.148616,SCBF
NKI,37.172534,26.565823,SCBF
NKI,38.70349,29.623615,SCBF
NKI,55.295559,42.228351,SCBF
NKI,35.725261,26.102486,SCBF
NKI,42.621019,27.173876,SCBF
NKI,34.236232,24.04469,SCBF
NKI,37.017754,29.122041,SCBF
NKI,48.035327,31.591248,SCBF
NKI,61.770534,29.810237,SCBF
NKI,58.155515,38.760608,SCBF
NKI,67.577745,39.967207,SCBF
NKI,62.329288,40.796022,SCBF
NKI,62.787093,36.956123,SCBF
NKI,63.818932,33.111689,SCBF
NKI,53.02492,38.393473,SCBF
NKI,50.416787,36.477308,SCBF
NKI,82.862895,47.9387,SCBF
NKI,59.08296,36.91104,SCBF
NKI,26.759737,12.482619,SCBF
NKI,48.065801,30.593047,SCBF
NKI,25.015831,20.58083,SCBF
NKI,70.294744,45.552509,SCBF
NKI,76.62648,50.504171,SCBF
NKI,38.561356,22.199085,SCBF
NKI,53.770204,33.763781,SCBF
NKI,41.171137,21.527649,SCBF
NKI,38.722833,27.048246,SCBF
NKI,29.197177,25.038601,SCBF
NKI,43.563752,35.995736,SCBF
NKI,14.260202,17.023512,SCBF
NKI,16.568102,15.429408,SCBF
NKI,64.519782,31.762715,SCBF
NKI,42.75176,26.750447,SCBF
NKI,34.056186,25.306786,SCBF
NKI,39.923612,29.654273,SCBF
NKI,69.27973,45.24639,SCBF
NKI,79.257435,31.900974,SCBF
NKI,76.025296,54.504443,SCBF
NKI,68.259096,47.426697,SCBF
NKI,60.871727,38.317255,SCBF
NKI,53.633206,31.96045,SCBF
NKI,44.629618,24.149551,SCBF
NKI,38.725387,28.198002,SCBF
NKI,30.487302,16.362895,SCBF
NKI,30.053814,22.95671,SCBF
NKI,21.489129,6.710533,SCBF
NKI,81.709015,45.909849,SCBF
NKI,51.099859,27.128305,SCBF
NKI,93.893812,43.385743,SCBF
NKI,57.994814,34.029359,SCBF
NKI,54.71051,40.732271,SCBF
NKI,46.426225,31.611138,SCBF
NKI,33.782523,19.13744,SCBF
NKI,59.656964,23.99876,SCBF
NKI,64.519278,30.360335,SCBF
NKI,50.556075,22.080894,SCBF
NKI,55.813714,23.325286,SCBF
NKI,61.891743,39.267712,SCBF
NKI,59.521486,41.808247,SCBF
NKI,64.094815,32.980398,SCBF
NKI,50.937644,30.872507,SCBF
NKI,95.392265,37.614749,SCBF
NKI,54.224081,35.419026,SCBF
NKI,34.810742,18.034963,SCBF
NKI,50.088081,31.732483,SCBF
NKI,56.408984,20.105511,SCBF
NKI,48.58129,31.243494,SCBF
NKI,45.532719,34.642792,SCBF
NKI,49.549901,19.440814,SCBF
NKI,44.106211,20.899005,SCBF
NKI,52.544144,26.147974,SCBF
NKI,54.412031,23.331589,SCBF
NKI,36.279939,31.781916,SCBF
NKI,24.801261,16.033282,SCBF
NKI,56.307115,28.111278,SCBF
NKI,62.080343,37.262018,SCBF
NKI,65.452056,39.478276,SCBF
NKI,39.947406,19.787006,SCBF
NKI,34.181177,21.856956,SCBF
NKI,75.249389,38.904314,SCBF
NKI,80.509621,41.688601,SCBF
NKI,64.477353,31.137068,SCBF
NKI,53.730001,38.68958,SCBF
NKI,52.142596,26.900673,SCBF
NKI,36.012268,20.992742,SCBF
NKI,37.957368,31.60959,SCBF
NKI,49.907644,28.773852,SCBF
NKI,32.701178,17.341688,SCBF
NKI,63.508079,39.580394,SCBF
NKI,71.077985,35.966011,SCBF
NKI,90.769401,40.443125,SCBF
NKI,74.207868,52.151117,SCBF
NKI,83.564593,47.187096,SCBF
NKI,87.245907,58.180825,SCBF
NKI,82.562795,49.089521,SCBF
NKI,49.355765,39.906261,SCBF
NKI,78.930543,41.516686,SCBF
NKI,43.031256,27.003753,SCBF
NKI,43.995914,32.970992,SCBF
NKI,41.821292,27.915673,SCBF
NKI,41.954491,22.537911,SCBF
NKI,31.941117,24.88694,SCBF
NKI,27.300642,15.308182,SCBF
NKI,39.889625,36.608655,SCBF
NKI,48.040152,20.685059,SCBF
NKI,24.592139,19.597582,SCBF
NKI,65.087904,36.231127,SCBF
NKI,78.76801,40.879148,SCBF
NKI,58.747114,36.633804,SCBF
NKI,63.585722,39.97279,SCBF
NKI,36.921293,26.922755,SCBF
NKI,49.894174,30.40158,SCBF
NKI,50.588717,18.703233,SCBF
NKI,50.588717,18.703233,SCBF
NKI,47.94136,22.74304,SCBF
NKI,53.240448,22.323228,SCBF
NKI,51.468797,17.797336,SCBF
NKI,70.25613,33.822321,SCBF
NKI,63.048559,33.454443,SCBF
NKI,56.032155,40.684663,SCBF
NKI,57.209982,41.834035,SCBF
NKI,71.018083,53.315217,SCBF
NKI,78.883453,43.698994,SCBF
NKI,63.022145,36.39292,SCBF
NKI,34.18674,30.836178,SCBF
NKI,66.997696,40.959514,SCBF
NKI,48.989708,27.392251,SCBF
NKI,36.509929,21.331565,SCBF
NKI,47.979702,26.707956,SCBF
NKI,47.601664,24.904695,SCBF
NKI,37.90835,26.29872,SCBF
NKI,41.347816,24.634985,SCBF
NKI,66.081578,45.754956,SCBF
NKI,59.542922,34.310418,SCBF
NKI,62.435801,33.313554,SCBF
NKI,65.622942,46.924584,SCBF
NKI,45.303436,33.727989,SCBF
NKI,60.145116,46.25568,SCBF
NKI,48.674993,23.783865,SCBF
NKI,69.904594,34.313168,SCBF
NKI,63.678551,29.034558,SCBF
NKI,67.769881,37.601967,SCBF
NKI,51.702041,33.054612,SCBF
NKI,66.174791,51.182404,SCBF
NKI,49.806224,32.733306,SCBF
NKI,59.289388,29.952926,SCBF
NKI,41.933613,35.793819,SCBF
NKI,41.994689,35.894711,SCBF
NKI,35.43577,30.846301,SCBF
NKI,47.822678,30.341813,SCBF
NKI,47.822678,30.341813,SCBF
NKI,86.837465,50.591586,SCBF
NKI,40.745805,23.635891,SCBF
NKI,44.521936,39.213261,SCBF
NKI,56.031638,28.487327,SCBF
NKI,53.020173,37.149589,SCBF
NKI,45.082854,34.499719,SCBF
NKI,48.038708,37.775921,SCBF
NKI,50.112147,25.91968,SCBF
NKI,43.055264,23.484334,SCBF
NKI,55.527972,23.4674,SCBF
NKI,40.156501,26.871657,SCBF
NKI,52.662065,41.987185,SCBF
NKI,63.539813,45.883638,SCBF
NKI,48.814893,38.356808,SCBF
NKI,71.175181,34.710563,SCBF
NKI,58.460066,38.003121,SCBF
NKI,51.012767,29.748349,SCBF
NKI,42.25502,27.446864,SCBF
NKI,71.501943,39.234813,SCBF
NKI,42.265584,19.098981,SCBF
NKI,25.549301,24.616816,SCBF
NKI,20.827906,19.199907,SCBF
NKI,27.516273,20.874709,SCBF
NKI,35.159698,14.971866,SCBF
NKI,47.850527,21.548474,SCBF
NKI,54.957056,22.950588,SCBF
NKI,36.98332,19.007502,SCBF
NKI,49.261254,24.220848,SCBF
NKI,49.335184,28.593171,SCBF
NKI,49.776536,23.033363,SCBF
NKI,23.834588,15.47294,SCBF
NKI,53.340756,28.498889,SCBF
NKI,59.409432,37.15515,SCBF
NKI,38.790606,26.804165,SCBF
NKI,54.249679,29.05446,SCBF
NKI,50.323854,25.080632,SCBF
NKI,33.563406,24.169919,SCBF
NKI,66.893779,32.553415,SCBF
NKI,31.214698,16.960537,SCBF
NKI,37.021328,19.275951,SCBF
NKI,52.480454,26.758634,SCBF
NKI,86.959057,53.98317,SCBF
NKI,38.973641,30.205011,SCBF
NKI,30.043332,22.587283,SCBF
NKI,79.401067,49.033936,SCBF
NKI,67.084788,46.355875,SCBF
NKI,47.544641,32.952574,SCBF
NKI,56.247291,37.291813,SCBF
NKI,28.398182,18.626982,SCBF
NKI,28.379427,17.995614,SCBF
NKI,62.214218,47.429795,SCBF
NKI,50.51337,35.691003,SCBF
NKI,42.925275,23.885973,SCBF
NKI,37.362705,28.479243,SCBF
NKI,29.721601,14.572416,SCBF
NKI,65.02987,31.666198,SCBF
NKI,71.967545,32.817532,SCBF
NKI,36.977017,17.080139,SCBF
NKI,46.682763,18.260673,SCBF
NKI,51.62464,23.367244,SCBF
NKI,67.424142,39.159071,SCBF
NKI,65.555248,36.357778,SCBF
NKI,78.473931,41.974803,SCBF
NKI,55.075755,32.234111,SCBF
NKI,97.302195,54.588421,SCBF
NKI,47.738076,29.086565,SCBF
NKI,40.777748,16.843552,SCBF
NKI,50.462528,30.501801,SCBF
NKI,44.504867,32.834743,SCBF
NKI,53.410164,33.837648,SCBF
NKI,63.346915,45.521245,SCBF
NKI,57.659351,46.747488,SCBF
NKI,58.927758,43.123996,SCBF
NKI,40.703346,36.354447,SCBF
NKI,63.300466,32.11523,SCBF
NKI,79.076534,39.820006,SCBF
NKI,72.892987,47.873248,SCBF
NKI,72.163921,35.062874,SCBF
NKI,50.339571,23.378347,SCBF
NKI,39.399414,25.868907,SCBF
NKI,47.369556,37.301229,SCBF
NKI,35.002415,29.080118,SCBF
NKI,70.155233,32.47483,SCBF
NKI,63.219383,33.634282,SCBF
NKI,46.097727,21.824506,SCBF
NKI,74.426099,45.553796,SCBF
NKI,81.763025,45.599952,SCBF
NKI,58.198677,38.851524,SCBF
NKI,67.445277,44.940955,SCBF
NKI,48.834365,21.553023,SCBF
NKI,46.622404,33.925751,SCBF
NKI,103.522285,59.454113,SCBF
NKI,82.751813,63.97515,SCBF
NKI,49.887642,36.238398,SCBF
NKI,42.785257,27.534738,SCBF
NKI,63.591637,42.30495,SCBF
NKI,45.533565,22.221747,SCBF
NKI,49.209775,29.402612,SCBF
NKI,43.104859,24.269995,SCBF
NKI,37.404831,26.163785,SCBF
NKI,83.035758,44.023176,SCBF
NKI,78.321874,41.063729,SCBF
NKI,38.59672,23.063778,SCBF
NKI,58.374052,35.237476,SCBF
NKI,39.921571,29.206206,SCBF
NKI,51.60205,29.042257,SCBF
NKI,47.601115,32.980531,SCBF
NKI,49.409528,30.762975,SCBF
NKI,52.275833,26.032498,SCBF
NKI,64.998462,47.682678,SCBF
NKI,59.811343,36.041748,SCBF
NKI,43.342771,26.383672,SCBF
NKI,45.041432,29.957558,SCBF
NKI,59.431656,35.351101,SCBF
NKI,64.851443,38.250009,SCBF
NKI,56.918861,28.536692,SCBF
NKI,56.441979,40.580404,SCBF
NKI,28.819062,26.161763,SCBF
NKI,33.289863,25.975582,SCBF
NKI,31.533427,20.882475,SCBF
NKI,24.318186,17.163626,SCBF
NKI,53.832976,30.51146,SCBF
NKI,32.01468,15.516648,SCBF
NKI,45.246083,30.208958,SCBF
NKI,40.976693,26.086486,SCBF
NKI,29.780311,15.066628,SCBF
NKI,45.474571,35.654747,SCBF
NKI,47.14936,32.845857,SCBF
NKI,26.238376,22.831689,SCBF
NKI,41.769288,34.19726,SCBF
NKI,48.703954,32.947689,SCBF
NKI,66.527429,33.324315,SCBF
NKI,42.038704,24.898539,SCBF
NKI,36.751582,21.744258,SCBF
NKI,42.268098,22.099493,SCBF
NKI,64.448944,38.937905,SCBF
NKI,25.435519,20.975036,SCBF
NKI,42.320392,33.112277,SCBF
NKI,46.511717,31.420007,SCBF
NKI,46.760766,25.266989,SCBF
NKI,17.509256,15.535198,SCBF
NKI,44.695114,36.535396,SCBF
NKI,36.657722,33.845851,SCBF
NKI,28.375156,22.737148,SCBF
NKI,34.043725,21.70174,SCBF
NKI,31.763636,23.350104,SCBF
NKI,59.112796,27.367946,SCBF
NKI,42.575556,20.033184,SCBF
NKI,42.146588,27.207206,SCBF
NKI,61.461513,29.003634,SCBF
NKI,43.344297,31.447485,SCBF
NKI,48.887958,36.264499,SCBF
NKI,61.39155,37.575832,SCBF
NKI,55.163937,30.587622,SCBF
NKI,55.439639,30.840439,SCBF
NKI,54.126586,32.94221,SCBF
NKI,80.054364,56.368689,SCBF
NKI,67.892637,38.506454,SCBF
NKI,107.730002,56.71533,SCBF
NKI,114.646366,57.167341,SCBF
NKI,85.210987,44.977968,SCBF
NKI,85.89677,45.00755,SCBF
NKI,85.603089,51.963865,SCBF
NKI,74.877643,43.416863,SCBF
NKI,24.337619,18.46747,SCBF
NKI,66.097764,33.719405,SCBF
NKI,84.352701,36.7409,SCBF
NKI,50.133768,19.37214,SCBF
NKI,72.227251,36.043286,SCBF
NKI,53.764301,40.459487,SCBF
NKI,57.46699,30.039272,SCBF
NKI,61.587894,24.995905,SCBF
NKI,54.460365,21.159081,SCBF
NKI,59.753821,26.821428,SCBF
NKI,61.32531,22.591467,SCBF
NKI,70.521657,45.065902,SCBF
NKI,77.782442,47.045018,SCBF
NKI,33.727843,26.870689,SCBF
NKI,35.392526,28.292888,SCBF
NKI,29.837976,23.484576,SCBF
NKI,51.097908,18.267006,SCBF
NKI,63.191028,47.176838,SCBF
NKI,36.813693,28.686945,SCBF
NKI,35.920581,29.695909,SCBF
NKI,27.533567,15.648898,SCBF
NKI,46.120089,29.115907,SCBF
NKI,38.087793,19.783529,SCBF
NKI,37.101435,23.518252,SCBF
NKI,41.789591,23.462764,SCBF
NKI,69.915172,35.638153,SCBF
NKI,71.323464,40.644248,SCBF
NKI,58.512111,48.030347,SCBF
NKI,68.626227,43.75182,SCBF
NKI,71.304192,35.385523,SCBF
NKI,78.612661,39.235926,SCBF
NKI,89.698686,58.987219,SCBF
NKI,63.652482,37.40854,SCBF
NKI,58.302388,36.154755,SCBF
NKI,53.807142,32.77016,SCBF
NKI,74.555083,45.268771,SCBF
NKI,59.309725,31.954087,SCBF
NKI,68.763518,36.61171,SCBF
NKI,60.254148,38.133085,SCBF
NKI,67.66088,20.74333,SCBF
NKI,93.308136,63.820248,SCBF
NKI,60.283755,38.199553,SCBF
NKI,48.611057,29.777434,SCBF
NKI,44.420561,23.83009,SCBF
NKI,60.043785,39.1603,SCBF
NKI,49.504897,25.493111,SCBF
NKI,52.91553,33.393724,SCBF
NKI,49.481216,32.222194,SCBF
NKI,46.612925,33.903881,SCBF
NKI,52.555664,30.589316,SCBF
NKI,61.566488,35.962266,SCBF
NKI,39.027078,20.271631,SCBF
NKI,70.230868,33.210806,SCBF
NKI,33.641595,33.394418,SCBF
NKI,53.276486,20.364237,SCBF
NKI,58.226569,34.010822,SCBF
NKI,50.05943,28.785469,SCBF
NKI,63.889895,39.127969,SCBF
NKI,73.141538,44.589207,SCBF
NKI,56.631091,31.013743,SCBF
NKI,52.967077,37.654869,SCBF
NKI,49.63738,39.194426,SCBF
NKI,47.672335,37.592557,SCBF
NKI,45.418886,33.679916,SCBF
NKI,50.508966,36.513726,SCBF
NKI,63.177113,49.533852,SCBF
NKI,34.896971,29.37208,SCBF
NKI,33.270243,27.707155,SCBF
NKI,42.232276,30.91293,SCBF
NKI,42.232276,30.91293,SCBF
NKI,67.40493,37.407117,SCBF
NKI,73.399625,37.305837,SCBF
NKI,35.476899,29.070561,SCBF
NKI,28.935602,22.86327,SCBF
NKI,62.430999,41.440664,SCBF
NKI,40.918873,35.735893,SCBF
NKI,41.558603,26.624564,SCBF
NKI,33.836142,26.519399,SCBF
NKI,42.344902,27.10657,SCBF
NKI,71.140383,44.118283,SCBF
NKI,47.79497,34.903302,SCBF
NKI,65.742868,46.573307,SCBF
NKI,50.895423,41.724462,SCBF
NKI,34.060211,24.378063,SCBF
NKI,23.205622,19.552546,SCBF
NKI,45.34977,31.581879,SCBF
NKI,48.663339,34.997601,SCBF
NKI,41.534393,29.893848,SCBF
NKI,74.970948,44.354576,SCBF
NKI,56.420364,26.364357,SCBF
NKI,56.628573,32.42779,SCBF
NKI,65.486472,23.769281,SCBF
NKI,73.228112,40.625484,SCBF
NKI,32.983557,20.942043,SCBF
NKI,91.754745,38.608686,SCBF
NKI,46.869193,27.170292,SCBF
NKI,60.464137,46.020464,SCBF
NKI,42.325137,34.290389,SCBF
NKI,61.347411,33.227323,SCBF
NKI,54.006005,36.673949,SCBF
NKI,40.496886,28.246275,SCBF
NKI,49.937333,33.979503,SCBF
NKI,46.155601,34.751652,SCBF
NKI,54.28352,31.56947,SCBF
NKI,66.873966,31.009038,SCBF
NKI,54.464514,34.254485,SCBF
NKI,78.17912,46.723937,SCBF
NKI,77.745401,49.270881,SCBF
NKI,70.217503,39.508002,SCBF
NKI,74.931819,45.783532,SCBF
NKI,58.954604,33.832211,SCBF
NKI,48.413648,34.617214,SCBF
NKI,56.322548,32.657888,SCBF
NKI,62.606572,45.02149,SCBF
NKI,65.644117,37.188874,SCBF
NKI,43.874127,24.021198,SCBF
NKI,47.098994,21.069336,SCBF
NKI,51.743132,24.0189,SCBF
NKI,41.584231,36.741179,SCBF
NKI,52.324615,28.521984,SCBF
NKI,44.15472,26.519998,SCBF
NKI,41.12569,29.520906,SCBF
NKI,57.219606,33.737561,SCBF
NKI,42.822546,27.638103,SCBF
NKI,40.964232,22.969297,SCBF
NKI,81.84486,40.176435,SCBF
NKI,64.740824,35.529822,SCBF
NKI,55.495256,33.182975,SCBF
NKI,85.865316,42.526082,SCBF
NKI,65.869611,30.267822,SCBF
NKI,69.224436,47.34894,SCBF
NKI,68.366108,48.366019,SCBF
NKI,65.61158,47.453665,SCBF
NKI,67.566613,48.181178,SCBF
NKI,65.240789,30.460435,SCBF
NKI,65.008627,42.618253,SCBF
NKI,64.803442,43.673038,SCBF
NKI,52.807714,41.942767,SCBF
NKI,18.438048,9.145883,SCBF
NKI,28.406368,15.55961,SCBF
NKI,43.89763,27.975863,SCBF
NKI,35.828915,23.532143,SCBF
NKI,51.747428,38.591704,SCBF
NKI,57.470725,42.169221,SCBF
NKI,36.912767,27.258418,SCBF
NKI,43.863757,27.672089,SCBF
NKI,39.072549,30.271203,SCBF
NKI,50.654171,33.005946,SCBF
NKI,39.330904,31.195211,SCBF
NKI,60.134747,28.753738,SCBF
NKI,65.85063,35.879893,SCBF
NKI,45.572184,34.347159,SCBF
NKI,27.999982,20.510335,SCBF
NKI,92.790794,57.839515,SCBF
NKI,69.151349,45.433321,SCBF
NKI,81.030036,38.738662,SCBF
NKI,81.030036,38.738662,SCBF
NKI,60.30957,39.610264,SCBF
NKI,64.580985,44.961116,SCBF
NKI,56.975218,42.582875,SCBF
NKI,74.708512,42.133209,SCBF
NKI,67.644145,33.4461,SCBF
NKI,41.480658,26.566767,SCBF
NKI,42.772975,24.778983,SCBF
NKI,71.553448,31.623009,SCBF
NKI,89.513847,46.979679,SCBF
NKI,59.657833,29.786044,SCBF
NKI,52.912705,32.756179,SCBF
NKI,64.070365,31.705315,SCBF
NKI,72.14742,44.617741,SCBF
NKI,31.14394,17.193995,SCBF
NKI,63.55553,51.964964,SCBF
NKI,21.320681,18.403347,SCBF
NKI,69.711217,36.861567,SCBF
NKI,55.049061,37.135088,SCBF
NKI,68.526294,41.212123,SCBF
NKI,67.866656,31.820103,SCBF
NKI,70.852514,45.538763,SCBF
NKI,71.320772,34.421725,SCBF
NKI,39.295959,22.84163,SCBF
NKI,46.890255,24.588281,SCBF
NKI,44.138228,25.463929,SCBF
NKI,44.936622,25.477354,SCBF
NKI,28.402314,15.704565,SCBF
NKI,95.847312,63.672147,SCBF
NKI,92.497725,45.197139,SCBF
NKI,90.711864,58.481804,SCBF
NKI,66.602649,47.868823,SCBF
NKI,54.775946,41.267959,SCBF
NKI,61.07113,40.806349,SCBF
NKI,71.362383,37.606853,SCBF
NKI,66.476332,37.272493,SCBF
NKI,32.931315,23.414116,SCBF
NKI,87.103022,49.573145,SCBF
NKI,38.970354,29.05523,SCBF
NKI,67.361976,39.840228,SCBF
NKI,65.517395,39.723819,SCBF
NKI,57.699709,36.607816,SCBF
NKI,47.742891,36.626478,SCBF
NKI,59.486159,44.091795,SCBF
NKI,42.480742,32.935627,SCBF
NKI,31.65062,17.485125,SCBF
NKI,25.046346,14.565397,SCBF
NKI,32.591163,17.629441,SCBF
NKI,55.472749,25.169836,SCBF
NKI,42.115854,32.34361,SCBF
NKI,49.459626,30.883477,SCBF
NKI,58.953406,24.012999,SCBF
NKI,59.064767,28.737337,SCBF
NKI,52.427367,24.372396,SCBF
NKI,50.955073,27.955032,SCBF
NKI,42.384791,23.071713,SCBF
NKI,62.62954,36.569395,SCBF
NKI,66.520226,42.62903,SCBF
NKI,71.074014,43.03212,SCBF
NKI,74.866626,39.537605,SCBF
NKI,51.866179,19.893332,SCBF
NKI,46.464331,30.071647,SCBF
NKI,34.572633,20.516824,SCBF
NKI,65.280029,41.821574,SCBF
NKI,56.545558,34.828759,SCBF
NKI,51.767422,28.801453,SCBF
NKI,49.689341,35.265988,SCBF
NKI,45.218588,29.997509,SCBF
NKI,45.649748,38.180958,SCBF
NKI,70.073417,33.238852,SCBF
NKI,35.579031,29.232888,SCBF
NKI,56.803918,31.031337,SCBF
NKI,45.321224,19.104058,SCBF
NKI,65.41674,52.424853,SCBF
NKI,62.354929,33.726877,SCBF
NKI,74.871904,32.235897,SCBF
NKI,69.649429,54.146255,SCBF
NKI,86.181081,50.645626,SCBF
NKI,65.579757,48.891022,SCBF
NKI,62.137998,33.148752,SCBF
NKI,53.982755,32.240605,SCBF
NKI,38.479048,18.646329,SCBF
NKI,53.40685,25.44852,SCBF
NKI,79.940953,47.021284,SCBF
NKI,76.751588,42.515394,SCBF
NKI,79.159085,39.538169,SCBF
NKI,75.722153,44.409726,SCBF
NKI,30.077621,25.899377,SCBF
NKI,76.232763,33.495503,SCBF
NKI,34.829905,19.989757,SCBF
NKI,55.792954,38.105582,SCBF
NKI,45.592045,39.316983,SCBF
NKI,67.104801,44.728891,SCBF
NKI,71.928751,50.765639,SCBF
NKI,49.246358,34.12783,SCBF
NKI,58.92782,43.930877,SCBF
NKI,39.548354,33.63804,SCBF
NKI,58.63257,38.147445,SCBF
NKI,32.212628,24.168216,SCBF
NKI,48.191779,38.919354,SCBF
NKI,46.347463,18.408272,SCBF
NKI,41.490943,26.331948,SCBF
NKI,75.172517,45.258136,SCBF
NKI,54.489359,28.745073,SCBF
NKI,54.479431,46.328494,SCBF
NKI,47.769165,40.472145,SCBF
NKI,35.061618,33.385953,SCBF
NKI,45.68258,40.357964,SCBF
NKI,53.696771,28.115591,SCBF
NKI,52.796918,24.213256,SCBF
NKI,42.647235,26.4337,SCBF
NKI,48.841198,27.247496,SCBF
NKI,65.136703,41.253979,SCBF
NKI,71.368237,36.190054,SCBF
NKI,77.940162,44.170985,SCBF
NKI,27.594193,25.285507,SCBF
NKI,55.358833,35.051598,SCBF
NKI,54.911006,42.811297,SCBF
NKI,76.483628,44.06061,SCBF
NKI,62.088261,32.726948,SCBF
NKI,46.158771,23.467931,SCBF
NKI,49.219409,28.491989,SCBF
NKI,36.775314,23.986108,SCBF
NKI,34.227043,20.550044,SCBF
NKI,21.439465,11.403865,SCBF
NKI,57.09363,42.071643,SCBF
NKI,55.801498,46.558992,SCBF
NKI,63.479786,53.649002,SCBF
NKI,64.811227,54.353791,SCBF
NKI,58.156755,31.080479,SCBF
NKI,54.40875,44.789913,SCBF
NKI,37.944895,29.806101,SCBF
NKI,82.79991,65.718718,SCBF
NKI,51.090212,24.560083,SCBF
NKI,90.310526,50.680006,SCBF
NKI,93.706961,52.489965,SCBF
NKI,33.061996,23.889088,SCBF
NKI,32.195142,21.783886,SCBF
NKI,55.44147,40.199746,SCBF
NKI,39.404481,22.352306,SCBF
NKI,50.036919,36.743087,SCBF
NKI,52.806867,34.09204,SCBF
NKI,51.167309,29.120863,SCBF
NKI,67.1547,39.731237,SCBF
NKI,69.748612,36.081703,SCBF
NKI,47.844218,34.339744,SCBF
NKI,46.449283,29.086189,SCBF
NKI,47.143634,31.79312,SCBF
NKI,63.972197,37.234956,SCBF
NKI,74.43588,39.259075,SCBF
NKI,35.037756,24.777525,SCBF
NKI,66.541387,37.995089,SCBF
NKI,40.493515,19.471587,SCBF
NKI,61.447202,28.914267,SCBF
NKI,56.920397,36.647181,SCBF
NKI,66.958945,41.13543,SCBF
NKI,52.638404,28.774035,SCBF
NKI,65.270245,36.630122,SCBF
NKI,51.702905,32.871673,SCBF
