Datasets,CBFTYPE,QEI,FD
NKI,BASIL,0.745005223,0.466549059
NKI,BASIL,0.739125538,0.371088098
NKI,BASIL,0.735426087,0.132587026
NKI,BASIL,0.670963831,0.128548829
NKI,BASIL,0.71672788,0.119382752
NKI,BASIL,0.725040569,0.049474709
NKI,BASIL,0.715080773,0.078801461
NKI,BASIL,0.719906142,0.121390285
NKI,BASIL,0.748352986,0.085760039
NKI,BASIL,0.739559289,0.0879924
NKI,BASIL,0.796964376,0.325420208
NKI,BASIL,0.759152602,0.069490175
NKI,BASIL,0.813881891,0.21721381
NKI,BASIL,0.78952234,0.107914962
NKI,BASIL,0.795718481,0.068424189
NKI,BASIL,0.774847445,0.65064518
NKI,BASIL,0.749843507,0.143341621
NKI,BASIL,0.754154099,0.124174096
NKI,BASIL,0.765078019,0.122506811
NKI,BASIL,0.769849317,0.077904373
NKI,BASIL,0.769857694,0.143817137
NKI,BASIL,0.770543453,0.114742455
NKI,BASIL,0.78047636,0.179305213
NKI,BASIL,0.7522487,0.127098132
NKI,BASIL,0.742298409,0.260271226
NKI,BASIL,0.757769603,0.161913061
NKI,BASIL,0.814897071,0.376314537
NKI,BASIL,0.77963302,0.142411151
NKI,BASIL,0.767513495,0.706312607
NKI,BASIL,0.766743125,0.135435779
NKI,BASIL,0.768433272,0.292536046
NKI,BASIL,0.774753931,0.076877023
NKI,BASIL,0.824115716,0.433873714
NKI,BASIL,0.77155481,0.142174747
NKI,BASIL,0.791348411,0.138699996
NKI,BASIL,0.773435828,0.110938744
NKI,BASIL,0.763978396,0.164046779
NKI,BASIL,0.74533745,0.102333772
NKI,BASIL,0.770279563,0.064462255
NKI,BASIL,0.781816501,0.082796384
NKI,BASIL,0.767664215,0.091362519
NKI,BASIL,0.774087579,0.140934079
NKI,BASIL,0.800865768,0.174029523
NKI,BASIL,0.711561129,0.284095683
NKI,BASIL,0.807670824,0.069591999
NKI,BASIL,0.778550423,0.285360674
NKI,BASIL,0.692874894,0.126163222
NKI,BASIL,0.731758773,0.100698161
NKI,BASIL,0.630603857,0.142706004
NKI,BASIL,0.81875395,0.119473833
NKI,BASIL,0.733328464,0.378479126
NKI,BASIL,0.719411115,0.57903183
NKI,BASIL,0.721093378,0.210751303
NKI,BASIL,0.711306301,0.400189432
NKI,BASIL,0.714682827,0.196045318
NKI,BASIL,0.741126638,0.097170344
NKI,BASIL,0.719524814,0.128130707
NKI,BASIL,0.829204988,0.191665854
NKI,BASIL,0.771523781,0.266724593
NKI,BASIL,0.758166055,0.433606637
NKI,BASIL,0.797678756,0.136051839
NKI,BASIL,0.744147354,0.221976807
NKI,BASIL,0.789922976,0.225466189
NKI,BASIL,0.707948386,0.087693636
NKI,BASIL,0.734560666,0.368306278
NKI,BASIL,0.752866066,0.227320806
NKI,BASIL,0.775540948,0.087087394
NKI,BASIL,0.766043065,0.113245371
NKI,BASIL,0.780021396,0.08973561
NKI,BASIL,0.758637432,0.093745403
NKI,BASIL,0.77032139,0.152711728
NKI,BASIL,0.796989748,0.105335541
NKI,BASIL,0.74356259,0.117301012
NKI,BASIL,0.714809276,0.424433554
NKI,BASIL,0.751868468,0.1522672
NKI,BASIL,0.776255311,0.093704106
NKI,BASIL,0.766482611,0.091708626
NKI,BASIL,0.787434497,0.127373427
NKI,BASIL,0.761471545,0.135429487
NKI,BASIL,0.750661463,0.12505432
NKI,BASIL,0.729124537,0.184072424
NKI,BASIL,0.766474859,0.152881938
NKI,BASIL,0.796242653,0.173322998
NKI,BASIL,0.753161048,0.096333152
NKI,BASIL,0.752737841,0.049524105
NKI,BASIL,0.791339149,0.390753586
NKI,BASIL,0.806639859,0.670047965
NKI,BASIL,0.78449591,0.073006421
NKI,BASIL,0.774303794,0.137643559
NKI,BASIL,0.775622625,0.194089155
NKI,BASIL,0.796883908,0.175919512
NKI,BASIL,0.818523376,0.151495172
NKI,BASIL,0.812482162,0.135810426
NKI,BASIL,0.761772855,0.044172681
NKI,BASIL,0.716283491,0.132082559
NKI,BASIL,0.734245027,0.132802511
NKI,BASIL,0.610578065,0.201651031
NKI,BASIL,0.724834456,0.206832665
NKI,BASIL,0.762090457,0.097713334
NKI,BASIL,0.763727732,0.119263461
NKI,BASIL,0.756017332,0.133796047
NKI,BASIL,0.736299874,0.130583018
NKI,BASIL,0.719113961,0.209515297
NKI,BASIL,0.757974818,0.224461728
NKI,BASIL,0.783962514,0.292271012
NKI,BASIL,0.744726829,0.286338321
NKI,BASIL,0.764281211,0.278365745
NKI,BASIL,0.7924817,0.059254314
NKI,BASIL,0.782916133,0.298167689
NKI,BASIL,0.752801471,0.172171503
NKI,BASIL,0.773384291,0.547680206
NKI,BASIL,0.752253183,0.163342789
NKI,BASIL,0.715933666,0.703919654
NKI,BASIL,0.785485601,0.48370924
NKI,BASIL,0.718246276,0.848826071
NKI,BASIL,0.789354147,0.33967971
NKI,BASIL,0.785742993,0.264150892
NKI,BASIL,0.791064126,0.20693386
NKI,BASIL,0.762750223,0.092702391
NKI,BASIL,0.776899295,0.078953707
NKI,BASIL,0.785727523,0.116369132
NKI,BASIL,0.748079524,0.07667053
NKI,BASIL,0.725307863,0.155343216
NKI,BASIL,0.738866933,0.135735527
NKI,BASIL,0.706874434,0.057932621
NKI,BASIL,0.710097714,0.087680675
NKI,BASIL,0.683869633,0.282112047
NKI,BASIL,0.764261825,0.689231509
NKI,BASIL,0.720179258,0.210229991
NKI,BASIL,0.687073471,0.927511556
NKI,BASIL,0.761287981,0.114248765
NKI,BASIL,0.752242555,0.110135964
NKI,BASIL,0.704360117,0.351092139
NKI,BASIL,0.763504111,0.259566481
NKI,BASIL,0.754243379,0.165536637
NKI,BASIL,0.735322643,0.108985135
NKI,BASIL,0.81280003,0.174253315
NKI,BASIL,0.797445079,0.21612225
NKI,BASIL,0.802957964,0.096572083
NKI,BASIL,0.804461616,0.080137799
NKI,BASIL,0.773689004,0.232238261
NKI,BASIL,0.791419126,0.124135462
NKI,BASIL,0.757907417,0.105375242
NKI,BASIL,0.759226615,0.118500432
NKI,BASIL,0.756064085,0.147764142
NKI,BASIL,0.765950712,0.474693317
NKI,BASIL,0.751551453,0.136903318
NKI,BASIL,0.755063547,0.308928342
NKI,BASIL,0.740868339,0.071185182
NKI,BASIL,0.750800667,0.049402651
NKI,BASIL,0.773221958,0.102107593
NKI,BASIL,0.78052197,0.124302737
NKI,BASIL,0.731926204,0.897057821
NKI,BASIL,0.754841328,0.176683228
NKI,BASIL,0.722832267,0.063840461
NKI,BASIL,0.796909794,0.087280761
NKI,BASIL,0.758965248,0.273499165
NKI,BASIL,0.772938394,0.159054276
NKI,BASIL,0.400519942,0.245647516
NKI,BASIL,0.784470334,0.488693386
NKI,BASIL,0.754747179,0.084000731
NKI,BASIL,0.716436072,0.092946647
NKI,BASIL,0.801588395,0.159164258
NKI,BASIL,0.782771767,0.129085163
NKI,BASIL,0.787342476,0.1630298
NKI,BASIL,0.796074135,0.132317426
NKI,BASIL,0.805449789,0.152061845
NKI,BASIL,0.793537608,0.095569917
NKI,BASIL,0.781285542,0.558213473
NKI,BASIL,0.77659948,0.435236007
NKI,BASIL,0.750434908,0.424114725
NKI,BASIL,0.651728807,0.107023951
NKI,BASIL,0.604123974,0.088290304
NKI,BASIL,0.748483609,0.058511445
NKI,BASIL,0.738881634,0.069243148
NKI,BASIL,0.729815426,0.053414641
NKI,BASIL,0.732291695,0.056654667
NKI,BASIL,0.810293642,0.386965926
NKI,BASIL,0.792726929,0.830578093
NKI,PVC,0.727026519,0.11547249
NKI,PVC,0.726842894,0.171546244
NKI,PVC,0.776180018,0.264762997
NKI,PVC,0.784446612,0.192907017
NKI,PVC,0.774646386,0.212136068
NKI,PVC,0.743248876,0.055758432
NKI,PVC,0.797783822,0.379842746
NKI,PVC,0.770218193,0.40616731
NKI,PVC,0.686009113,0.186647311
NKI,PVC,0.747175725,0.127130982
NKI,PVC,0.743641914,0.081917962
NKI,PVC,0.734524475,0.12067844
NKI,PVC,0.812824915,0.482778884
NKI,PVC,0.79162759,0.446364205
NKI,PVC,0.781326413,0.051895228
NKI,PVC,0.760204493,0.064694384
NKI,PVC,0.76530207,0.07370591
NKI,PVC,0.767678795,0.043387824
NKI,PVC,0.702052336,0.065167249
NKI,PVC,0.787692334,0.116895919
NKI,PVC,0.769205758,0.092605924
NKI,PVC,0.76165175,0.114881558
NKI,PVC,0.764464646,0.241528414
NKI,PVC,0.763872249,0.136463243
NKI,PVC,0.742613752,0.104399447
NKI,PVC,0.751314504,0.184292084
NKI,PVC,0.773633422,0.110811417
NKI,PVC,0.800164734,0.592444396
NKI,PVC,0.783506688,0.144868351
NKI,PVC,0.778611588,0.201279237
NKI,PVC,0.781785911,0.125813311
NKI,PVC,0.790422821,0.137714839
NKI,PVC,0.719473853,0.702376099
NKI,PVC,0.750263756,0.923954924
NKI,PVC,0.61403547,0.194443759
NKI,PVC,0.680809022,0.237151463
NKI,PVC,0.709599882,0.837170072
NKI,PVC,0.732682261,0.096976776
NKI,PVC,0.729092285,0.309644713
NKI,PVC,0.779537123,0.15888656
NKI,PVC,0.757723006,0.091080914
NKI,PVC,0.779251375,0.413725129
NKI,PVC,0.746692687,0.194069006
NKI,PVC,0.679694972,0.058124988
NKI,PVC,0.678815654,0.128237707
NKI,PVC,0.679029974,0.089403837
NKI,PVC,0.777167053,0.411748987
NKI,PVC,0.733878147,0.063721895
NKI,PVC,0.739893949,0.071183586
NKI,PVC,0.719497469,0.089140473
NKI,PVC,0.754260179,0.076761623
NKI,PVC,0.774604194,0.123083034
NKI,PVC,0.772534465,0.128704013
NKI,PVC,0.779118574,0.294017555
NKI,PVC,0.773714325,0.186009329
NKI,PVC,0.701703697,0.211064082
NKI,PVC,0.720677233,0.266370906
NKI,PVC,0.730320297,0.312884912
NKI,PVC,0.778108892,0.188623556
NKI,PVC,0.768487325,0.098044551
NKI,PVC,0.740729763,0.070946878
NKI,PVC,0.769688773,0.212468528
NKI,PVC,0.745907,0.186540321
NKI,PVC,0.730787219,0.103985166
NKI,PVC,0.785766185,0.424490061
NKI,PVC,0.74495052,0.130433263
NKI,PVC,0.632825291,0.228871858
NKI,PVC,0.641907455,0.178290601
NKI,PVC,0.793734696,0.094077258
NKI,PVC,0.747449751,0.135150689
NKI,PVC,0.736460007,0.128197462
NKI,PVC,0.562123988,0.169614217
NKI,PVC,0.733210641,0.054582138
NKI,PVC,0.799500181,0.062669984
NKI,PVC,0.775563709,0.062492
NKI,PVC,0.769186543,0.116951088
NKI,PVC,0.75781994,0.081438229
NKI,PVC,0.779560089,0.070993172
NKI,PVC,0.744093333,0.081246841
NKI,PVC,0.744019275,0.04751957
NKI,PVC,0.810754417,0.099012595
NKI,PVC,0.682585548,0.303697616
NKI,PVC,0.789643469,0.330885055
NKI,PVC,0.697362458,0.105992993
NKI,PVC,0.706346963,0.158838551
NKI,PVC,0.757489585,0.160570315
NKI,PVC,0.756211693,0.154141052
NKI,PVC,0.745616923,0.191014159
NKI,PVC,0.519273379,0.159781315
NKI,PVC,0.763777214,0.12495828
NKI,PVC,0.762800023,0.14152996
NKI,PVC,0.808707431,0.082079506
NKI,PVC,0.75060528,0.164604428
NKI,PVC,0.75201736,0.083973725
NKI,PVC,0.78057159,0.186464431
NKI,PVC,0.75688423,0.383477355
NKI,PVC,0.77271608,0.069659629
NKI,PVC,0.608197934,0.343316524
NKI,PVC,0.73331049,0.168219897
NKI,PVC,0.724810347,0.114505589
NKI,PVC,0.767453858,0.202346257
NKI,PVC,0.768956967,0.163743625
NKI,PVC,0.750706451,0.091111463
NKI,PVC,0.757207035,0.117757802
NKI,PVC,0.810482564,0.273667038
NKI,PVC,0.777844413,0.836392069
NKI,PVC,0.659443388,0.170600586
NKI,PVC,0.710921941,0.18486637
NKI,PVC,0.750735449,0.288041403
NKI,PVC,0.762985981,0.128937282
NKI,PVC,0.791721701,0.204605948
NKI,PVC,0.747277308,0.150161533
NKI,PVC,0.758975446,0.185209515
NKI,PVC,0.684183175,0.48270287
NKI,PVC,0.752858677,0.693253485
NKI,PVC,0.775436229,0.16838359
NKI,PVC,0.739385259,0.069847746
NKI,PVC,0.70825579,0.048138866
NKI,PVC,0.736357598,0.063806833
NKI,PVC,0.72883679,0.069245902
NKI,PVC,0.699694791,0.110253282
NKI,PVC,0.751856387,0.059930882
NKI,PVC,0.701224008,0.065656861
NKI,PVC,0.752252394,0.110848229
NKI,PVC,0.805738584,0.07895074
NKI,PVC,0.796047356,0.190458411
NKI,PVC,0.691947434,0.106881953
NKI,PVC,0.689584732,0.088879997
NKI,PVC,0.700287639,0.08806255
NKI,PVC,0.765938111,0.259377787
NKI,PVC,0.821327005,0.179102424
NKI,PVC,0.768475332,0.107255842
NKI,PVC,0.791945475,0.423045749
NKI,PVC,0.806884519,0.723195842
NKI,PVC,0.760208335,0.57674104
NKI,PVC,0.742028891,0.466011161
NKI,PVC,0.731079337,0.255925016
NKI,PVC,0.815234772,0.822790862
NKI,PVC,0.81734349,0.192411962
NKI,PVC,0.723914452,0.088083716
NKI,PVC,0.735696245,0.115288042
NKI,PVC,0.736138937,0.113514109
NKI,PVC,0.732600057,0.118703071
NKI,PVC,0.739766004,0.108775696
NKI,PVC,0.707158733,0.274499252
NKI,PVC,0.719186564,0.111919071
NKI,PVC,0.74960918,0.166081747
NKI,PVC,0.713616848,0.22204889
NKI,PVC,0.760726084,0.09463294
NKI,PVC,0.738713307,0.069810616
NKI,PVC,0.730155177,0.087139825
NKI,PVC,0.732730798,0.083638115
NKI,PVC,0.753171558,0.073705285
NKI,PVC,0.745324958,0.066285434
NKI,PVC,0.750657287,0.105163889
NKI,PVC,0.746469692,0.114951766
NKI,PVC,0.750172932,0.141522377
NKI,PVC,0.759471392,0.207208619
NKI,PVC,0.732116597,0.266799961
NKI,PVC,0.753734382,0.071998543
NKI,PVC,0.756050496,0.120805288
NKI,PVC,0.759585013,0.094608779
NKI,PVC,0.741871302,0.176942269
NKI,PVC,0.742533533,0.225049778
NKI,PVC,0.759463257,0.249668556
NKI,PVC,0.72905158,0.303323404
NKI,PVC,0.724792039,0.106035687
NKI,PVC,0.705680506,0.089001748
NKI,PVC,0.273498112,0.15750043
NKI,PVC,0.800120068,0.2298827
NKI,PVC,0.707435444,0.134796844
NKI,PVC,0.699231829,0.15548156
NKI,PVC,0.687007406,0.065225662
NKI,PVC,0.673129074,0.377134429
NKI,PVC,0.780546695,0.181096543
NKI,PVC,0.622650612,0.986123623
NKI,PVC,0.766947406,0.321284643
NKI,PVC,0.746203821,0.184124617
NKI,PVC,0.728566684,0.108069626
NKI,PVC,0.732716224,0.266177502
NKI,PVC,0.778014638,0.455695081
NKI,PVC,0.763970237,0.307929385
NKI,PVC,0.782783032,0.73024472
NKI,PVC,0.734020038,0.35866229
NKI,PVC,0.742535898,0.160361356
NKI,PVC,0.769485913,0.117684998
NKI,PVC,0.744832941,0.072887799
NKI,PVC,0.771721984,0.111276774
NKI,PVC,0.743832882,0.17204761
NKI,PVC,0.733616085,0.077095269
NKI,PVC,0.75722262,0.167232998
NKI,PVC,0.744658496,0.119107692
NKI,PVC,0.772476031,0.383583511
NKI,PVC,0.794524432,0.901307145
NKI,PVC,0.747831759,0.252957164
NKI,PVC,0.773721312,0.177788729
NKI,PVC,0.730833749,0.058652277
NKI,PVC,0.749187581,0.576228586
NKI,PVC,0.733305007,0.579146427
NKI,PVC,0.753427946,0.765031035
NKI,PVC,0.782030515,0.709269215
NKI,PVC,0.789300226,0.128567441
NKI,PVC,0.796080325,0.392356947
NKI,PVC,0.735553197,0.142239057
NKI,PVC,0.805693605,0.254855035
NKI,PVC,0.781002816,0.16713406
NKI,PVC,0.794393995,0.157704231
NKI,PVC,0.791578469,0.830998325
NKI,PVC,0.689363254,0.977189211
NKI,PVC,0.75895226,0.203058216
NKI,PVC,0.740152875,0.090680365
NKI,PVC,0.775112493,0.212644404
NKI,PVC,0.776357035,0.052925635
NKI,PVC,0.784651854,0.334099434
NKI,PVC,0.697348988,0.133833057
NKI,PVC,0.73444157,0.138165076
NKI,PVC,0.734039564,0.232032556
NKI,PVC,0.713649074,0.124073352
NKI,PVC,0.688218416,0.192797369
NKI,PVC,0.736098829,0.079682904
NKI,PVC,0.729761777,0.587864213
NKI,PVC,0.729761777,0.587864213
NKI,PVC,0.709863223,0.580895263
NKI,PVC,0.712934525,0.534759899
NKI,PVC,0.772991892,0.611647447
NKI,PVC,0.790724348,0.110568538
NKI,PVC,0.811777241,0.288110674
NKI,PVC,0.773158328,0.140878127
NKI,PVC,0.736564464,0.208778376
NKI,PVC,0.749050692,0.382237894
NKI,PVC,0.78257723,0.143790859
NKI,PVC,0.765296657,0.385264249
NKI,PVC,0.772459115,0.058270201
NKI,PVC,0.739325308,0.374301687
NKI,PVC,0.770533244,0.708200829
NKI,PVC,0.746000678,0.719538658
NKI,PVC,0.655528809,0.216229224
NKI,PVC,0.667886793,0.084351106
NKI,PVC,0.598217705,0.064507473
NKI,PVC,0.676941988,0.07117072
NKI,PVC,0.711947454,0.151514012
NKI,PVC,0.756546959,0.183316562
NKI,PVC,0.757254911,0.096494635
NKI,PVC,0.80987453,0.176350234
NKI,PVC,0.760209489,0.146060948
NKI,PVC,0.790701118,0.171157503
NKI,PVC,0.769884375,0.411874203
NKI,PVC,0.714329482,0.099743439
NKI,PVC,0.762372221,0.083554195
NKI,PVC,0.766627687,0.459991479
NKI,PVC,0.750083332,0.838770857
NKI,PVC,0.762370619,0.733786582
NKI,PVC,0.784750912,0.248743263
NKI,PVC,0.724195404,0.181892867
NKI,PVC,0.71930929,0.066866581
NKI,PVC,0.757065492,0.242016347
NKI,PVC,0.693734326,0.32363765
NKI,PVC,0.760469881,0.130822142
NKI,PVC,0.782587351,0.155088413
NKI,PVC,0.773713165,0.090277108
NKI,PVC,0.781014849,0.10292141
NKI,PVC,0.735048872,0.116034064
NKI,PVC,0.766796224,0.071510086
NKI,PVC,0.803035004,0.803217634
NKI,PVC,0.794743372,0.271592032
NKI,PVC,0.767058687,0.122604216
NKI,PVC,0.728537911,0.079534646
NKI,PVC,0.731764774,0.057179273
NKI,PVC,0.739079496,0.170709765
NKI,PVC,0.780404897,0.073297074
NKI,PVC,0.754849245,0.130824448
NKI,PVC,0.740869193,0.193982842
NKI,PVC,0.757075323,0.473658677
NKI,PVC,0.712018637,0.114447791
NKI,PVC,0.732651448,0.096816555
NKI,PVC,0.753899452,0.10491229
NKI,PVC,0.736526582,0.085240739
NKI,PVC,0.79079587,0.427598065
NKI,PVC,0.764677808,0.07186526
NKI,PVC,0.775053368,0.068481862
NKI,PVC,0.744762098,0.832461569
NKI,PVC,0.756085044,0.487290486
NKI,PVC,0.742843981,0.174015932
NKI,PVC,0.731659851,0.222995759
NKI,PVC,0.740761765,0.201968489
NKI,PVC,0.798308323,0.253717408
NKI,PVC,0.782342189,0.31895307
NKI,PVC,0.744872694,0.295886803
NKI,PVC,0.572369232,0.131396999
NKI,PVC,0.597143654,0.133942289
NKI,PVC,0.74433953,0.239672684
NKI,PVC,0.713356966,0.177186681
NKI,PVC,0.706129979,0.113755828
NKI,PVC,0.682579261,0.147704896
NKI,PVC,0.284460732,0.766851263
NKI,PVC,0.0563702,0.180471278
NKI,PVC,0.141926574,0.262729769
NKI,PVC,0.724991872,0.12384739
NKI,PVC,0.759206833,0.174043157
NKI,PVC,0.760782801,0.211564658
NKI,PVC,0.741889348,0.089516961
NKI,PVC,0.780658141,0.388189954
NKI,PVC,0.748158957,0.198073832
NKI,PVC,0.800215661,0.077543519
NKI,PVC,0.794905757,0.222728175
NKI,PVC,0.750693083,0.137290116
NKI,PVC,0.78003536,0.091913308
NKI,PVC,0.723952893,0.107393647
NKI,PVC,0.703073597,0.07682677
NKI,PVC,0.631933456,0.242733582
NKI,PVC,0.707512818,0.061226334
NKI,PVC,0.831054101,0.597506086
NKI,PVC,0.737485427,0.172099453
NKI,PVC,0.760587048,0.107790245
NKI,PVC,0.795297608,0.168523644
NKI,PVC,0.785948079,0.196321813
NKI,PVC,0.712899965,0.195271661
NKI,PVC,0.754204847,0.160172831
NKI,PVC,0.783619345,0.104651809
NKI,PVC,0.712005387,0.126949701
NKI,PVC,0.695976747,0.142682943
NKI,PVC,0.735920972,0.118647951
NKI,PVC,0.683969941,0.2517081
NKI,PVC,0.682018533,0.168585502
NKI,PVC,0.780191421,0.123003742
NKI,PVC,0.740852696,0.329128546
NKI,PVC,0.761868558,0.218526137
NKI,PVC,0.808018031,0.70544155
NKI,PVC,0.749923972,0.133105364
NKI,PVC,0.716125577,0.1838943
NKI,PVC,0.699764704,0.099543816
NKI,PVC,0.746851878,0.106181894
NKI,PVC,0.726105518,0.157615628
NKI,PVC,0.788335741,0.252438452
NKI,PVC,0.721852474,0.134048816
NKI,PVC,0.778770675,0.129943712
NKI,PVC,0.765432343,0.09411978
NKI,PVC,0.697711627,0.078988444
NKI,PVC,0.76314109,0.069424616
NKI,PVC,0.700630652,0.090129294
NKI,PVC,0.769804776,0.070758652
NKI,PVC,0.803583858,0.224011413
NKI,PVC,0.771199526,0.086496656
NKI,PVC,0.763597669,0.085356932
NKI,PVC,0.769401637,0.080771548
NKI,PVC,0.736617854,0.070088291
NKI,PVC,0.706188393,0.149542548
NKI,PVC,0.681561068,0.164820681
NKI,PVC,0.69404696,0.112310861
NKI,PVC,0.68289567,0.197005392
NKI,PVC,0.695391292,0.200026739
NKI,PVC,0.67797004,0.281696079
NKI,PVC,0.824492042,0.363898621
NKI,PVC,0.739023024,0.134894388
NKI,PVC,0.722581165,0.092267293
NKI,PVC,0.71841952,0.076852825
NKI,PVC,0.753411961,0.16666204
NKI,PVC,0.739279304,0.052788841
NKI,PVC,0.771414521,0.18040658
NKI,PVC,0.779229968,0.085802187
NKI,PVC,0.758256092,0.126916329
NKI,PVC,0.758158929,0.128186662
NKI,PVC,0.779405192,0.440094234
NKI,PVC,0.708848931,0.228075977
NKI,PVC,0.705909089,0.105742332
NKI,PVC,0.751793552,0.070061848
NKI,PVC,0.783504791,0.494517848
NKI,PVC,0.729639794,0.323006112
NKI,PVC,0.691835739,0.210602217
NKI,PVC,0.811049495,0.140404431
NKI,PVC,0.746285291,0.227163609
NKI,PVC,0.691275075,0.33225992
NKI,PVC,0.726021655,0.064963234
NKI,PVC,0.740691919,0.208901709
NKI,PVC,0.721992321,0.050535936
NKI,PVC,0.694019942,0.062717909
NKI,PVC,0.712343026,0.104091149
NKI,PVC,0.673138667,0.049018625
NKI,PVC,0.724989425,0.056927482
NKI,PVC,0.79794119,0.58721741
NKI,PVC,0.774221017,0.261831453
NKI,PVC,0.802967072,0.228582216
NKI,PVC,0.796289331,0.231592901
NKI,PVC,0.742668524,0.682262514
NKI,PVC,0.753230678,0.166851296
NKI,PVC,0.697832263,0.111286744
NKI,PVC,0.772304289,0.079824919
NKI,PVC,0.721708035,0.086162702
NKI,PVC,0.744151117,0.18986887
NKI,PVC,0.685988311,0.070313701
NKI,PVC,0.684938592,0.09311087
NKI,PVC,0.727653784,0.117328826
NKI,PVC,0.793434305,0.112408978
NKI,PVC,0.682919729,0.174520691
NKI,PVC,0.739273399,0.122954331
NKI,PVC,0.745687309,0.313375369
NKI,PVC,0.72751494,0.477896089
NKI,PVC,0.753840685,0.458965021
NKI,PVC,0.706519348,0.063229198
NKI,PVC,0.776362879,0.173252109
NKI,PVC,0.771042819,0.095098737
NKI,PVC,0.7910073,0.304433802
NKI,PVC,0.79883677,0.990383662
NKI,PVC,0.752249005,0.474527615
NKI,PVC,0.780516666,0.578529548
NKI,PVC,0.721287092,0.423590757
NKI,PVC,0.771385098,0.415264314
NKI,PVC,0.769961056,0.098732316
NKI,PVC,0.747739661,0.203744677
NKI,PVC,0.811789181,0.140972429
NKI,PVC,0.764876507,0.127302158
NKI,PVC,0.705284226,0.108810315
NKI,PVC,0.679198657,0.077963733
NKI,PVC,0.707291424,0.136320222
NKI,PVC,0.793452391,0.107416716
NKI,PVC,0.763343965,0.276090212
NKI,PVC,0.645398813,0.106752554
NKI,PVC,0.763115419,0.358370145
NKI,PVC,0.810488166,0.289743178
NKI,PVC,0.729110658,0.452772428
NKI,PVC,0.776406345,0.575326869
NKI,PVC,0.716378899,0.402285822
NKI,PVC,0.766125093,0.384809297
NKI,PVC,0.721267244,0.376836298
NKI,PVC,0.711623177,0.280561475
NKI,PVC,0.75367246,0.095887183
NKI,PVC,0.747006114,0.088272747
NKI,PVC,0.783790286,0.067371444
NKI,PVC,0.726648547,0.271098739
NKI,PVC,0.727642392,0.1354068
NKI,PVC,0.745326492,0.198744249
NKI,PVC,0.762928286,0.07359843
NKI,PVC,0.747780785,0.319726339
NKI,PVC,0.772960757,0.159270871
NKI,PVC,0.759160787,0.127661463
NKI,PVC,0.720667969,0.815610426
NKI,PVC,0.747457629,0.153695342
NKI,PVC,0.756322997,0.261732009
NKI,PVC,0.700944811,0.130136599
NKI,PVC,0.728903231,0.124598072
NKI,PVC,0.767720979,0.602331544
NKI,PVC,0.753698776,0.053398746
NKI,PVC,0.740058795,0.10184194
NKI,PVC,0.761215973,0.104324241
NKI,PVC,0.818244359,0.139672113
NKI,PVC,0.758756547,0.068466648
NKI,PVC,0.78307685,0.197363131
NKI,PVC,0.730356433,0.110688518
NKI,PVC,0.812658934,0.492256367
NKI,PVC,0.766735222,0.349095458
NKI,PVC,0.728755115,0.087137041
NKI,PVC,0.742647212,0.075479616
NKI,PVC,0.756181971,0.097429481
NKI,PVC,0.743303549,0.064861205
NKI,PVC,0.757809663,0.054974093
NKI,PVC,0.797188326,0.349985291
NKI,PVC,0.803431692,0.598972017
NKI,PVC,0.812957131,0.305112725
NKI,PVC,0.779114,0.212007418
NKI,PVC,0.729391266,0.363052954
NKI,PVC,0.778914679,0.2145292
NKI,PVC,0.787990357,0.459554993
NKI,PVC,0.815813133,0.146002553
NKI,PVC,0.762665817,0.070841223
NKI,PVC,0.767946429,0.110755001
NKI,PVC,0.777012894,0.088316963
NKI,PVC,0.677928239,0.086004185
NKI,PVC,0.71903276,0.089742089
NKI,PVC,0.758864553,0.130895535
NKI,PVC,0.735251633,0.059729869
NKI,PVC,0.744410668,0.464907791
NKI,PVC,0.757461136,0.182211949
NKI,PVC,0.763274986,0.164437568
NKI,PVC,0.731590328,0.239362073
NKI,PVC,0.734584056,0.236497037
NKI,PVC,0.771865144,0.346309945
NKI,PVC,0.70955303,0.108882502
NKI,PVC,0.750900043,0.17612071
NKI,PVC,0.781690397,0.107807753
NKI,PVC,0.810459729,0.207842844
NKI,PVC,0.752177803,0.128156849
NKI,PVC,0.731870795,0.153397129
NKI,PVC,0.757768299,0.161587983
NKI,PVC,0.741788639,0.08920237
NKI,PVC,0.777778323,0.350268617
NKI,PVC,0.66735011,0.168725752
NKI,PVC,0.709739113,0.247826659
NKI,PVC,0.795046567,0.178112163
NKI,PVC,0.733768963,0.256574588
NKI,PVC,0.725341021,0.293548345
NKI,PVC,0.737101953,0.232235274
NKI,PVC,0.741322679,0.767979905
NKI,PVC,0.776637773,0.133479397
NKI,PVC,0.750464761,0.104744424
NKI,PVC,0.774102311,0.49584087
NKI,PVC,0.78153159,0.215903828
NKI,PVC,0.755830277,0.199090131
NKI,PVC,0.759891632,0.361483173
NKI,PVC,0.735026682,0.173233227
NKI,PVC,0.701741439,0.092270843
NKI,PVC,0.69575699,0.077385575
NKI,PVC,0.714861228,0.199605056
NKI,PVC,0.754774969,0.085658183
NKI,PVC,0.739184993,0.10095766
NKI,PVC,0.707265498,0.338133185
NKI,PVC,0.73231964,0.426624763
NKI,PVC,0.759364209,0.745568726
NKI,PVC,0.758981801,0.055532882
NKI,PVC,0.758981801,0.055532882
NKI,PVC,0.777691618,0.069620031
NKI,PVC,0.741516343,0.088146062
