88770,10376,42.489134 ,39.664241 ,41.511875 ,38.686580 ,39.234037 ,37.530294 ,37.318975 ,35.557391 ,44.065072 ,42.035174
97092,10279,48.986726 ,46.293483 ,49.045893 ,46.419205 ,46.409293 ,42.404644 ,44.132339 ,39.472231 ,56.525233 ,52.219228
109646,10608,38.283447 ,33.195014 ,37.350450 ,32.357428 ,35.532488 ,31.430523 ,34.754368 ,29.810740 ,45.429171 ,42.183624
122801,10670,48.699498 ,43.588577 ,48.636805 ,43.524625 ,46.992533 ,42.379972 ,44.686242 ,39.676524 ,57.789902 ,54.872673
20120,10939,60.238772 ,44.378037 ,59.960351 ,44.481133 ,47.953385 ,43.158072 ,46.213525 ,39.652518 ,61.936950 ,52.879661
83010,10101,4.942812 ,4.363259 ,4.862839 ,4.295150 ,4.509458 ,4.152220 ,4.195507 ,3.906006 ,5.461099 ,5.260396
88773,10758,,,,,,,,,,
97271,10366,58.640566 ,47.924414 ,58.211100 ,47.544096 ,50.012462 ,46.467102 ,47.168989 ,42.708867 ,60.231165 ,55.036268
109735,10671,54.120869 ,52.266116 ,53.212787 ,51.453110 ,50.688410 ,49.499990 ,47.558150 ,46.501571 ,55.549417 ,55.105707
122916,10114,4.599899 ,4.323850 ,4.580934 ,4.309054 ,4.438186 ,4.221686 ,4.088776 ,3.909331 ,5.214942 ,5.109231
20151,10947,63.785544 ,44.553242 ,61.597848 ,43.648698 ,44.735679 ,41.503070 ,41.303205 ,37.930365 ,52.657917 ,51.013991
83372,11230,43.658313 ,35.917034 ,43.538128 ,35.827434 ,41.479145 ,34.903839 ,39.513054 ,32.814937 ,50.590600 ,44.006883
89279,10816,46.723849 ,40.698659 ,45.549135 ,39.689150 ,42.955753 ,38.018414 ,40.721314 ,35.858769 ,53.014708 ,48.990175
97485,10402,54.571464 ,52.285973 ,54.049908 ,51.542810 ,52.156160 ,49.877154 ,48.769294 ,46.521818 ,57.181752 ,57.931972
110168,10095,5.432755 ,4.953310 ,5.491273 ,5.040746 ,5.286590 ,4.834174 ,4.768338 ,4.359035 ,5.831116 ,5.684934
125511,10565,51.851346 ,47.198696 ,50.658814 ,46.225964 ,48.436898 ,45.128784 ,44.728471 ,42.419065 ,56.295680 ,54.563864
20153,10963,64.190426 ,39.279765 ,65.354232 ,39.498276 ,41.194696 ,36.170489 ,39.366282 ,32.988881 ,49.997251 ,43.281259
83454,10161,4.114883 ,4.024223 ,4.047048 ,3.951418 ,3.841094 ,3.750264 ,3.628613 ,3.484799 ,4.444057 ,4.392971
89377,10624,39.796900 ,35.562927 ,39.324232 ,35.202072 ,37.324357 ,34.035033 ,35.833892 ,31.967108 ,47.268726 ,44.989595
97994,10584,55.718519 ,50.164609 ,55.656030 ,50.058562 ,52.553870 ,48.679509 ,49.796823 ,45.944504 ,66.852256 ,62.548616
110354,10910,76.866212 ,75.608941 ,76.037057 ,74.637448 ,72.501186 ,71.757539 ,68.612885 ,66.880598 ,87.045180 ,88.020272
125535,10150,3.796840 ,3.440598 ,3.776124 ,3.420709 ,3.607127 ,3.296342 ,3.427863 ,3.120086 ,4.270331 ,4.159343
20189,10988,46.474560 ,43.516755 ,46.288509 ,43.367497 ,44.193006 ,41.593434 ,40.724103 ,38.263829 ,51.926175 ,51.162413
83835,10777,41.128626 ,35.982789 ,41.110312 ,35.926905 ,39.191791 ,35.165805 ,36.184783 ,32.099207 ,43.534939 ,40.619874
90021,10830,47.677481 ,41.449985 ,47.455560 ,41.267471 ,45.863454 ,40.459057 ,44.645936 ,38.942073 ,55.305932 ,50.429157
98314,10120,4.719850 ,3.984453 ,4.680981 ,3.953895 ,4.476068 ,3.893997 ,4.221793 ,3.620549 ,5.349420 ,4.815744
110828,10134,6.049501 ,5.381175 ,5.991054 ,5.333466 ,5.756247 ,5.200185 ,5.344648 ,4.798696 ,6.452052 ,6.066570
125554,10058,4.880584 ,4.540810 ,4.752763 ,4.431866 ,4.513402 ,4.239863 ,4.248762 ,3.940317 ,5.147080 ,4.875106
20197,10999,73.571842 ,64.297583 ,73.181471 ,64.009341 ,69.092482 ,62.326768 ,65.324258 ,57.602724 ,85.980570 ,80.958732
83999,10099,3.855527 ,3.318165 ,3.805673 ,3.270552 ,3.610046 ,3.187895 ,3.447527 ,3.007832 ,4.507702 ,4.044872
90060,10180,3.187915 ,2.859760 ,3.148391 ,2.819799 ,3.012514 ,2.758464 ,2.769918 ,2.568985 ,3.606072 ,3.450723
98394,10025,5.204383 ,5.116964 ,5.099496 ,5.011784 ,4.864129 ,4.818325 ,4.667590 ,4.618215 ,5.587109 ,5.581757
112028,11225,63.006818 ,58.879908 ,62.018761 ,58.074033 ,59.378301 ,56.481149 ,55.770780 ,52.591586 ,69.406346 ,67.296011
