sub,ses,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
105309,10776,0.1947330381499999,0.003110429733743,0.9937147203651068,0.987507956715468,0.9922648740431445,1.0,0.9730623697972024,0.9475379430833052,0.9655860279269394,0.9756756756756756,0.7971743982967734,0.797740122099983,0.8608794415960506,0.8378014209855087,0.7830860695815777,56.64846380139695,42.65641277776565,1.3280175268494343,0.1922687715037441,0.2125075895567698,0.0303582270795385,0.0,0.0
83835,10777,0.1955947754362499,0.0009633229077269,0.9826864570849084,0.9659622285859282,0.9784048839018604,1.0,0.9549984206176468,0.9138727055150454,0.9431033824176108,0.9749829921454636,0.7834999517648895,0.7864988724654524,0.8458266125931818,0.8236422599642569,0.7809430016244219,41.53114189688615,33.94417501959344,1.223513073241972,0.1802485532681908,0.1707617873067071,0.0284602978844511,0.0,0.0
82492,10046,0.1120078620183749,0.0011420930750537,0.9952149518680452,0.9904754790273784,0.994011960490874,1.0,0.9626595959918643,0.9280074238622972,0.9523290730570018,0.9670567595900816,0.762008657372341,0.763717416579084,0.8386391647954193,0.8526136549076565,0.81274751220584,41.81806698892319,30.476161256911915,1.3721566386396171,0.1509661835748792,0.1509661835748792,0.0704508856682769,0.0,0.0
98394,10025,0.4361824930499999,0.0059547370190327,0.9995437322700312,0.99908788071066,0.9994352654116072,1.0,0.979812367581124,0.9604236872172016,0.9741773357091495,0.9873134328358208,0.8279329055692165,0.8300615754311365,0.8805827557347262,0.870450545152316,0.8522727418158431,57.28877278583174,48.30767914217052,1.1859144095337235,0.0427396089325782,0.0320547066994337,0.0106849022331445,0.0,0.0
87457,10081,0.2612618306251216,0.0014624208044773,0.9913153913676858,0.982780328840172,0.9891453745767208,1.0,0.9746195480228388,0.9504955415753792,0.967561692680818,0.9761263732758292,0.0,0.0,0.0,0.0685523697276579,0.1531054571155852,-9.10451067059893,-7.647038934438997,1.1905929535151316,89.97137404580153,98.03435114503816,98.94083969465647,0.0,0.0
87346,10597,0.3336300597,0.0029877362341178,0.9714678059200488,0.9445186174158136,0.9649551511998784,1.0,0.947782820274482,0.9007482851797964,0.934563419066839,0.9787248458567652,0.7489432136420764,0.7482544542805952,0.798804807116252,0.799960420812577,0.749913528771457,34.93055433365441,24.67653727656087,1.4155371129333194,0.3913237924865831,0.436046511627907,0.1341681574239713,0.0,0.0
20941,11403,0.20962627625,0.0009671186396452,0.995065248382498,0.9901789611523352,0.9937829698683583,1.0,0.9729963011227156,0.9474126550726064,0.9654415383227236,0.9798634667571234,0.1769336572040703,0.1869639299314851,0.8639028835449705,0.8249805399065532,0.7207835270657393,70.09552096874754,50.38601890602539,1.39117006047813,0.2157497303128371,0.2157497303128371,0.0,0.0,0.0
110354,10910,0.3431209725625,0.0026669006905653,0.9918541749984212,0.9838399866377152,0.990100260109012,1.0,0.9733776508192716,0.9481360420373204,0.9659771291310189,0.9751069126188804,0.7643551092872306,0.7669125124095679,0.8278917195500785,0.822581773553071,0.7494084318131727,81.73791728401012,67.79984854418906,1.2055766943304722,0.123539982030548,0.123539982030548,0.0224618149146451,0.0,0.0
109646,10608,0.1149112172749999,0.000680937723482,0.9919293820933164,0.983987990993245,0.9894089880963848,1.0,0.9585274719114448,0.9203579029306304,0.9474401686320084,0.9750922306885828,0.7514122251596828,0.7513464061343381,0.8185476840030456,0.8048434409311299,0.7380838874912456,41.39230048987782,30.46658597368201,1.3586130236460947,0.5702254583735415,0.6140889551715063,0.1842266865514518,0.0,0.0
81760,10132,0.1878338520249999,0.0041830025392535,0.9865524346600152,0.9734617442482612,0.9830986996127766,1.0,0.9522352046084452,0.90882534782302,0.9398375389597576,0.9769877556482368,0.8196503781539953,0.8196790663674823,0.8591354305941029,0.8489895956661676,0.776198125997311,52.4282808779994,40.87354646435109,1.2826946867389173,0.0501957634775624,0.0501957634775624,0.0100391526955124,0.0,0.0
