sub,ses,CBF_GM,CBF_WM,SCRUB_GM,SCRUB_WM,BASIL_GM,BASIL_WM,PVC_GM,PVC_WM
A00050721,BAS1,59.716642,37.44384,59.342732,37.746871,63.060789,44.995019,74.762964,65.680066
A00043758,BAS1,64.903189,31.277982,64.431686,31.699478,68.673454,40.308499,82.857094,56.706884
A00075738,TRT,50.622585,23.918533,51.377543,24.154737,55.409851,34.489213,66.678775,47.243333
A00075738,BAS1,52.735271,21.362211,51.549605,21.405763,55.941058,31.152046,67.653364,41.894785
A00075738,FLU1,54.087751,31.421443,54.329493,31.543129,59.03668,40.569172,69.95417,58.523642
A00053851,BAS1,61.96008,35.173699,62.742138,35.589536,66.623838,43.396009,77.812225,62.668347
A00061387,BAS1,60.854019,27.05464,59.133869,26.246694,60.433426,36.085555,73.720733,49.741388
A00059361,BAS2,45.132399,31.102022,45.706193,31.474061,49.461917,37.214336,57.763328,54.98782
A00059361,BAS1,54.235097,32.655491,54.638228,32.74586,60.059055,42.289264,72.617687,61.546521
A00059361,FLU2,32.212881,19.340838,30.649456,18.656208,35.020161,25.368095,40.893096,36.669272
A00059361,FLU1,22.654783,13.11111,22.287723,13.297135,25.13282,18.260056,29.297385,25.131159
A00075898,BAS1,41.39814,22.435756,41.014671,22.231979,46.38485,30.108195,54.726498,41.422895
A00075898,FLU2,45.781143,24.065844,46.146093,25.0444,52.205645,34.918334,61.795822,48.474594
A00075898,FLU1,43.915279,19.53381,43.944661,20.322561,49.547001,29.777319,59.074296,39.667313
A00040286,BAS2,30.888718,22.610414,29.673299,22.427118,37.289851,30.503143,42.784267,44.235487
A00040286,FLU2,39.554884,34.474751,40.245632,34.730823,45.482237,40.595068,52.024194,61.730656
A00040286,FLU1,33.440889,22.566887,34.313964,23.412761,39.868635,30.554637,46.77016,43.307426
A00028352,BAS2,41.707344,28.530916,42.647139,27.924244,46.869618,34.857766,55.610688,51.893579
A00084901,BAS1,55.03889,45.617659,57.025568,47.423856,64.343632,53.192146,72.541849,81.404722
A00084901,FLU1,28.497277,21.443618,27.572659,21.311644,36.265214,29.785423,41.042791,44.629834
A00040798,TRT,83.982419,40.131371,84.023754,40.278694,94.404625,53.270075,114.061646,74.486342
A00040798,BAS1,64.761361,27.919742,65.477974,28.437663,68.426887,38.46717,82.532156,52.244098
A00040798,FLU2,75.310278,36.603311,75.350635,36.755153,80.452885,46.221511,95.480487,65.096249
A00040798,FLU1,68.227878,32.230351,67.594439,32.282083,72.817394,42.41363,87.936499,58.346053
A00055763,BAS2,48.487267,32.101291,48.027783,31.794317,54.13521,38.616269,62.682416,58.110354
A00055763,BAS1,57.792019,31.533326,58.184058,31.623724,62.370333,39.734611,74.635369,57.296113
A00055763,FLU1,51.48239,29.351794,51.38035,29.918534,56.367924,36.613917,67.67046,53.730779
A00055908,TRT,74.349834,39.364655,73.593412,39.358217,81.512557,50.514704,98.64546,70.051803
A00055908,BAS1,87.35252,49.208781,87.231805,49.32659,93.967929,60.686816,114.291111,86.501653
A00055908,FLU1,58.906132,35.452725,59.786794,39.787611,67.87542,49.524805,79.134246,74.225678
A00065197,BAS1,50.349185,32.052398,51.963656,33.104346,54.287966,39.289173,62.870416,58.497174
A00062416,BAS1,58.769242,33.296412,58.388362,32.416797,62.342829,42.061791,78.358793,58.99085
A00085743,BAS1,51.078591,35.090331,46.965122,33.579753,53.269149,41.410543,61.760203,62.068405
A00085743,FLU1,36.422359,20.732988,35.583392,20.695011,40.269572,29.742645,47.795243,42.47402
A00053473,BAS1,39.437172,19.556123,40.960727,19.996278,43.359656,27.95952,51.949787,38.413318
A00054895,BAS2,49.314431,35.101237,49.229584,35.646316,54.689165,41.612094,62.747342,61.963104
A00054895,FLU1,31.845723,22.077386,31.099539,22.021024,37.212365,29.32704,42.3973,42.33958
A00079776,TRT,55.086409,29.755639,55.224154,30.086396,58.383792,38.280319,68.934757,54.38182
A00079776,BAS1,59.779053,32.682933,60.556571,32.888799,65.243387,42.196973,78.288957,59.89791
A00079776,FLU2,-31.828363,-27.962424,-32.057863,-28.672942,25.2275,23.146916,6.079157,21.914176
A00079776,FLU1,65.42779,35.229691,64.817191,35.418522,70.329973,45.72105,83.433924,65.263184
A00043998,BAS1,46.33953,29.748235,45.585062,29.384133,50.726714,37.767788,59.178533,54.798725
A00074657,BAS1,64.087893,45.947003,63.446171,45.862977,70.580906,53.749568,82.346842,79.439549
A00074657,FLU2,38.873963,29.715147,37.996219,29.500731,44.707856,36.669771,51.338812,52.98526
A00074657,FLU1,42.898353,33.211374,41.625684,32.927501,47.68736,39.097122,54.232191,57.947688
A00079775,BAS2,48.748919,28.270791,44.067769,26.119587,57.849918,40.624612,71.075958,57.664997
A00079775,BAS1,43.952554,23.934484,44.353408,24.486493,49.71094,33.638649,59.987971,47.945348
A00079775,FLU1,49.724188,25.727998,50.032854,25.65688,54.982744,35.530753,67.441059,51.170837
A00082943,TRT,76.424967,51.098472,80.343672,54.009225,84.114319,61.642041,99.992509,94.410768
A00082943,BAS1,92.207976,61.695685,78.049393,52.170988,99.069176,75.705037,120.111835,111.639585
A00082943,FLU1,64.577341,41.90486,65.931153,44.794828,73.684678,55.741565,85.974534,86.631201
A00066735,BAS1,66.418812,36.854739,67.493005,37.309817,72.840863,47.230563,87.162668,68.321822
A00055832,FLU1,98.721836,51.902936,98.924091,52.774974,105.572731,64.220723,127.69206,92.40699
A00061749,TRT,82.589803,43.224408,82.666589,43.575833,87.904826,53.680067,105.696892,76.886176
A00061749,BAS1,87.548574,42.259025,83.156455,42.937805,92.095173,53.328086,112.49834,74.414881
A00061749,FLU2,83.510057,45.762509,83.179821,46.143138,89.31246,55.817224,106.424365,81.503713
A00061749,FLU1,77.872915,45.725471,79.338722,46.800639,85.164338,56.08785,99.713567,82.550599
A00065263,BAS1,75.620117,38.289126,72.649175,38.01922,80.813403,48.987947,97.529272,69.175095
A00055446,BAS1,63.7943,30.320393,62.659378,30.062541,66.146999,39.619943,80.989145,55.520415
A00064061,BAS1,55.595384,38.742127,55.335403,38.922271,61.770978,47.179586,72.455557,68.434738
A00075660,BAS1,70.074899,37.097483,70.58083,37.380612,75.829353,48.066882,88.541692,68.014828
A00066460,BAS1,33.279475,24.9286,32.815867,25.736462,37.638496,31.087569,42.910084,46.580698
A00066460,FLU2,41.818748,28.891186,33.902329,25.56884,48.349835,38.585156,55.065771,56.610688
A00066460,FLU1,28.568869,23.609,28.415005,22.790508,36.919708,32.627313,42.878995,48.433878
A00028185,BAS2,43.049532,32.208894,42.329301,31.692116,47.609943,38.609235,54.04909,57.965393
A00062285,BAS2,46.308927,33.042727,46.25249,33.978224,51.506612,39.852786,59.297593,60.595733
A00062285,BAS1,55.926033,36.139965,55.630487,36.447858,60.32812,43.008688,70.998055,63.6469
A00062285,FLU2,52.209825,28.932757,51.839583,29.310875,56.670431,37.63545,68.062151,54.321821
A00062285,FLU1,61.258277,43.558281,42.685429,28.683979,63.396596,50.992393,74.566559,76.41277
A00073525,BAS1,53.357536,37.843887,50.306305,38.665382,60.452226,47.375887,71.806739,69.748488
A00073525,FLU2,54.169017,40.50522,54.208639,42.196583,62.266616,49.456799,71.522288,74.433765
A00073525,FLU1,42.411451,32.186779,41.841499,32.414784,51.558774,42.291512,58.942848,62.909684
A00074034,TRT,63.058881,32.358556,80.15381,36.454243,82.065492,51.561242,97.366528,70.832401
A00074034,BAS1,90.426808,45.441364,72.885773,31.654248,91.060392,70.922689,113.051126,85.356625
A00074034,FLU2,68.079791,32.330633,68.358266,32.547979,75.297787,42.532167,89.771893,59.113622
A00074034,FLU1,107.29453,64.737325,89.287044,48.150094,123.358146,94.991891,150.223923,130.231365
A00060184,BAS1,36.462129,26.2245,39.356951,27.744538,43.201613,33.802757,50.161676,50.624125
A00051064,BAS1,49.544752,30.512396,49.536587,30.979249,55.06633,37.699643,66.141062,55.437934
A00039685,BAS2,37.575733,27.72356,37.524448,28.272901,42.228757,33.998718,48.203776,50.75729
A00075735,BAS1,70.375621,41.682191,69.659225,41.612107,74.693818,50.239715,87.612252,71.658453
A00075735,FLU2,49.598945,31.636262,48.623051,31.740819,56.544769,41.092842,65.670933,59.015566
A00075735,FLU1,58.491112,38.578397,56.22905,38.166487,64.381553,47.077258,74.334203,68.114902
A00055542,BAS1,75.0687,32.222762,73.178837,32.405001,79.064649,43.134524,94.83955,59.347624
A00064503,TRT,52.18105,31.604482,56.577481,32.969933,59.524924,41.578399,72.872651,59.82396
A00064503,BAS1,71.38871,49.448495,71.320933,49.924105,76.549579,58.82599,90.770307,88.657412
A00064503,FLU2,60.675074,42.384544,57.293451,38.610998,69.344807,52.383584,85.97374,77.504111
A00064503,FLU1,52.396025,24.449805,49.572608,25.64134,53.32793,35.828668,68.67081,47.530289
A00080818,TRT,58.747654,36.230643,57.069779,35.280244,71.473718,48.921779,85.828449,72.829378
A00080818,BAS1,79.503652,41.563939,82.914414,40.682636,85.414494,56.314068,105.682481,78.680661
A00080818,FLU2,51.64411,32.422923,61.205208,39.506075,61.673676,46.822574,74.132348,69.696563
A00065572,BAS1,47.100941,21.776615,40.695143,21.44326,49.923806,30.658596,62.108746,40.844852
A00065572,FLU2,34.210688,20.042347,34.808372,19.573213,38.79145,28.404395,46.503368,39.665517
A00065572,FLU1,49.000781,25.581413,48.239918,25.944488,52.700392,34.578844,63.458826,47.884079
A00074482,BAS1,51.80178,38.051717,59.525863,42.597069,68.812999,58.740716,84.557445,89.20241
A00035377,TRT,48.987022,27.850682,49.314678,28.290182,58.310365,37.839767,68.525738,55.895904
A00035377,FLU2,65.238041,34.18592,64.808601,34.212771,70.194673,42.609133,84.249473,61.26761
A00035377,FLU1,69.672165,34.077035,69.585029,33.897525,73.357132,43.094036,88.752933,59.943684
A00052560,BAS1,57.734979,30.436116,59.189245,30.926673,64.077383,39.908176,79.12907,54.341791
A00062929,BAS1,68.217551,41.604794,66.317544,42.061982,76.539918,53.051997,90.239813,76.668184
A00065790,BAS1,46.300485,22.664448,44.948826,23.005661,48.893093,31.805794,58.332675,43.744233
A00060279,BAS1,73.266919,34.279656,73.858154,34.552751,75.895216,43.519762,89.908954,61.239555
A00066589,TRT,58.217701,36.183009,58.633018,34.141104,66.563328,48.639034,77.61982,71.862124
A00066589,BAS1,61.685809,28.764266,60.314863,29.756664,66.063912,39.575071,81.35993,54.435185
A00066589,FLU2,53.510968,37.718674,51.91055,36.856303,58.505818,45.401375,68.277554,68.672173
A00066589,FLU1,79.274585,56.053423,64.409465,41.119603,84.122582,65.194878,103.112885,93.316879
A00083745,TRT,82.856365,52.04712,82.576088,52.183997,94.26896,61.777568,114.651865,93.519831
A00083745,BAS1,77.003235,47.619294,75.621921,47.728949,88.191589,58.659985,107.480147,87.057007
A00083745,FLU1,74.685293,51.096664,73.033867,50.452145,83.612731,59.53347,100.325736,90.790286
A00051539,BAS1,49.062838,34.944252,49.046693,35.0875,53.961109,41.584246,60.924108,62.517478
A00075729,TRT,33.033097,19.306762,61.263271,38.106861,52.888709,40.454138,61.971607,58.708026
A00075729,BAS1,57.102419,34.42668,46.919224,29.622235,62.755782,46.611103,74.383796,66.837702
A00075729,FLU1,47.26207,33.586356,47.068934,33.775434,53.631147,41.547472,61.166185,63.722138
A00085680,BAS1,37.833904,20.13786,36.612695,20.334007,41.131024,28.529492,48.196831,40.655362
A00066871,BAS1,50.729476,32.633746,50.300164,32.503404,54.508402,38.900518,64.668551,57.210136
A00044405,BAS1,33.858045,23.005434,34.063485,23.998025,37.829242,28.939919,44.423063,43.395773
A00060169,BAS1,52.543445,33.585835,52.530145,33.907046,59.824485,41.590079,70.154981,61.918469
A00062926,BAS1,52.976077,39.34457,51.502098,38.604525,58.639067,44.795048,67.382613,68.308147
A00059663,BAS1,37.051007,29.382454,38.019107,30.610706,39.909798,33.906657,45.144357,50.634175
A00033673,BAS2,39.482566,29.533305,40.516282,29.825677,44.13985,34.783368,51.975248,51.778922
A00033673,FLU1,33.951051,25.615759,30.407667,24.130261,37.816602,31.144986,43.008566,46.963754
A00063006,TRT,77.732736,53.19546,76.837848,52.803413,85.695472,62.625916,101.59083,93.714925
A00063006,BAS1,82.81571,44.610626,82.532032,45.011082,90.48649,55.256467,108.751951,79.379924
A00063006,FLU1,73.671153,42.576977,76.271309,44.771636,80.526139,52.862408,95.951223,76.560641
A00055903,TRT,92.2106,43.215707,90.837636,43.855078,99.491523,55.944248,120.145477,78.803465
A00055903,BAS1,95.113857,47.241085,93.847928,47.599212,100.320385,58.79023,121.942146,82.799144
A00076775,BAS1,48.002904,31.478499,44.311538,30.062377,51.350336,39.760557,61.368078,57.317311
A00076775,FLU2,26.6445,22.902319,27.701542,21.134167,29.981696,26.034729,34.378175,39.195169
A00076775,FLU1,41.912838,25.817205,41.389679,27.017921,45.315004,33.943188,55.201995,47.785344
A00075150,TRT,57.703298,26.593614,68.103872,40.50256,63.403776,42.828029,80.304053,60.943558
A00075150,BAS1,92.332399,51.51591,89.897146,51.385785,100.693956,66.936412,125.774852,98.177154
A00065185,FLU2,92.904798,47.802925,92.104199,48.497578,100.707598,60.945163,118.757312,86.678643
A00062996,TRT,74.466347,32.221192,72.74038,30.520727,77.863328,47.097901,96.558516,61.634992
A00062996,BAS1,65.313775,28.950376,64.503586,28.925986,68.777749,38.281133,84.225861,51.826939
A00037817,BAS2,60.350279,43.398045,60.053929,43.118062,66.259448,50.488723,78.169454,75.400415
A00037817,FLU1,42.935409,30.803217,43.23339,31.143351,47.922986,36.345023,56.108254,53.633339
A00054019,BAS1,45.607069,25.295882,46.655023,25.766007,50.322083,33.237405,59.854503,48.250029
A00081785,BAS1,63.548559,39.717038,63.477566,40.288169,74.418679,52.225561,89.306524,75.15653
A00081785,FLU1,51.510913,33.890515,52.069957,34.300945,60.771023,43.731997,71.439929,63.501216
A00065749,BAS1,40.485584,28.250902,36.407572,26.740794,43.611312,33.860529,50.472057,49.674114
A00066865,BAS1,87.374942,62.653607,85.879262,63.16993,92.939856,74.42461,110.527116,113.226399
A00083171,BAS1,43.803028,22.847061,33.160096,18.318905,45.223817,31.410587,53.773089,38.333022
A00053949,BAS2,28.534303,22.886067,30.144697,23.516289,36.518307,29.843958,42.057991,45.018244
A00053949,BAS1,31.122199,21.580105,30.708987,21.598666,37.19727,27.434221,43.333556,39.480232
A00053949,FLU1,25.574104,14.972694,25.177704,15.801841,29.757424,21.086931,34.719609,28.035704
A00060099,TRT,43.817064,24.361915,46.923593,26.141964,50.867736,35.114587,60.811375,48.685412
A00060099,BAS1,61.845859,37.118878,52.283634,24.347263,70.60099,48.149145,86.224986,65.948913
A00060099,FLU2,49.738867,24.837458,49.269449,25.041018,53.551561,34.041473,63.596857,47.54595
A00060099,FLU1,51.16126,26.63577,51.138462,26.535518,55.697557,36.163424,65.823731,51.320131
A00055738,BAS1,62.064163,28.791384,61.364976,28.882565,64.132191,37.910741,76.875781,52.711636
A00077637,BAS1,34.635891,19.678616,34.084982,19.599364,41.855919,28.200521,49.658997,39.769626
A00027159,TRT,62.805971,29.636486,61.828352,29.327076,67.788875,38.81801,81.037496,54.587821
A00027159,FLU1,71.562775,33.997686,70.757246,34.628239,76.987187,44.770135,92.627045,62.082133
A00074113,BAS1,47.915942,33.19136,47.923476,33.404144,54.986941,38.752374,64.661885,56.414029
A00074113,FLU2,40.43357,31.564545,39.923637,31.350192,44.53505,36.246158,51.248611,54.481209
A00074113,FLU1,60.964761,36.530477,54.71111,32.825933,64.100099,44.269367,77.082263,63.499346
A00080428,BAS1,77.87807,57.754075,76.842865,57.49717,84.264462,65.402872,,
A00080428,FLU1,46.676482,36.609835,46.415507,37.323043,50.251987,42.365831,,
A00037112,BAS2,45.736699,30.629801,46.235051,30.836536,50.015921,36.420749,58.976017,54.494799
A00074114,BAS1,63.651099,41.08202,62.772612,40.440622,69.240959,49.849414,83.053223,73.315464
A00074114,FLU2,79.67355,48.717775,77.726381,48.675472,84.724634,58.58368,103.728588,85.814064
A00074114,FLU1,59.151762,40.392107,58.518385,40.739769,63.043014,47.584704,74.542533,70.772426
A00080453,BAS1,52.121236,34.812636,47.429647,32.301743,57.998248,44.969352,67.341729,67.157327
A00083982,BAS1,58.358884,37.75969,57.743732,38.354927,63.992681,45.475803,75.557034,66.960488
A00083982,FLU1,30.481218,22.568151,30.389303,22.294135,34.333787,27.964186,39.577626,41.497323
A00060575,BAS2,42.504866,34.711045,42.701876,34.673092,47.337071,40.208593,53.87315,62.812916
A00060575,BAS1,44.5819,37.59977,44.005224,35.821861,50.195377,42.035566,57.162122,65.961188
A00060575,FLU2,29.882324,22.761438,30.04174,23.293052,34.126865,28.570879,39.010915,43.959392
A00060575,FLU1,32.76223,30.547675,32.67671,27.424483,39.681258,34.578324,44.997072,53.87529
A00055612,TRT,81.129408,39.93786,79.337679,40.040598,88.599554,51.711744,107.437307,72.255424
A00055612,BAS1,90.358551,43.145702,89.26477,43.45582,96.481706,54.442426,119.54891,75.271254
A00055612,FLU2,63.613993,40.407875,62.260867,39.595264,69.814476,48.775962,82.710131,70.921509
A00055612,FLU1,75.688352,43.508127,74.208136,43.204687,83.114308,54.154578,100.187495,76.8337
A00085297,BAS1,31.516978,25.161544,31.37016,25.084464,38.469989,30.087887,43.471573,45.591861
A00085297,FLU1,34.050553,27.987442,33.555864,27.711535,41.594131,33.345213,47.128311,50.005045
A00057076,TRT,73.624186,47.601936,71.555265,47.263554,88.072991,62.458115,102.246846,93.99424
A00057076,FLU2,74.364027,46.774366,74.143214,47.023076,82.447118,58.569719,97.110692,85.470588
A00057076,FLU1,57.364001,32.884648,83.257868,49.67062,69.885285,50.767276,84.445564,73.142253
A00043494,TRT,67.570798,38.573478,68.139262,40.00764,76.349506,49.280393,87.414471,74.183584
A00043494,BAS1,70.102925,25.817656,75.639868,32.700262,74.541687,44.063062,92.630112,51.264158
A00050912,BAS1,39.655044,27.0786,39.935506,27.139663,43.621972,32.677292,50.179595,49.300936
A00060806,TRT,50.605191,37.066058,49.930894,36.591664,56.302313,44.164548,64.776453,67.013454
A00060806,BAS1,57.641457,36.087051,57.286713,36.069956,63.398104,43.653722,73.589287,65.058689
A00065978,BAS1,58.880381,28.889078,56.946818,28.486847,61.246631,36.897022,73.997279,51.141053
A00065978,FLU2,49.981461,25.067782,49.97465,25.870551,53.513491,33.510235,65.469318,46.249986
A00065978,FLU1,56.965322,30.860642,54.334943,30.222435,59.908015,38.875401,71.262943,55.122487
A00079907,BAS1,39.311709,21.574827,42.607468,21.519458,50.209355,34.025368,60.603867,46.198052
A00055122,TRT,51.12931,32.665704,53.585988,35.945027,55.459625,42.134077,64.608711,63.344654
A00055122,BAS1,68.42388,25.918115,65.679719,25.480009,72.69303,42.012716,91.215399,51.883948
A00055122,FLU2,50.424633,27.834003,51.582737,28.417923,54.96008,36.546855,64.744117,51.479324
A00055122,FLU1,47.910321,23.921106,48.666067,23.697277,53.510333,35.108226,65.589173,46.904381
A00057808,BAS1,77.523286,47.348469,75.723346,47.479286,80.431879,56.288587,95.983533,83.791672
A00081544,BAS1,41.866533,29.289743,42.497134,29.400375,47.36888,36.884352,54.550665,55.809765
A00060773,BAS1,66.523578,40.006403,65.501531,39.857657,69.532212,48.299097,82.036803,70.860966
A00083419,BAS1,35.761765,27.830012,34.773755,27.79597,40.07359,33.711095,46.201112,50.260794
A00083419,FLU1,39.19909,31.968898,39.344448,33.094047,43.59657,38.958275,50.227407,59.800016
A00066154,BAS1,57.923419,34.722458,57.57977,33.986931,63.17313,41.923862,77.003116,60.708849
A00066154,FLU2,42.878152,27.462062,43.069322,26.558923,47.268851,33.4834,57.147614,48.902189
A00066154,FLU1,49.094452,33.979317,50.046808,34.522939,55.33496,40.772461,65.832113,61.136655
A00043704,BAS1,42.800506,25.502575,41.936903,24.969766,47.84986,33.898322,56.68666,47.781969
A00043325,BAS1,21.613697,10.881614,21.056573,9.282899,31.679142,24.311098,38.373816,25.936835
A00057786,BAS1,74.001867,37.935731,72.696149,37.488089,78.143636,47.384982,95.193808,67.227243
A00082945,TRT,76.065389,51.295258,76.921775,52.733434,83.628082,60.885438,97.560614,93.163212
A00082945,BAS1,90.936025,51.123292,91.119103,51.487108,96.157141,62.27366,116.81688,91.500641
A00082945,FLU1,97.738148,63.194821,87.013022,57.088065,102.273876,76.546886,124.131624,113.268446
A00059990,BAS1,68.725043,28.222049,70.032197,29.13702,72.833393,39.689631,89.289214,54.252782
A00082781,BAS1,51.13309,25.897662,52.317106,26.66976,52.594725,33.371594,64.253046,46.720416
A00082781,FLU1,45.498184,21.460618,46.854963,22.41154,48.17502,29.384221,59.111794,40.218347
A00038623,BAS2,46.928705,34.075047,46.938924,34.195337,52.609664,40.625484,60.66865,61.586049
A00038623,FLU2,55.070192,40.191156,55.417283,40.786659,61.841386,47.565126,71.201449,72.625964
A00038623,FLU1,48.754481,33.021414,50.110356,35.505689,54.883243,41.845832,62.963217,63.63718
A00033714,TRT,35.197413,15.476329,36.287976,16.26667,40.044113,24.684787,47.961237,32.484601
A00033714,FLU2,40.284681,12.023508,36.919525,10.672146,50.139958,27.098006,60.562356,34.402935
A00033714,FLU1,20.850622,-1.143941,44.890238,18.756082,30.492058,18.698096,35.174777,19.332809
A00066864,BAS1,51.542951,28.723776,50.3979,28.383647,55.02966,35.233569,66.256083,50.055662
A00066864,FLU1,51.503492,32.745505,58.44085,38.927547,56.871825,40.447517,67.345108,59.691162
A00052181,BAS2,55.423085,37.065634,55.900329,37.617898,61.15673,44.500871,70.865859,65.230619
A00052181,BAS1,65.937398,46.370818,66.745091,46.661097,72.63038,54.413241,83.997563,80.431424
A00052181,FLU1,54.302014,36.540723,54.400513,36.683143,60.809005,43.606848,69.963588,63.895776
A00066534,TRT,63.111795,40.835032,63.2244,43.844731,68.559607,50.959046,80.632514,76.322882
A00066534,FLU2,68.662605,44.22527,72.249843,47.649813,75.889403,55.240322,89.463752,80.757699
A00039593,BAS2,40.741369,28.672804,38.618646,27.58053,44.973981,34.555927,52.730263,50.053218
A00039593,FLU2,44.776708,27.291344,44.265136,29.66628,48.95844,35.305588,57.833225,49.981991
A00039593,FLU1,46.6019,30.192154,43.987224,28.884812,53.183235,37.716785,62.933106,54.874179
A00060471,BAS1,41.038232,18.586754,40.912963,19.422425,48.418143,29.886641,59.247829,40.103007
A00057235,BAS1,75.258572,38.89866,74.800801,40.590019,76.053613,49.178291,92.594588,70.210494
A00051603,BAS1,54.601457,26.053941,54.765417,26.261761,60.392219,35.927417,73.821874,49.571041
A00043520,BAS1,55.575775,31.90045,55.197176,31.921745,61.469533,40.035698,72.278568,58.347347
A00043721,BAS1,72.643257,36.383717,71.155982,36.286211,75.183146,45.394273,90.443178,64.260644
A00082556,BAS1,52.459361,38.860097,53.335736,36.506956,59.697402,45.340419,70.36701,67.844079
A00082556,FLU1,35.923194,21.97603,36.297684,22.279306,40.247472,29.463291,47.740705,42.642423
A00051638,BAS1,64.415028,29.57389,63.439307,30.72404,67.181977,39.941667,80.523417,55.48318
A00051455,BAS1,35.007207,27.226074,34.876534,26.89869,38.478687,32.849731,43.618383,47.326248
A00055693,TRT,56.943037,31.877204,64.956652,38.793954,71.438094,50.261456,82.533483,75.710503
A00055693,FLU2,89.612773,42.824199,71.12649,35.617595,84.166305,58.438524,104.088209,74.571191
A00060431,BAS1,46.500526,31.854167,44.411406,30.793796,49.682826,37.530865,58.093641,55.566202
A00039353,BAS2,54.755732,38.719657,53.459315,37.222102,58.635667,44.396627,68.908631,67.488159
A00039353,FLU2,57.150527,36.112795,57.027009,37.405843,63.57753,45.581094,74.594402,68.001517
A00066091,BAS1,16.604455,0.049174,40.870895,25.053899,30.729403,22.865045,34.619962,28.020544
A00083951,BAS1,-23.7356,-16.192262,-29.787348,-21.370461,28.008933,23.64623,,
A00083951,FLU1,-17.997969,-14.866241,-17.284359,-14.607778,17.50575,14.512904,,
A00075372,TRT,72.683996,41.558536,68.415666,37.946634,80.170437,55.174464,99.582064,77.500172
A00075372,BAS1,77.285453,46.088499,73.620115,43.827216,84.264666,57.376387,101.967588,82.7236
A00075895,BAS1,53.538783,36.025548,50.37924,33.908024,60.777069,44.266226,71.452432,65.256882
A00075895,FLU2,48.479075,30.446019,47.841064,30.677666,57.203991,39.874443,67.456529,58.278887
A00075895,FLU1,36.674273,21.625285,36.188827,21.503797,45.106939,31.696994,53.523942,45.395295
A00081149,BAS1,50.656321,27.141095,51.058139,27.474655,55.281498,34.978914,65.017074,49.127035
A00081149,FLU1,42.128848,21.523291,40.559602,21.123018,47.431593,29.113197,55.513714,40.753676
A00018030,TRT,81.682154,45.736446,80.45667,45.807582,89.403804,56.936071,110.35472,82.575822
A00018030,FLU1,76.821207,39.805884,75.873035,40.407292,84.780452,51.800054,106.729618,72.786011
A00077213,BAS1,53.799769,39.083153,53.808721,39.478861,58.343527,45.397213,68.796884,68.725703
A00077213,FLU1,52.726487,40.724181,50.852762,39.325179,57.701113,46.655193,67.42882,71.410709
A00079730,BAS1,32.869614,28.846418,33.614821,29.495284,38.333729,34.470849,42.828469,51.671449
A00079730,FLU2,21.682713,16.464229,21.171965,16.335054,26.583316,22.621821,30.230119,31.378848
A00079730,FLU1,36.95116,31.795249,37.222371,32.038183,41.480762,37.366761,45.944712,56.223307
A00061485,BAS1,50.086862,38.67757,49.996399,38.863152,56.669888,47.043353,65.570605,71.127469
A00052502,BAS1,64.808033,37.592777,63.081574,37.17842,70.566622,46.801159,83.725657,68.898866
A00075377,BAS1,74.493042,33.837029,61.349553,28.087912,62.696969,41.96821,83.966355,49.422861
A00077134,BAS1,40.561996,21.666887,40.411382,21.9216,46.752605,29.780051,55.811274,41.420766
A00077134,FLU2,43.162568,24.911964,42.366444,24.440842,50.961034,33.998588,60.605022,47.71226
A00077134,FLU1,39.448404,19.827398,39.432529,20.080214,46.359604,29.141472,55.459984,39.935201
A00075156,BAS1,59.70941,45.206285,59.158045,45.457581,64.646476,52.381852,73.984592,80.33445
A00058215,TRT,71.236958,44.190647,75.296897,47.029693,77.833305,56.332597,93.803442,82.720831
A00058215,BAS1,98.634922,57.479356,107.803738,66.195379,107.889275,79.744595,132.514666,112.303014
A00058215,FLU2,91.971942,50.3457,94.327903,55.707124,100.75366,66.644971,121.764588,96.670029
A00058215,FLU1,91.209927,60.261878,91.503987,61.856433,100.668069,72.194609,119.194073,108.833553
A00075651,BAS1,46.865337,27.92014,47.44301,27.783982,49.751729,34.361483,59.021761,50.022288
A00077573,BAS1,64.914747,38.890898,63.88479,39.015595,70.361515,47.646757,80.230851,68.941355
A00077573,FLU1,73.561266,45.60141,73.200185,45.967035,80.308286,54.708371,92.355818,79.641708
A00082662,BAS1,68.320412,33.495094,66.860146,38.062152,71.926394,47.978855,,
A00051774,BAS1,29.988681,17.467032,31.729321,16.469861,36.156636,25.495467,43.786073,35.485297
A00074962,BAS1,49.417445,30.690908,50.391225,31.764544,55.075887,40.217586,64.52317,59.076306
A00074962,FLU2,45.066386,26.235947,45.667597,27.542918,48.280901,34.29445,56.72499,49.334789
A00074962,FLU1,52.515784,36.392258,52.509409,35.962619,57.222205,44.558556,66.092886,65.84419
A00075432,BAS1,47.906474,29.343871,50.32856,31.788444,52.425828,36.498896,62.333855,52.797438
A00052577,BAS2,58.101631,32.474009,57.297392,33.105718,62.189425,42.017969,73.457817,59.564871
A00052577,FLU2,27.276512,12.433047,26.67766,12.373844,34.275097,21.905707,40.612245,28.620709
A00052577,FLU1,55.156889,29.892642,53.884949,29.782091,61.402688,39.478417,73.121958,55.90461
A00074977,BAS1,67.269924,38.311784,66.541672,38.02525,71.669229,47.379408,84.778306,67.596267
A00074977,FLU2,56.214797,32.876019,58.075121,34.266526,62.513392,43.147246,72.7933,63.055005
