KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,EchoTime,EffectiveEchoSpacing,FlipAngle,HasFieldmap,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,UsedAsFieldmap,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3,FilePath
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066812/ses-BAS1/anat/sub-A00066812_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066800/ses-BAS1/anat/sub-A00066800_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066788/ses-BAS1/anat/sub-A00066788_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066784/ses-FLU1/anat/sub-A00066784_ses-FLU1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066782/ses-FLU1/anat/sub-A00066782_ses-FLU1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066782/ses-BAS1/anat/sub-A00066782_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066781/ses-BAS1/anat/sub-A00066781_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066735/ses-BAS1/anat/sub-A00066735_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066698/ses-TRT/anat/sub-A00066698_ses-TRT_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00066698/ses-BAS1/anat/sub-A00066698_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00067062/ses-BAS1/anat/sub-A00067062_ses-BAS1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00067062/ses-FLU1/anat/sub-A00067062_ses-FLU1_T1w.nii.gz
datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,1454,176.0,256.0,256.0,0.003,,9.0,False,0,1.0,False,2.0,1.0,,1.9,,False,1.0,0.977,0.977,/cbica/projects/aslprep/NKIdata/curation/BIDS/sub-A00067146/ses-BAS1/anat/sub-A00067146_ses-BAS1_T1w.nii.gz
