sub,ses,task,FD,relRMS,coregDC,coregJC,coregCC,coregCOV,normDC,normJC,normCC,normCOV,cbfQEI,scoreQEI,scrubQEI,basilQEI,pvcQEI,GMmeanCBF,WMmeanCBF,Gm_Wm_CBF_ratio,NEG_CBF_PERC,NEG_SCORE_PERC,NEG_SCRUB_PERC,NEG_BASIL_PERC,NEG_PVC_PERC
A00066162,BAS1,rest,0.2126444039875,0.0009419169559526893,0.996175776866885,0.992380691668948,0.9950958838122154,1.0,0.9746297529572194,0.95051495376241,0.9681769537068576,0.9801626534842928,0.39469660305680176,0.4471860143791097,0.5375060975704029,0.6274691545846866,0.5463313302135504,40.18995997759493,45.50770855889351,0.8831462020458214,11.072823340225133,7.535033310360672,5.352630369859867,0.0,0.0
A00066232,BAS1,rest,0.0778040284,0.0016066486963809818,0.9963461601764376,0.9927189242374548,0.9947259440707159,1.0,0.966549042775711,0.9352635807428464,0.9581935890484128,0.978343084332676,0.1833056052822221,0.1757970094068976,0.3401951581304673,0.6818801290414677,0.4993012491018352,32.19821408428723,42.79104168729898,0.7524522146382835,15.400843881856543,16.265822784810126,12.151898734177214,0.0,0.0
A00066236,BAS1,rest,0.1046518085675,0.0012248909664412332,0.9879031475116988,0.9760954646611926,0.9837427466088629,1.0,0.9665044283092636,0.9351800382928788,0.9581320639584524,0.9783226723525232,0.4024910190235722,0.4196382867363931,0.5032517668116666,0.6446007573262789,0.4567308218971747,34.281290490872664,41.276671468977156,0.8305245861851505,12.565284178187405,12.657450076804915,10.291858678955453,0.0,0.0
A00066237,BAS1,rest,0.10722047758,0.0009770941810821633,0.9923162445954292,0.98474966900407,0.9903708591591729,1.0,0.9746456568216012,0.9505452074259414,0.9681770147753396,0.9789400012725076,0.4294269584328684,0.4291098442937952,0.5290484904883287,0.5534010066572614,0.4759084606117963,49.9624053971146,64.22508327841444,0.7779266736101934,11.149653121902874,11.372646184340933,7.928642220019821,0.0,0.0
A00066237,FLU1,rest,0.27785749295,0.0018788171704780226,0.9895196068598936,0.9792566125750584,0.9869381637061952,1.0,0.9702081436398778,0.942140042813266,0.9628037598617332,0.9831013272903852,0.3076959750303438,0.3185038930685053,0.41776093099175693,0.555634501712302,0.4844743101739082,51.93879611402025,58.70268653804421,0.8847771571810364,10.046607975142413,9.968928016571724,7.7938891765924385,0.0,0.0
A00066245,BAS1,rest,0.254855035,0.0052099444003657226,0.9975400602340392,0.9950921933767544,0.9968461994643046,1.0,0.9690626540902512,0.9399821026321472,0.9612541498085152,0.9776622376275756,0.3867190107089696,0.4286841592456765,0.524567533011213,0.5687460823239119,0.4684772054188138,45.54473505057689,58.8569752238347,0.7738205179142998,13.853346456692913,11.786417322834644,7.97244094488189,0.0,0.0
A00066245,FLU1,rest,0.15770423148499998,0.002333067072650325,0.9958093006488824,0.991653578640341,0.994602013738512,1.0,0.9750169443437416,0.9512517684689672,0.9685905805137162,0.9753397874554572,0.3375465536275826,0.3373229090032444,0.442635782203056,0.5318838435438886,0.4934457388960453,36.08068446841132,51.38649946615783,0.70214326415002,11.825192802056556,11.942042533302171,8.319700864688011,0.0,0.0
A00066246,BAS1,rest,0.4482481683875,0.0034830224514734967,0.9951345108952878,0.9903161385131316,0.9933691860763936,1.0,0.9726552598225602,0.9467661844986583,0.9656838998426224,0.9773313381514852,0.18272628909225175,0.2817294009552446,0.4126190473699872,0.637979580848174,0.4585446185519402,38.75248859701636,50.82707677742618,0.762437878666819,25.09132420091324,18.082191780821923,13.698630136986301,0.0,0.0
A00066282,BAS1,rest,0.1196934337405,0.0003340246760848264,0.9938658638719754,0.9878065241844768,0.9921191263568988,1.0,0.9730208993033566,0.947459299457326,0.9661295696307616,0.976484047286132,0.3193183402220402,0.3273556871075858,0.4944195025408018,0.6337919591954205,0.4973102537669629,51.58714333213982,62.12130256126389,0.8304259763591514,7.911733046286329,7.5080731969860075,6.67384284176534,0.0,0.0
A00066302,BAS1,rest,0.5172520441749999,0.01280291786193306,0.9963912165881704,0.992808386153096,0.9952032377988059,1.0,0.9737592698231604,0.9488604780433574,0.9670731346339948,0.9786285313883492,0.3614956326919049,0.3400476193444432,0.4373938711028089,0.6255477213607679,0.5489138998686259,44.41474716179969,47.9199825185611,0.926852323967278,15.859106529209619,17.2680412371134,13.419243986254294,0.0,0.0
A00066314,BAS1,rest,0.211815849865,0.005165943557018875,0.9968869023809108,0.9937931273622526,0.9956097961160576,1.0,0.974482518147526,0.9502349159248268,0.9679847675575628,0.9795749291017428,0.4279278234563577,0.442932026405402,0.5645512884143212,0.6703457807148369,0.5508498900445629,63.21802442634701,74.74282621354246,0.8458072517318419,10.372518402855233,9.257193843408432,6.357349988846754,0.0,0.0
A00066314,FLU1,rest,0.466549059125,0.0027020888573214925,0.9971363612697199,0.9942890765609858,0.9959574019665316,1.0,0.9758477059280024,0.9528345653047968,0.9696835294467794,0.979617793888518,0.3676403720845242,0.4021209152599627,0.4987896711865054,0.6585056175947946,0.5741999346095079,71.12920349574915,83.75452468856416,0.849258040210228,13.452115812917596,12.605790645879734,9.510022271714922,0.0,0.0
A00066314,TRT,rest,0.7570874968000001,0.022501932048968068,0.9978734807489495,0.9957559864743634,0.9969916336562104,1.0,0.9756606068264022,0.9524778733771241,0.9694181412941212,0.9773432061261944,0.2348154144671681,0.1984777086919198,0.3807403852242067,0.5945288062740764,0.5547027862602962,81.73120632862266,80.22763728200859,1.0187412853918263,12.00268216361198,16.36119803308002,11.175681716584714,0.0,0.0
A00066319,BAS1,rest,0.25371740796750003,0.0019299408717918464,0.9935767865965952,0.9872355619030616,0.9917305134913179,1.0,0.9717768104471706,0.9451029896240648,0.9645638338764728,0.9750023822380331,0.2365958797724782,0.4099192912256101,0.5312412858661568,0.5756674949846046,0.4222445290777145,44.36125897103362,76.17277152395769,0.5823768530869488,20.05395683453237,10.941247002398082,7.853717026378898,0.0,0.0
A00066389,BAS1,rest,0.07790437325000002,0.00034168362305014215,0.992565141864505,0.9852400220709949,0.9905181226258618,1.0,0.9715212001779924,0.9446195685765498,0.9643117624941384,0.9786757172131147,0.4100242498063661,0.40619612973894265,0.5208831456380979,0.5595676308165933,0.5018186444840521,36.4936062315318,44.06170201478676,0.8282386871774684,13.013849197625852,13.365574851615738,7.847878654649373,0.0,0.0
A00066389,FLU1,rest,0.1147424553375,0.0013918373775614885,0.9917515769044152,0.9836381135707409,0.9894787680546451,1.0,0.9738082017926548,0.948953405682837,0.9671542405696468,0.9798237772953646,0.40711031025777616,0.4029579007520641,0.4826364925288912,0.5780876300157237,0.5627080333352269,38.05120111548382,48.04746569494463,0.7919502218300647,9.028393966282163,9.27240461401952,7.098491570541261,0.0,0.0
A00066396,BAS1,rest,0.09597148753347501,0.0007122368723438506,0.9897162525184688,0.9796418629772736,0.9865181102790591,1.0,0.9688826700163776,0.9396434739698988,0.961020260442786,0.9771327774214241,0.4058496040471819,0.4092763772776932,0.5005108616416367,0.629920496672312,0.4927718762487209,43.166280338655156,46.37356910219985,0.9308380004895386,17.06961840955433,16.83658607631809,11.739003786775415,0.0,0.0
A00066396,FLU1,rest,0.072192835025,0.0007814364878149129,0.9927096502317742,0.9855248295193072,0.9904357051400944,1.0,0.9704305778682658,0.942559634161414,0.9629621499352194,0.9784456490361484,0.3135038090935847,0.3074970926237424,0.3901113502681541,0.6010625809204205,0.4737456753015844,44.405587059532394,49.002752247810456,0.90618557167912,15.58993023961177,15.984228086138911,12.951167728237793,0.0,0.0
A00066396,TRT,rest,0.1227485300375,0.0007689135132145934,0.9893721832093072,0.9789678918111674,0.9860648741181036,1.0,0.9699879188656452,0.9417247978270264,0.9624007104847702,0.9779786517934416,0.20913406780298507,0.20547017913865687,0.3783740024927904,0.6033576409469988,0.4482610434579976,50.06592443108593,48.73703354365612,1.0272665525742242,14.214682655747293,14.741152383737935,10.090669786487275,0.0,0.0
A00066419,BAS1,rest,0.20355457176250005,0.0028611716959952163,0.9945657055600468,0.9891901550006701,0.9929989633583008,1.0,0.9749996051738024,0.951218760592894,0.9685865358123316,0.9765882055175904,0.31277980824714324,0.31176141547262304,0.4285896153017073,0.5035935539196893,0.4349764408659823,53.68678402552347,65.64131505641669,0.8178809943003326,14.847052971897535,15.692613777667248,10.171599104700322,0.0,0.0
A00066460,BAS1,rest,0.31337536887499995,0.0031867973140001656,0.9984280086168416,0.99686095179042,0.997871965939052,1.0,0.9711282745441516,0.9438769192669638,0.9638731174720372,0.9809226611761678,0.17007901940445808,0.1905632508806336,0.2806016301425461,0.5982524738216038,0.5666270189093787,27.71535007292708,31.329900845614354,0.8846293580532272,18.422318422318426,17.380150713484046,13.868847202180536,0.0,0.0
A00066460,FLU1,rest,0.45896502106250003,0.004531603736222317,0.9984610889256842,0.9969269070681136,0.9979194512704096,1.0,0.968096985165098,0.938166640902767,0.960116789910803,0.9795345233868104,0.060062304755378014,0.06793808359101627,0.1425342941712988,0.5658854248723559,0.5391428524903676,20.65100001673932,28.15564355385803,0.7334586395525529,24.752319547098605,23.855952193741153,21.041044189337946,0.0,0.0
A00066534,TRT,rest,0.2560326074775,0.0007509527221503567,0.9894469375627548,0.9791142833968692,0.9860603279391186,1.0,0.9704837604931584,0.9426599826711226,0.9630712695221052,0.9805265868417664,0.4306861277004631,0.5456727336580616,0.6221000575779747,0.6364225939984814,0.5522706466180057,55.34253008749171,60.99856388702232,0.907275951446884,11.121022896223609,6.422836752899197,3.895331549212013,0.0,0.0
A00066539,BAS1,rest,0.0929466474625,0.0008329584468791656,0.9949186819162856,0.9898887423489228,0.9927745025356298,1.0,0.9618617508558204,0.9265256835000156,0.9525699360921932,0.980793182563094,0.35844025552155395,0.35655475637124073,0.4825337823676285,0.5984795737655468,0.42827910880671294,38.317345420955576,41.094413512434066,0.9324222478406168,12.887029288702927,13.154811715481172,7.899581589958157,0.0,0.0
A00066572,BAS1,rest,0.094397979895,0.0013992663118811534,0.9889162816714662,0.978075567576428,0.9854165915223468,1.0,0.9695185037803422,0.9408402842137782,0.9618426386892388,0.9788198238734974,0.4331901864861859,0.4378472714755412,0.5458417072631566,0.5644815070612569,0.4420960042285347,47.745633087991905,59.01571671806282,0.8090325042748908,11.002132196162048,10.959488272921106,6.823027718550106,0.0,0.0
A00066572,FLU1,rest,0.06081553791775,0.0003036559926583737,0.9858502379163536,0.9720953204099272,0.9814634555238012,1.0,0.9646664003196164,0.9317445127033618,0.9558727355112748,0.9779030585795748,0.4045793388867547,0.4261583035162959,0.5317052907835673,0.5768264973871743,0.4740696766492668,38.804735794060676,46.14699854707211,0.8408940346245495,10.469392169586849,9.73393900064893,6.035042180402336,0.0,0.0
A00066572,TRT,rest,0.08250578532125,0.0009018347794562095,0.9846043529610258,0.9696755701408216,0.9799145290211536,1.0,0.9617600669520712,0.9263370020151914,0.9525025374022908,0.9821187917036452,0.4371308621561348,0.4424796522032576,0.545312039400626,0.5672107466862862,0.456754590234149,44.509097275243676,56.674434377101925,0.7853470045962488,12.095887398284585,11.875962172861225,7.785352979986805,0.0,0.0
A00066573,BAS1,rest,0.524620584875,0.003857355155701544,0.9902538071065988,0.9806957570882768,0.9870802989985272,1.0,0.9685640919312908,0.9390443791557136,0.9606878952414172,0.9792627471216176,0.2533770871848708,0.3039473919088935,0.39677057120384907,0.6498718624644403,0.4790122860780455,44.63502670279129,58.27426178385699,0.7659475270290937,21.319796954314718,20.71065989847716,16.95431472081218,0.0,0.0
A00066573,FLU1,rest,0.9581596408750002,0.01216650325263747,0.9906998514418284,0.9815710944431002,0.9876771725936604,1.0,0.9658090994746004,0.9338789376158122,0.957282595699408,0.978355118415944,0.16041663513418292,0.3369633254445213,0.4959292182815246,0.6594544461870141,0.5969808335773372,54.32792592926903,51.79976263042906,1.0488064649422704,17.70868536667793,14.058803649881716,8.61777627576884,0.0,0.0
A00066573,TRT,rest,0.8629425643249998,0.004854254910883076,0.9916475003026268,0.9834333733493398,0.9888939096110292,1.0,0.9711471242453129,0.9439125332015568,0.9638440944741316,0.9786416471869096,0.4284475969561217,0.3437002033148857,0.4798392796684002,0.6539960466925623,0.5513036921509152,81.46203771300235,86.94619127257229,0.936924740701092,12.338983050847455,16.779661016949152,12.305084745762713,0.0,0.0
A00066580,BAS1,rest,0.760646749275,0.007880042335050852,0.9939052299390524,0.9878843022698977,0.9923036852709352,1.0,0.9673068605936344,0.9366837288661392,0.9592582678176848,0.9829415977602708,0.23604857712954366,0.29584847879376597,0.4290161038152117,0.5602086696281898,0.4523681048077439,50.75246575493965,79.31920474943415,0.6398509152388056,22.983870967741932,19.717741935483872,14.475806451612902,0.0,0.0
A00066580,TRT,rest,0.5162742808749999,0.01547898147376469,0.99363487317967,0.9873502635361764,0.9919654598753268,1.0,0.9670406956299352,0.936184699182966,0.9588541352290612,0.9805192700398689,0.17360630259783094,0.28166031016663845,0.4198712381813378,0.5773383034863577,0.5169501402833906,61.79456237023317,84.74041978678581,0.7292218108632645,16.270640354409988,10.511478050745069,6.685461135722917,0.0,0.0
A00066581,BAS1,rest,0.670047965225,0.011471862371964296,0.9974124479032928,0.9948382520981914,0.9965211301702934,1.0,0.9762323804087588,0.9535683310618264,0.9701880107164004,0.9817271509662606,0.34440061960910634,0.3241898881560043,0.4552707394764943,0.6845502808452076,0.5916200783302276,47.88455918255974,60.34284381323696,0.7935416390179421,17.068466730954675,16.586306653809064,12.504018000642882,0.0,0.0
A00066581,TRT,rest,0.39075358575,0.0027494394080039997,0.9949194425224868,0.9898902482199756,0.9931827439222548,1.0,0.9740945793740184,0.9494974485851244,0.967513132339558,0.9800804443593182,0.4540040507472271,0.4222622664107678,0.5350115980262213,0.6906029529767919,0.5912906283831649,56.28888561036228,65.9048894657029,0.8540927094590636,12.657004830917876,13.462157809983895,10.628019323671495,0.0,0.0
A00066582,BAS1,rest,0.6765735423000001,0.006202019210776651,0.9933907129954308,0.9868682177089052,0.991348722965574,1.0,0.9739622880283472,0.9492460917023836,0.9673028410721678,0.9771464846849708,0.13216605141937918,0.17810337853667182,0.3852381046932706,0.684218097480668,0.5040957870593095,47.723396630147064,64.28308794834417,0.7423942774574869,21.990811638591122,18.683001531393572,13.29249617151608,0.0,0.0
A00066582,TRT,rest,2.1063086077500004,0.02202264312205669,0.9930480121659788,0.9861920172599784,0.9909638263610476,1.0,0.9646556977452772,0.9317245438493232,0.9559799025515694,0.9814011159330441,1.4568445170502483e-10,0.003125180317828345,0.07358644120112989,0.28530848593348834,0.22820165015315386,6.351220204888767,-16.505562889574776,-0.3847927057913497,50.27130545802745,39.25949569103096,28.18384934567507,0.0,0.0
A00066584,BAS1,rest,0.0452104337875,0.0006571184582015643,0.9930023673583066,0.9861019878997408,0.9901621949041062,1.0,0.9713470229128676,0.944290294734246,0.9640563125573968,0.976876953498756,0.3793286828623712,0.3918964121546253,0.5165145040219608,0.6671889504437625,0.4659449755648818,34.645086736518714,43.36192402250925,0.7989748498829154,13.575667655786349,13.37784371909001,9.19881305637982,0.0,0.0
A00066584,TRT,rest,0.14081413133250004,0.0006171838885727295,0.9921402871415098,0.9844031609593789,0.9889721850867808,1.0,0.9701063204233746,0.9419480278995124,0.9625440137106136,0.9778610790721516,0.3521067535065205,0.39010066561799256,0.5018306374269161,0.6753303917224998,0.44851388085405997,44.70279092697505,55.16405227710245,0.8103608977531609,13.512833417211876,12.783090085556116,10.442878711625566,0.0,0.0
A00066589,BAS1,rest,0.1592708712525,0.002005924847255221,0.994054790732584,0.9881798547025328,0.992024749760978,1.0,0.9717797646460956,0.9451085781361009,0.9646284350042756,0.9788214217160408,0.3996393260501089,0.3859926129592511,0.5334556410755105,0.6708428767003607,0.5125019131425067,49.223628334803884,59.913889472418795,0.8215729068543256,12.093567251461987,11.76608187134503,7.67251461988304,0.0,0.0
A00066589,FLU1,rest,0.8156104264286249,0.003946995635196021,0.9905746669317956,0.9813253486722876,0.9874147224739364,1.0,0.9674147088377434,0.9368860055607044,0.9592584037600788,0.9787323307300072,0.15071150730044572,0.2020822755597315,0.36961414739344894,0.6271388539222263,0.5237553750507519,53.427073665505525,75.76221351910024,0.7051942014872117,16.101099929791715,16.84998829861924,12.286449801076527,0.0,0.0
A00066589,TRT,rest,0.3197263386875,0.0018280935868722106,0.993311575808856,0.9867120272163298,0.9910924175026012,1.0,0.9634785956020336,0.9295308244615004,0.9545129497777752,0.9803825564695129,0.22650628981147206,0.2501040273796538,0.38970711801967894,0.6123551384926804,0.5451759998926416,46.525811512366346,56.22819729157109,0.8274462592337245,18.586572438162545,13.309776207302711,9.89399293286219,0.0,0.0
A00066697,BAS1,rest,2.7197928770625004,0.015375830418321197,0.9977039840129256,0.995418487252365,0.9969864597744093,1.0,0.963992743968022,0.9304884095698523,0.9551900004445598,0.9817866718985024,0.14935168563632004,0.11602141576976747,0.2837078518811489,0.5404221209618236,0.5114527695555975,105.44471291989916,103.01406122106451,1.0235953390248205,20.442571127502635,19.002458728486125,13.101510361784337,0.0,0.0
A00066697,FLU1,rest,0.31198302034625003,0.0029523778633177176,0.9150341737719158,0.8433760323613686,0.8962891723599105,1.0,0.8926612331066466,0.8061320165020628,0.8746329619275883,0.9890712477950764,0.0,0.0,0.0,0.16667287821545262,0.3289627905844499,-24.95571719309543,-36.78067124864436,0.6785008632493414,52.17236467236465,56.160968660968656,61.85897435897437,0.0,0.0
A00066697,TRT,rest,0.5975060856125249,0.006230232910209928,0.9954274976511118,0.9908966205262502,0.993973064788612,1.0,0.9729824393816371,0.9473863706827059,0.966192169250018,0.9825401929260451,0.2252927115123047,0.30159856181465644,0.4338986905501973,0.6697144742313315,0.6216710390564285,50.23892501948348,56.52154724578546,0.8888455371014201,15.338923829489865,12.438853948287909,8.839972047519217,0.0,0.0
A00066698,BAS1,rest,4.47578386260375,0.044666963574671294,0.9964668666036728,0.9929586113726614,0.9953151163075384,1.0,0.9768769716088328,0.9547991243486572,0.9709341428688708,0.9772160686673608,0.038243225325781866,0.03323471152668539,0.29361836887336124,0.4322720000956384,0.4597165600665118,75.82429344189866,59.80472140241324,1.267864671280602,30.126126126126128,32.32432432432432,20.82882882882883,0.0,0.0
A00066698,FLU1,rest,0.0910233523075,0.00048243790710056497,0.9103057490260892,0.835377215409282,0.8917501360584413,1.0,0.8816507980957715,0.7883501831043225,0.8631563984710833,0.9906391347099311,0.0,0.0,0.0,0.06333877750688309,0.12639706637451292,-22.905036847735925,-30.00537870587437,0.7633643645114747,55.203964925657644,56.233320625238285,58.444529165078144,0.0,0.0
A00066698,TRT,rest,0.3254202075375,0.001125051496448182,0.9962222313472672,0.9924728983432196,0.9949907341454154,1.0,0.9771103153444496,0.9552450572160021,0.9712286007184868,0.977588383838384,0.4160768105437516,0.4272529873657871,0.5475345829309878,0.7054510800239094,0.5715301570240418,77.38426166632374,76.19301691780312,1.0156345659577402,12.662680267323251,12.27576503693282,9.215617305663034,0.0,0.0
A00066735,BAS1,rest,0.11128674350166426,0.0007864594940919986,0.9898485666921228,0.9799011653636228,0.9861319636349098,1.0,0.9690738058478044,0.940003087849313,0.9612841411570348,0.9783391181385782,0.36412946216389797,0.3900721546089699,0.4818360063019942,0.570568700814703,0.4436636593905937,51.960655747115815,63.589462142219666,0.8171268319726357,16.037977931742372,14.498332050295101,10.854503464203232,0.0,0.0
A00066781,BAS1,rest,0.047519569680000005,0.0016113341806048356,0.99496870781691,0.98998778998779,0.992937331667019,1.0,0.9716137435864852,0.944794562866852,0.9644252835991591,0.9789066000896228,0.4233565973146596,0.4271172321446774,0.5525516269976718,0.6507430598463786,0.4833495858358316,39.65131767753657,45.103537416861194,0.8791176911705733,9.91495941244685,9.89563200618477,6.378044066486278,0.0,0.0
A00066782,BAS1,rest,0.44631351992536905,0.0021509602294058953,0.998928921401062,0.9978601347659808,0.998622132469323,1.0,0.9779101279384886,0.956775088638816,0.97222549168413,0.9786194065150894,0.130557814527693,0.12904803224478514,0.1923679739780442,0.5759689677848252,0.5157642683995705,25.736797618891462,43.11500985982737,0.5969335900087978,24.47614801604993,24.097191261703077,24.56531431119037,0.0,0.0
A00066782,FLU1,rest,0.30587053997499997,0.0009480026840575213,0.9982566408221316,0.9965193496679644,0.9977624594716208,1.0,0.9744563068406484,0.9501850709438618,0.9679214980451518,0.9775020625753632,0.09059801267171112,0.10542584294579478,0.17315132460528826,0.5998384091661475,0.5527163190546236,21.54227514929122,26.837640850567443,0.8026888529151678,21.911632100991888,21.12263300270514,19.431920649233547,0.0,0.0
A00066784,FLU1,rest,0.37193212286250005,0.003685899832852063,0.9901252628691596,0.9804436396559528,0.9873791385523712,1.0,0.97100986558539,0.943653231561637,0.9637894114605576,0.9832530471048464,0.2260992691641763,0.1832671492059502,0.4643681467534657,0.6132085409245384,0.5928185401694027,64.00539441604225,69.69534343988984,0.9183596960282576,8.824531516183988,8.211243611584328,4.463373083475298,0.0,0.0
A00066788,BAS1,rest,0.09136251930025,0.001311298904979246,0.9927299460872406,0.9855648365907064,0.990365257100426,1.0,0.9731413496074504,0.947687736024268,0.9663450800647309,0.9803394172270252,0.4833645649178718,0.4856130112716482,0.5733815038252793,0.551269195970074,0.4272374762689452,58.99150481770436,78.83217253728188,0.7483176337656516,8.399518652226233,8.375451263537906,5.367027677496992,0.0,0.0
A00066800,BAS1,rest,0.0962384038375,0.0015120033940528314,0.9969578444154716,0.9939341421143848,0.9960360231902964,1.0,0.9742917186784016,0.9498721385217364,0.9677026625059386,0.9763744616164176,0.30176568023629025,0.3065004133619888,0.4745810677494895,0.5937844061855456,0.4515152760686068,47.83151337521964,65.50464712227252,0.7302003060322758,10.411105178857447,10.437800320341696,6.620395088093966,0.0,0.0
A00066812,BAS1,rest,0.08355419540249999,0.0013461480738728186,0.9934739589912004,0.9870325441311804,0.9914317242082478,1.0,0.9714657112964078,0.9445146573780092,0.9641958265433822,0.9761388977381332,0.273076867379121,0.274944478053715,0.4283194680403272,0.6164547880867574,0.4464111132916044,42.20122776210732,57.609509201366386,0.7325392690744602,14.69172587669035,15.906486362594546,12.308044923217967,0.0,0.0
A00066820,BAS1,rest,0.11449204415,0.002719307145475623,0.995086457440358,0.990220964587408,0.9935279483578454,1.0,0.9733700058824464,0.94812153498312,0.9666467684789803,0.981531358214698,0.3066522021586275,0.3073235381021627,0.4069485243294849,0.5640498313177111,0.4750758963962827,31.95796131890799,27.61849101765994,1.1571219187345638,18.129799728956485,18.280379460924557,12.934798976057825,0.0,0.0
A00066822,BAS1,rest,0.14908110566213958,0.0008321565513460178,0.992817848410758,0.985738127749962,0.9910656225004064,1.0,0.9727473917167246,0.9469407854241044,0.9657676000584045,0.9752448572062506,0.494606315642524,0.5567854198959088,0.6581542913874892,0.6691853432619485,0.5425984414775927,45.13695821493936,57.439786455748354,0.7858134752940439,13.416870415647926,9.535452322738386,6.509779951100245,0.0,0.0
A00066827,BAS1,rest,0.10221858359500001,0.0002383328348499251,0.9917497845092969,0.9836345872007816,0.98909114490369,1.0,0.968553856856018,0.9390251379521766,0.9604990423982898,0.9705947590227828,0.35608981514114896,0.459567940181572,0.5632446448188106,0.6064481725134149,0.36578637616556464,41.452958818227565,64.3543413772091,0.6441361675237034,16.73228346456693,9.195725534308213,6.383577052868391,0.0,0.0
A00066831,BAS1,rest,0.33892449825000004,0.00230164010135813,0.9912765754600056,0.9827040310004254,0.9889710161800704,1.0,0.9718312099378092,0.9452059032826956,0.9647183561507354,0.9798261650469868,0.2303803645071168,0.259362260072626,0.3188281772769874,0.4788287944400614,0.4973558101425221,32.75477335175442,40.0323323977058,0.8182079681580471,21.43956231834501,19.080184646948194,15.831766113865616,0.0,0.0
A00066860,TRT,rest,1.0924702797499999,0.011122295978061957,0.9906034085674804,0.981381765081683,0.9880121652492682,1.0,0.9676189255443578,0.937269143619828,0.9596580149853372,0.9835189889909453,0.21460074023514572,0.2109880826665807,0.3766149867188729,0.6077802221680576,0.614250739544936,77.46761430130314,91.2196090170124,0.8492429986940143,11.554033011522892,11.554033011522892,6.851448146994707,0.0,0.0
A00066864,BAS1,rest,0.1082863976125,0.0009495505667167027,0.9978964675161393,0.9958017661535492,0.9973396193733124,1.0,0.9763384547433512,0.953770764631553,0.9702578695133978,0.9764924902183516,0.43240017851624185,0.4365117579747809,0.5724767712906761,0.6353400921742748,0.4569003710559274,42.786394266531076,50.62735954269478,0.8451239537872539,14.95086569957885,15.067852129153016,9.358914365933552,0.0,0.0
A00066864,FLU1,rest,0.17742419867499998,0.0010145575984042894,0.9941741916690942,0.9884158702577468,0.9926569352478964,1.0,0.9757233122713668,0.9525974025974026,0.9695297954329278,0.9799910930143784,0.2851581986985837,0.4026777739283252,0.5184112171408173,0.611243535484464,0.5076740210403464,39.3921513468736,50.15617143233254,0.7853899175701423,16.204243413383075,9.046397761716015,5.292608999766847,0.0,0.0
A00066865,BAS1,rest,0.05972986940375,0.000341365473151243,0.9974949302159132,0.9950023798191338,0.9968212241668576,1.0,0.977467270896274,0.9559276129508802,0.9716618467371532,0.9794708460786478,0.3788783023692879,0.37783682540845065,0.5705121160683564,0.5620246557496609,0.4657309568441886,64.67780999437795,85.64919663024607,0.7551478885855387,6.199061496665842,6.199061496665842,3.0871820202519142,0.0,0.0
A00066871,BAS1,rest,0.104324240825,0.0003090481389063316,0.9966272789452582,0.9932772319119928,0.9957091849233264,1.0,0.9719450975408274,0.9454213925889298,0.9648426904309372,0.9793193968690976,0.5105846079234557,0.5256381710066325,0.6096606340414736,0.6279912919028274,0.5065530635497048,45.92305451458972,49.87430214321772,0.9207758813891428,10.49554565701559,9.938752783964363,6.792873051224944,0.0,0.0
A00066926,BAS1,rest,0.1763502335265,0.0005397287563433748,0.9972221633198328,0.9944597166419962,0.9963522719281432,1.0,0.9734014778714852,0.9481812577065352,0.9666021283635426,0.9768483231707316,0.2313112758810995,0.2387505994216337,0.39953023956734296,0.6182573737089931,0.5474946259932187,29.33415405392125,39.17394165110742,0.7488180361113086,13.052989790957707,14.073894020418086,10.768108896451142,0.0,0.0
A00067062,BAS1,rest,0.169683296975,0.0011988424226623572,0.9981725971706056,0.9963518609608132,0.9975738054412191,1.0,0.9703230297086088,0.9423567368259332,0.9627320910998508,0.9735263308256356,0.2873334557680471,0.3175410407791345,0.43734242284416797,0.6262865105328372,0.4133352397075806,41.46080065723434,60.104016549629364,0.6898174704014853,17.574147853032315,16.002656042496678,11.39884904825144,0.0,0.0
A00067062,FLU1,rest,0.09722695774000001,0.0006874286716180059,0.9960837943681232,0.9921981424148608,0.9948231798970046,1.0,0.9662338488956782,0.934673521534341,0.9577155838827835,0.9752031606334116,0.2623543742431637,0.2625133493917561,0.3853928885614773,0.6549127289396106,0.46108126395708793,36.12580396849185,49.659456656071555,0.7274707860516828,14.872021182700793,14.872021182700793,10.56928508384819,0.0,0.0
A00067146,BAS1,rest,0.26027122585874995,0.0015364264145378765,0.9964115077819016,0.9928486780270523,0.9952391566239568,1.0,0.9736691834274476,0.9486894164193868,0.9669772029262946,0.9795423355567612,0.4490242425901371,0.5474580827001432,0.6374334679090273,0.6633917725971117,0.5279997793621911,68.2277399719141,74.36461068835914,0.9174759249105344,12.5,7.961783439490445,4.4585987261146505,0.0,0.0
A00067146,TRT,rest,1.6106471709349997,0.016879189500402285,0.994814829996106,0.9896831545895691,0.9931269113577621,1.0,0.970744090115818,0.9431513395196844,0.9633097251057776,0.9768191832433986,0.06592923050211345,0.060356859271842964,0.21734757566566654,0.5892012625442835,0.5230390295834788,63.73645383084985,63.802935572496246,0.9989580143758298,24.300791556728228,24.5646437994723,14.934036939313984,0.0,0.0
