Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,DwellTime,EchoTime,EffectiveEchoSpacing,FieldmapKey00,FlipAngle,IntendedForKey00,IntendedForKey01,IntendedForKey02,IntendedForKey03,IntendedForKey04,IntendedForKey05,IntendedForKey06,IntendedForKey07,IntendedForKey08,IntendedForKey09,IntendedForKey10,IntendedForKey11,IntendedForKey12,IntendedForKey13,IntendedForKey14,IntendedForKey15,IntendedForKey16,IntendedForKey17,IntendedForKey18,IntendedForKey19,IntendedForKey20,IntendedForKey21,IntendedForKey22,IntendedForKey23,IntendedForKey24,IntendedForKey25,IntendedForKey26,IntendedForKey27,IntendedForKey28,IntendedForKey29,IntendedForKey30,IntendedForKey31,IntendedForKey32,IntendedForKey33,IntendedForKey34,IntendedForKey35,IntendedForKey36,IntendedForKey37,IntendedForKey38,IntendedForKey39,IntendedForKey40,IntendedForKey41,IntendedForKey42,IntendedForKey43,IntendedForKey44,IntendedForKey45,IntendedForKey46,IntendedForKey47,IntendedForKey48,IntendedForKey49,IntendedForKey50,IntendedForKey51,IntendedForKey52,IntendedForKey53,MultibandAccelerationFactor,NSliceTimes,NumberOfVolumesDiscardedByScanner,NumberOfVolumesDiscardedByUser,ParallelAcquisitionTechnique,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,SliceEncodingDirection,TotalReadoutTime,VolumeTiming
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__26,datatype-fmap_fmap-magnitude2_suffix-magnitude2,26,1,,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__27,datatype-fmap_fmap-magnitude2_suffix-magnitude2,27,2,,0.00527,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__28,datatype-fmap_fmap-magnitude2_suffix-magnitude2,28,1,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__29,datatype-fmap_fmap-magnitude2_suffix-magnitude2,29,2,1.56E-05,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__30,datatype-fmap_fmap-magnitude2_suffix-magnitude2,30,2,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__31,datatype-fmap_fmap-magnitude2_suffix-magnitude2,31,1,1.56E-05,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__32,datatype-fmap_fmap-magnitude2_suffix-magnitude2,32,3,1.56E-05,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__33,datatype-fmap_fmap-magnitude2_suffix-magnitude2,33,1,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__34,datatype-fmap_fmap-magnitude2_suffix-magnitude2,34,7,,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__35,datatype-fmap_fmap-magnitude2_suffix-magnitude2,35,1,,0.00527,,,60,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__36,datatype-fmap_fmap-magnitude2_suffix-magnitude2,36,1,,0.00527,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__37,datatype-fmap_fmap-magnitude2_suffix-magnitude2,37,1,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-hero,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__38,datatype-fmap_fmap-magnitude2_suffix-magnitude2,38,1,,0.00527,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__39,datatype-fmap_fmap-magnitude2_suffix-magnitude2,39,1,,0.00527,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__40,datatype-fmap_fmap-magnitude2_suffix-magnitude2,40,2,,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__41,datatype-fmap_fmap-magnitude2_suffix-magnitude2,41,2,,0.00527,,,60,acquisition-se_suffix-asl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__42,datatype-fmap_fmap-magnitude2_suffix-magnitude2,42,1,,0.00527,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__43,datatype-fmap_fmap-magnitude2_suffix-magnitude2,43,1,,0.00527,,,60,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__44,datatype-fmap_fmap-magnitude2_suffix-magnitude2,44,1,1.56E-05,0.00527,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__45,datatype-fmap_fmap-magnitude2_suffix-magnitude2,45,1,,0.00527,,,60,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__1,datatype-fmap_fmap-phase1_suffix-phase1,1,1054,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__2,datatype-fmap_fmap-phase1_suffix-phase1,2,31,,0.00269,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__3,datatype-fmap_fmap-phase1_suffix-phase1,3,17,,0.00269,,,60,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__4,datatype-fmap_fmap-phase1_suffix-phase1,4,5,,0.00269,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__5,datatype-fmap_fmap-phase1_suffix-phase1,5,26,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__6,datatype-fmap_fmap-phase1_suffix-phase1,6,170,,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__7,datatype-fmap_fmap-phase1_suffix-phase1,7,1,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__8,datatype-fmap_fmap-phase1_suffix-phase1,8,14,,0.00269,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__9,datatype-fmap_fmap-phase1_suffix-phase1,9,63,,0.00269,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__10,datatype-fmap_fmap-phase1_suffix-phase1,10,15,1.56E-05,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__11,datatype-fmap_fmap-phase1_suffix-phase1,11,14,,0.00269,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__12,datatype-fmap_fmap-phase1_suffix-phase1,12,1,,0.00269,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__13,datatype-fmap_fmap-phase1_suffix-phase1,13,16,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__14,datatype-fmap_fmap-phase1_suffix-phase1,14,4,,0.00269,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__15,datatype-fmap_fmap-phase1_suffix-phase1,15,2,1.56E-05,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__16,datatype-fmap_fmap-phase1_suffix-phase1,16,5,,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__17,datatype-fmap_fmap-phase1_suffix-phase1,17,4,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__18,datatype-fmap_fmap-phase1_suffix-phase1,18,2,,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__19,datatype-fmap_fmap-phase1_suffix-phase1,19,12,,0.00269,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__20,datatype-fmap_fmap-phase1_suffix-phase1,20,1,,0.00269,,,60,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__21,datatype-fmap_fmap-phase1_suffix-phase1,21,10,,0.00269,,,60,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__22,datatype-fmap_fmap-phase1_suffix-phase1,22,2,,0.00269,,,60,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__23,datatype-fmap_fmap-phase1_suffix-phase1,23,7,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__24,datatype-fmap_fmap-phase1_suffix-phase1,24,2,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__25,datatype-fmap_fmap-phase1_suffix-phase1,25,2,,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__26,datatype-fmap_fmap-phase1_suffix-phase1,26,1,,0.00269,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__27,datatype-fmap_fmap-phase1_suffix-phase1,27,2,,0.00269,,,60,acquisition-se_suffix-asl,datatype-func_suffix-bold_task-frac2back,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__28,datatype-fmap_fmap-phase1_suffix-phase1,28,1,,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__29,datatype-fmap_fmap-phase1_suffix-phase1,29,2,1.56E-05,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__30,datatype-fmap_fmap-phase1_suffix-phase1,30,2,,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__31,datatype-fmap_fmap-phase1_suffix-phase1,31,1,1.56E-05,0.00269,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__32,datatype-fmap_fmap-phase1_suffix-phase1,32,3,1.56E-05,0.00269,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__33,datatype-fmap_fmap-phase1_suffix-phase1,33,1,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__34,datatype-fmap_fmap-phase1_suffix-phase1,34,7,,0.00269,,,60,acquisition-100_datatype-func_suffix-bold_task-rest,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__35,datatype-fmap_fmap-phase1_suffix-phase1,35,1,,0.00269,,,60,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__36,datatype-fmap_fmap-phase1_suffix-phase1,36,1,,0.00269,,,60,acquisition-gre_suffix-asl,acquisition-se_suffix-asl,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__37,datatype-fmap_fmap-phase1_suffix-phase1,37,1,,0.00269,,,60,acquisition-se_suffix-asl,acquisition-singleband_datatype-func_suffix-bold_task-rest,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-frac2back,datatype-func_suffix-bold_task-hero,datatype-func_suffix-bold_task-idemo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
,,,,datatype-fmap_fmap-phase1_suffix-phase1__38,datatype-fmap_fmap-phase1_suffix-phase1,38,1,,0.00269,,,60,acquisition-se_suffix-asl,datatype-dwi_run-1_suffix-dwi,datatype-dwi_run-2_suffix-dwi,datatype-func_suffix-bold_task-idemo,suffix-m0scan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,j-,1,,,
