scanid,oldpnc
5148,5.213902924362501
5079,7.574652270351355
5718,7.3751982252051835
6385,3.8457705222808327
5064,6.871480553138998
6361,6.7102315110636415
6364,6.6785195376063475
5909,5.660538815684048
5231,7.142495855593292
7996,6.692295172736316
5275,4.173411782041817
6192,7.709020798757084
5605,6.204358875016616
5153,7.845515228843741
5321,4.675257648553683
5427,
5912,7.588691811898622
5693,4.346434493624337
5458,5.126417245518834
5188,7.051152200929656
8247,6.9386244089390665
5337,5.3902193860337615
5569,7.729273114483733
7422,7.293200146463419
6757,7.744390084516785
5426,6.976006238820462
5159,6.120225603686231
5333,8.389643117053309
5233,6.62871362038322
5389,3.582271988661677
5227,7.203949332591173
5234,5.084428597509995
6194,6.503280487844386
5753,7.3856231305392255
5549,3.581916349556506
5755,3.8958129184295003
5410,6.112605435426452
6682,3.842143510831299
5465,4.338752070111374
5631,6.668020625712149
6000,6.367915666960707
6127,7.473705169696787
5537,7.673324583959391
5507,7.7490809634987485
6431,6.703320827508682
5118,4.46925811116691
5462,4.289573778836122
5428,8.132586879016905
9823,
5276,6.134228311481653
5510,5.6525420252429175
5271,
4980,7.521696056434381
5366,4.9032731664850235
8231,7.838367430932025
5608,7.483453890416332
5075,5.139554929043802
5186,3.898499589264519
5468,6.071093161634466
7283,7.616146137430845
5632,6.393547882056238
5373,6.735737427635317
5294,6.39489536305819
5641,7.881492233523192
5320,6.537445920195952
6803,7.397626637107007
5192,5.646976905113693
7289,6.625851269814545
7375,3.901020043019217
5178,2.742439123465444
6387,6.304048577326955
5395,6.791478341735956
5463,4.347645785898015
5496,5.229165453337869
5154,3.3824378738196375
5987,4.359658610787946
5886,7.581773122911635
5594,5.3238592357703585
6332,7.583314397016861
5295,5.050085420014002
7465,7.376694304014338
5793,7.41269136261781
5878,6.94534932647234
8449,7.299274731269471
6464,4.618098881150796
6841,6.384773251248247
5183,6.2415689862563015
5550,4.436192142158373
5344,7.582991878750295
6311,3.6555690222838386
5883,8.136812345508828
5941,4.078478281095409
8221,7.886515518998425
7553,7.145825136822246
5457,7.278305180297962
6073,7.448843988567662
5504,4.47177886868165
5557,5.967703140690456
5589,3.7477460066683417
5801,4.307090338388989
5683,6.276077811753434
6784,7.528897478763637
5846,7.746687299151288
6126,7.910664821954529
5345,7.5120871629690535
5515,6.236965071712881
5391,7.5469279903370685
6536,6.0383894249098296
6355,7.842799502576772
5469,7.869135463383377
7736,4.248091159283807
5475,5.618228115423669
5724,7.838452815329079
8257,4.332584385268439
5806,8.114400998451744
6017,5.88764148352033
6370,7.228355602745969
5516,6.601579770621088
5572,8.028705213932941
5836,5.869831457249617
5293,7.672471813221511
7484,6.877491186197702
5571,7.167923034892813
5956,7.399434964785995
5340,5.184617983874786
5480,6.8129132273233
6201,6.596488049542104
5980,7.705500858355388
5677,7.274086775077883
5483,7.153401045958653
5495,6.657433838427281
5596,7.867103123779991
5538,6.9184632814248985
6535,8.288642630696545
6122,8.059019146756558
5606,3.8026864807093186
5642,7.950042711081591
5494,7.005005981638506
5764,7.753854954604676
7287,6.269345505639782
5678,7.636868214168103
5759,6.891833142119089
6580,6.8200193059071905
5464,3.6759452281500136
8290,5.738180644465991
6389,4.778589730889184
5788,7.517571561544527
6435,5.833137746824451
5882,8.185223374539861
6296,7.673332560305308
6256,4.717817328303712
5544,7.110523937463124
5592,3.996563561351208
5511,4.725585638462178
5686,6.037877590215263
5547,6.159283902347163
5673,4.332862301334613
5954,6.390348207495921
6680,7.468972815576617
5812,6.085715635047058
6120,5.872942380099615
5590,7.905568647216568
5551,7.106133369091823
6740,6.484029527040709
6609,7.153598064238705
5545,6.495360344292408
5876,6.98265713530082
5682,7.973485253150327
6526,6.062763980159388
5680,8.094966727275457
5926,7.154552077922328
5658,6.5373229464745135
5546,7.815921942375529
5508,7.08512301747641
5911,7.196187154465423
5844,7.729846776086916
5845,3.884441960884135
6026,6.918386117489636
5908,7.285680512691741
5947,4.375848650010748
6018,8.328120486512658
5986,6.582783161722273
5949,6.680691164854084
6329,8.075511384738228
6029,7.447763232831404
6118,6.745667265207029
5731,6.11930203826168
6102,8.885562687217014
8442,7.588095189974453
6297,
5919,7.366929091793376
6172,5.4117788158855635
5849,8.084164031028651
5955,7.811442458771964
5913,5.129239764399661
6470,6.769036200880374
6141,5.9616742621226395
5721,6.311718749233165
6488,3.2256262591360643
6214,7.583965179830515
6349,7.77685401211117
8425,8.076660576224738
9967,
8435,7.943260653053646
6033,7.840826301755565
8469,7.250595053174718
6123,2.772354011122594
8443,7.423880405292081
8394,8.47750613669782
5848,7.532022047798394
6542,7.512593945837113
6275,5.7146107871370475
6202,5.724834099858369
6554,5.688944148356798
6193,6.00132480913883
8219,4.183268724109321
6466,4.0481165851597085
6638,6.650488564225567
5978,6.379599978465477
6487,6.480895808188099
6072,6.686676439997267
6149,6.8538331711553155
6465,6.829372256184757
5855,4.387231993840269
6032,5.039353161627464
6022,6.6238024200679275
5910,6.021996923108746
6468,7.775565270039247
6189,7.667333168607134
6358,5.986656940390831
9839,
5873,7.17880184857515
5989,7.621751485857206
5982,6.11367981111028
8101,5.5014460818272175
6151,4.557165196913205
6507,7.492558021718947
6335,7.544427408490513
5957,7.422552409731396
6327,7.601559816206787
6070,7.866531105199255
6530,7.93118359480051
5983,6.524865400094889
6805,7.831079863737501
6140,5.098359875209381
6068,3.6812070407872333
8327,7.792342154394182
6154,6.254991203658362
5990,7.613790903261897
6065,6.590255549380579
6036,3.0919979788996863
6083,7.198782663746015
6119,6.409565389307303
6121,
6067,7.794930253994533
5985,7.440990237606999
5984,7.0636155142198165
6024,7.2596067231657795
6469,7.680273512447471
6155,7.154951858351664
6506,7.377060488248529
6417,5.956379822657838
6041,7.547502800605162
6500,
6190,4.793346939066754
6284,6.944287592387488
6492,4.217818816566862
6103,6.926208215491795
6173,7.126647326824885
8167,5.576284812903835
5874,7.931376044966177
6286,3.9707969962356247
6429,7.715075441729089
6544,6.865407854922827
6391,8.415372503308735
6460,7.281230908377387
6529,5.685479616141265
6369,6.160046636497244
6200,5.899157180951379
8256,3.8697553157242646
6639,4.510312063524372
6025,5.460914160289561
6116,7.5189877936635146
6415,7.852556065889225
6242,6.457356755255834
6637,4.597666077539023
6066,6.888218869136703
6129,8.127371264568074
6295,7.5105032145412345
8108,6.674219957283542
6251,6.306577496282848
6497,7.330774858101292
6182,5.590573089854235
6540,7.759066298219189
6075,6.740985264482287
6702,7.213277351851751
8340,7.163185426332054
6294,6.277526764637474
6241,7.6161418421932225
6326,6.164047760513335
6433,3.85086619371951
6610,7.285957778699698
6186,4.764308040975889
6699,7.448853003908911
6260,6.703719790939544
6323,5.5085637632913125
6351,7.887890424383086
6324,5.875479217295026
6489,6.02148553021172
6473,7.862923555740406
6393,7.242826080026742
6353,6.5722616665090285
6360,4.065027330747305
6439,5.450847880776201
6402,8.316296135912408
6388,7.020552340814403
6414,8.111820946173514
6352,7.48167931297292
6498,7.013194253984938
6698,7.203276801672782
6357,7.193666743507854
6396,
6285,7.177407587183397
6338,6.993058191576817
6259,7.362809437645429
9965,
6579,7.190425360963451
6694,4.967283304789633
6354,7.491841213031768
6677,6.503824050055285
6416,6.723664510637194
9684,
8329,7.583725307482924
9689,
8361,7.386392860816658
9644,
8091,7.641389911764743
8372,7.175789827265104
8347,2.951278175707571
8434,4.919597606686929
8458,6.988958024023587
8287,6.957367973817589
8430,7.507535054090518
8397,7.613009996953584
8465,7.240222374650865
8444,6.9321237955473025
8470,7.729721779773898
8456,6.364112967689805
8374,6.712228236450102
8404,6.257578442453182
8450,7.263034983011561
8461,
8360,6.5170175670052926
8364,7.98932850895792
8402,7.6614306234229685
8410,3.3184894125631677
,
