scanid,cbf,scrub,basil,pvc
3344,6.852415611497715,7.101734282073465,9.260331968960704,10.846221974839091
4439,6.290958692397879,6.317740996534332,10.365692717865908,15.20150723831655
4442,6.2387409744127975,6.819758221777197,9.241683722223081,12.362337871673821
6883,4.987624037527914,5.199145350760089,8.029748741547996,11.042846941844134
3582,6.120830553004871,6.4204896852751085,8.548194210697876,11.661721439496654
3765,6.42511288724264,6.651261871381516,8.982302575499949,12.31523138906243
3458,6.457110317607338,6.614663481933824,8.904672202945259,11.403704571591918
6881,6.140129481734962,6.235301019405205,8.422810701612,10.446502257608527
6219,5.723838721871321,5.854890387914965,7.915627025970516,9.495459164445125
5232,6.549936254814115,6.950446543025042,9.35250854377758,12.587594481257783
3463,5.547466605424946,5.799434722835755,9.02187502120594,12.255588310612337
7865,4.97441335599813,4.904764543387658,8.4695034902603,11.87511457608585
3897,5.646459741505177,5.975383635402827,8.833299951794476,12.535000226258171
4544,6.237530288299484,6.608564295904413,9.313653578343803,12.264459692695809
3798,6.1445326235647055,6.242430758004806,8.082377425436484,11.959344762465363
6703,6.368218123085986,6.586162008962825,9.078062403547227,13.282904226060792
8312,,,,
6846,6.00120051108749,6.116899764751135,8.62384504140746,10.529510986085217
3596,6.438735074072749,7.031736620775989,9.211303498956065,10.986680461914538
5190,5.323762312292662,5.721271546269959,9.012488442676815,12.397653734105505
3714,5.9438108578141975,6.179650705793501,8.41088128403047,11.501417090023816
3435,6.23124477395828,6.25560647638033,9.327189234238023,12.558642435599452
3362,6.114584376909707,6.287805301298054,8.608901537002907,12.095597754701691
3907,6.253401232182627,6.279580407356178,8.864625139999008,13.10966755669245
3474,5.9361277732724815,6.108388867336909,8.76817891497941,12.053967716393593
3493,5.784735905686231,5.9709584231595745,9.080930141396717,12.172091762192691
3703,6.206990283538757,6.4859201971654965,9.263945379879779,14.966747395835737
6865,5.486943858607373,5.465918540552344,8.261745912544205,12.446751601204578
3651,6.146020991480421,6.302639559310063,8.85903791287764,11.681947758698037
5481,5.95067888319847,5.934223492611643,8.96510441301963,11.783953018060032
3372,5.896527144200924,6.042644396496542,8.29734588864339,10.415705640931762
3432,5.594432201762604,5.683933063038953,8.320229526423043,10.126847706850365
6730,6.015421221872513,6.284267650510252,9.076926239161718,12.895834005828728
3578,6.11978868553394,6.327817373054553,8.81501933644989,11.575636957435217
3489,5.6209848979431944,5.210913591008431,10.05802035150501,13.080908251238283
4756,6.089285526581373,6.249527329344214,8.704662979786109,11.258010016276605
6608,5.61712915739276,5.442858662028168,8.872116878342275,13.198404624359116
3634,5.98115340050851,6.220712044320181,8.420073410435652,12.144139923795732
4075,6.177266124146792,6.268439890358912,9.029323178310019,11.572627984592245
8127,6.105057243777814,6.269921166393245,9.268227415006294,12.277417336217843
7870,5.823765426429833,5.819474072703616,9.40391241009317,13.559732373320804
3409,5.57800822080338,6.125008539362512,8.819318015156203,12.27363909948311
5719,5.948496159104437,6.071076380025,8.817735763981897,11.297123714419635
3397,6.403372850456561,6.6446671739246135,8.805449953514204,13.157261630855398
4375,6.114876921046154,6.34306880169028,8.083538528307374,10.273732457656306
6597,5.832614804322951,6.03900478799117,9.087750225532687,11.14110154667366
3883,6.3435655741251935,6.711166829419157,8.853732861437896,10.394603191119282
5196,6.2607050594241915,6.882320201791356,9.477503689536723,13.088792013467753
3497,6.117153386517385,6.557432549973389,8.840116122524636,10.510580781466903
6153,6.124499642495192,6.372320812408176,8.7294980128389,11.968034392046714
3567,6.820931146831977,7.172754345722102,8.938360027205682,9.979945578142877
6749,5.992572280981144,6.124786483960583,9.59699531260054,14.490193421025717
4377,6.288350322255059,6.709016463678786,9.188106542816598,11.141344025130186
6035,6.0391883257534005,6.311240797782749,8.802502524411608,11.128802142570915
3581,6.007642470337635,6.177302455315767,8.173952684117072,10.271296609181569
3490,6.503885984786326,6.733464945011499,9.05397683262269,11.235828055091625
5916,6.22845152330322,6.360535871922021,8.817011154068576,10.623362956866764
9573,,,,
3373,6.489137126006819,6.5284421881921375,9.41723425686455,13.876949606196035
3643,6.139121897531068,6.5149395489996005,8.750307793104488,10.513122596932265
3683,5.261046902747143,5.7537972528944366,8.405504274070873,11.55260498929571
3711,6.20193522069313,6.623042336504385,9.024076334657485,11.002124986260343
4030,5.488900866669311,5.525530964916014,7.688719762064789,10.860868349486728
4489,5.910578636959539,6.083889495774112,8.727295801398569,12.208081962551493
3902,5.578909092728743,5.639129085908141,8.925821100553952,12.17650163101403
4540,6.361098736445694,6.761199390563542,8.618899629994097,10.112496661040366
4043,5.672621602948651,6.000665143477434,8.030415881326075,9.921772741949823
4253,6.0028490470769515,6.2974389593611155,8.673210311553557,11.864035222575726
3502,5.527029977723265,5.943488333996648,9.116682821952638,11.63354524405214
3613,6.460341446240754,6.7863794543853135,8.707961967622326,11.69212535889854
4150,6.642083035927459,6.929633971075356,9.10547309315501,10.33708793074512
3371,5.872810176906532,6.184032951371198,8.947420757324467,11.92722249055389
4678,6.337238891515813,6.680868892684799,9.954631610544693,13.31498767219017
5762,6.205299876107698,6.515320689759091,8.805145346269622,11.861160317856394
3670,5.978168757883983,6.101596833319463,8.579010816552035,11.845870029333485
6987,5.697487114145877,5.694644630278968,8.539842049598885,10.461264307357116
6762,6.127479662652399,6.148729200840666,10.373588993433373,12.663698348321677
6872,5.0567042735022305,5.130126867695224,7.940798231873019,10.338805827530942
3725,5.852787788019989,6.052861460961176,8.353110247404317,10.549211639985089
3895,6.556971362690163,6.869908362054177,9.320893592797367,11.160819648398725
7037,6.264278457055097,6.354821963598049,8.818216957327754,11.995380302061369
3523,5.86477290662706,6.1376446520336305,8.665188230098527,11.045601877146057
3918,6.219004454869863,6.424035779873968,8.933462910258147,10.787663035068416
5554,5.531051447809,5.655830648423344,8.685129329822441,11.15381029373644
4031,5.247831924892598,5.517552296899,8.23717489419656,12.46277706630267
4596,5.992609891855103,6.193700564280566,9.31096649105458,12.54729968246915
3663,5.978518263259052,6.247635667997771,8.692473861235865,12.041893883915057
4053,6.8294098128431155,7.2533198664040155,9.173807142513075,9.91831667805701
4944,6.2365444519638515,6.408722740518451,9.543512120015283,14.102280116657159
3648,5.585561552079871,6.008990077310869,8.626980675673957,10.167377021892142
5388,5.715193731457747,5.867261843780718,9.250901267773253,13.31288005729138
4824,,,,
4069,6.2557511369566585,6.271351562136492,9.699691659066978,11.78806180071573
3713,6.393206610030063,6.531000295535225,9.102276947683093,13.164915853654582
3456,6.292867991721001,6.613647337582261,9.02990345102435,11.19834889376113
4380,6.229956139457298,6.499191789600757,8.710296452345807,12.423353914731727
4945,5.946315663966991,6.213002335211612,8.860398430853568,12.063738397207123
4512,6.354019775247348,6.577461536717265,8.445941840104801,10.419567219221683
7439,5.9126486761380095,5.9257977196567335,9.230626842953665,12.87456012786762
6878,5.935123719323486,6.069994558539681,9.630258888300084,13.591966341485236
5681,5.586996661998805,5.773401844120764,9.111579076715811,14.38183165443047
3635,5.529626921191092,5.871752732085451,8.292309783944093,11.189519127608472
4795,5.724034626916178,5.905125310167933,8.724668701530558,11.724822348955406
3430,6.379659425673929,6.489486897789085,9.352507412397628,13.859986312195355
3633,5.440889096053122,5.402752744219903,8.220536577327858,10.549846356937152
4478,5.3682648364792485,5.681412113493332,9.112373917631977,12.285541497988882
3473,5.354299010001473,5.571029836995347,7.637106921580993,12.110486944389448
6901,5.163140437137365,5.068435730629752,9.301516001225718,13.04637581688198
3702,6.2669444987825775,6.479802387114958,9.19546982915844,11.239503152426396
4250,6.065561655473519,6.21166929773963,9.15955531299911,12.015048946264198
6986,6.3093513838138415,6.49800494266907,8.171311065166012,10.540365748909686
7404,5.550069560293245,5.631247173997312,8.765307417254826,11.209367954792766
5419,5.828736244296811,6.294908694843424,8.331944647528088,9.905339559783108
7574,6.156873078228083,6.332268221464821,8.595341043519733,11.197907319070415
3692,6.117724595630296,5.9520825575494944,11.281207872323295,14.505137103370782
3616,5.69840129892538,5.837315429181571,9.160585888711559,11.56821372281335
10005,,,,
7444,5.916247881272573,6.035865440550658,9.57591789201558,13.445945722847856
3598,6.208707631698946,6.367500651620581,9.018212263652329,11.076258858585595
5884,5.772558367024167,6.025382069887883,8.868514410689032,13.572256746215805
3615,6.085380018203467,6.323666053976488,9.223481471007776,12.18318992585526
3586,6.453356286174945,6.8092899480389555,9.336276879230946,12.407902007105209
5811,6.242088225483543,6.440834864042402,9.022585037526015,10.855298487911291
4009,5.922701077313212,6.179358341968123,8.591401164659375,10.141875306700994
3682,5.923404236657563,6.152974693512852,9.3988756647503,13.951190287087652
4371,6.706988992411111,6.924937234855038,9.18971583188141,10.172460515295356
3618,6.202223482953998,6.507824358654357,9.205331374913396,11.600176953387235
3664,5.663360826429067,6.250053783488221,9.126174163409795,11.131349940705432
3739,5.4198445236410695,5.501471581750709,9.428666724689649,13.036714850729409
5346,5.859347409954828,5.951417333945038,8.681757099303711,11.408390705282832
3727,6.322320458564798,6.5567994859089,9.32817571755826,11.665013309642507
3756,5.985184977677582,6.3803040594648905,8.875408491985155,12.177431621199414
4541,6.418321522691219,6.656297332600716,9.168028333324042,12.449843357007241
6645,5.46854355159471,5.628428719478474,8.726543057947028,13.708042185511655
10260,,,,
3759,6.061447404920944,6.376644460591244,8.112198721804088,9.144594929558904
3792,6.445611442582731,6.826553267211011,9.173526972692652,10.956099991288532
3755,6.1866668156660864,6.457361739414213,8.148518621458521,9.40814471677758
3865,7.002910891641109,7.257946631099896,9.300076802799058,10.134449605180393
4907,6.387526147981464,6.734377394596065,9.175847268788013,11.035023076384425
4005,6.3228360622132405,6.631900942771587,8.453332233559687,10.206991676527565
4768,6.244424882840896,6.591028061617329,8.519347801492572,10.388697123338297
3923,5.9730712752516775,6.499191072764711,10.790277251144413,13.542587537872187
7445,5.10866290832602,5.961052390339353,10.874757937537026,13.88727033928499
7443,5.738616721846491,5.792720109181878,9.051988698408426,11.9401724708987
3894,5.967691102495884,6.471733853515535,9.35849216061541,11.156414731715087
4676,5.430594793292008,6.810991426723388,12.581590994138296,16.696041183507397
4487,5.7742873283199225,5.9626401516608905,8.363962515577095,10.462577000584105
7501,5.969782583541898,6.211634489118167,8.734183483675123,10.1877343640202
4608,5.986041053380596,6.7414323700271055,9.24977224752255,12.201540186957844
4046,,,,
3904,6.470867220048682,6.7561002534009065,8.917378376296355,12.808673116587423
4173,6.905934517067869,7.0679681374099905,9.725858201303916,12.447644733647909
3903,6.827190938465504,7.16086399406958,9.429274758655444,11.39644795667809
4220,6.539279389311904,6.677683457320337,10.76120258483327,14.540611040998327
4271,6.183040909462479,6.459878003868002,8.674845802885837,10.357997435712274
5751,6.119940001256023,6.329493913630562,8.894601045871967,12.0922328071882
4139,5.235008856383493,5.824952035897544,10.456144867778512,13.692855399796077
6432,5.960366544810079,6.136651831267138,8.717409253468498,11.13451405339856
4041,,,,
3638,6.52631406858144,6.88901867791309,9.560489881270625,12.850683434197668
4010,6.871612119650759,7.246839490289422,9.105197240837311,10.097437599899088
4488,6.608074927141897,6.878064211732607,9.070534680633388,11.079054675640355
3709,6.487531351123577,7.175584056482624,11.388750984631201,13.262381257169851
6157,6.288038618454201,6.617628582065851,9.887102761356166,12.788170824002329
4545,6.045021376812972,6.423003205638672,8.906506253063972,11.487390444690794
4119,6.3478957841812855,6.812381011797045,10.388464785760306,13.387516098770716
4072,5.7529693213277,6.422401342774811,9.949785713125138,13.437410949509575
3998,6.370304096015577,6.7900241451999745,8.855683067184076,10.141318069949106
4201,5.435298510721054,5.472275701232677,8.710094813446434,11.755302402878346
4038,5.737012004751161,6.936235624722282,8.799177744300232,12.172019304923534
4284,5.9629918300040075,6.029046447247426,8.099171188435731,10.577685194593471
6150,6.450338477771155,6.796024395781746,9.16680382820669,10.905687749040217
4094,6.073234115604835,6.646017503199517,8.112225821247119,9.74620990960553
4982,6.234441342030995,6.955965351254331,9.28334492798378,11.094498637799035
6101,6.296408790801852,6.9415562587219934,10.663293496763172,13.722554941673085
4278,6.02053789432544,6.372399340236536,9.028913725186543,11.46635013351178
4861,5.910718521755007,6.382049386847719,10.134339228966004,13.692506758713229
4812,6.492748965792094,6.877455978562804,9.961667562062644,14.05600942557606
4193,6.729666055366493,6.967652882061566,9.156599999030814,11.065152974617643
3529,6.416323407545318,6.541534778015336,8.87744272577342,10.543396775558055
4332,6.329156112724728,6.567791849450657,8.970037174629336,10.446974951975317
4989,6.044649965685646,6.679265588487438,9.248361549916343,12.121860646125134
6505,5.488217595211213,5.7750420992982665,9.593525612026562,13.808538194310128
5946,5.972793427425011,6.38797457379715,9.49157721845369,12.547386051995066
3600,6.406930287450868,6.865631015682263,9.006164404406695,11.05056639922178
3668,5.488596879566264,5.390294258948343,8.385247562388594,11.161387076413257
6115,6.186790609026722,6.4156400887622524,8.640326733718672,9.88871029348933
4449,6.751082507147027,7.418893184725447,10.738865990239734,12.270465968732626
5261,6.676566296554831,7.0133799794692715,9.413699118548722,10.995100384414977
3934,6.537497385083284,6.951943164830725,8.88600815706822,9.863074224952742
8419,,,,
6002,6.180044162730655,6.562504659752306,9.398561867630185,11.890356954647967
3500,6.2714811150615795,6.48474426150591,9.732649969432828,13.524997150255249
4127,6.8135358281706155,6.992609071018326,8.857180254660003,10.782241930142135
6254,6.170836520713175,6.407921673499958,8.240692658451705,11.15760413322266
3973,6.743255024363542,7.205734491599286,9.371954581267719,10.37862291949151
4343,6.388542347882005,6.764460005391509,8.896307888810883,11.107891672179335
5023,6.9842864974727945,7.304890294474076,9.520237985501062,10.762017622501368
5748,6.265236507990594,6.710873082097396,8.874806039555061,10.78893127629236
4817,5.720074943797538,6.764732704179106,8.940986406191774,12.358573448685982
3898,6.327180227337928,6.807541315679469,8.528758327187903,10.013044652457046
4138,5.72639862188477,6.075790013995406,9.498274926525236,13.918657215140925
4943,,,,
6239,6.186815060805761,6.345648264176932,8.592770055706737,12.147892475683259
6086,5.847210222023528,5.891544905391755,10.618219092948696,13.644908436317088
4685,5.654795096433879,5.9776373803745955,9.726366166553627,12.40494865568388
4639,6.3568642015989045,6.564642803192275,9.196152599419998,12.648286074229249
5595,5.392908037898042,5.840576687071001,8.997517503891691,11.921383663808776
4988,6.062595774984658,6.501082377454429,10.373777687583495,12.501305866465309
3681,6.802539231428266,7.067890140664852,9.325777304266014,11.246149209354007
5512,6.019868506801512,6.5674076297976605,8.732349445787888,11.69848365055643
5015,5.41032838688558,5.374669535281492,8.862877972662018,12.677111175302906
5150,6.673071612800054,6.854513038371662,8.8813503989715,10.76549802685651
4708,5.865647536664723,5.994610496400159,8.501509812919785,12.046604544819933
4373,,,,
4331,,,,
3960,6.375086831556898,6.657093252361589,9.384096769017743,11.75292867018908
4245,6.006586547807089,6.174492381726773,9.266590736010615,11.789548349166534
6221,5.99362456329534,6.24743911064498,10.208946765483075,13.565181194834958
4252,6.000647701995578,6.481766788929819,8.581572996368697,13.12544895132346
4897,6.12302417942579,6.375150497158688,9.358334140695652,11.880390977615088
3957,6.689237522592024,7.068295446660711,9.84264637248917,11.558940897170478
4414,6.425540016828173,6.646032107649021,9.272753210144705,11.151510759590645
3793,6.435151357846693,6.698831393152235,8.652036745991476,11.135046881735077
5226,5.866405025581556,6.078360769071024,8.609061821439406,11.240150278976849
4996,6.691225825039211,6.878118681213555,9.075571516948534,11.925604737422438
4558,6.66631266382135,7.049159658535343,9.324694024404893,10.255186372234853
3825,6.432095094254977,6.5125314521385445,9.774383570795345,12.224265277361168
3583,6.677594996170026,6.912073404156875,9.174556873234556,11.075855792364315
6397,6.612799700051541,6.805508230410727,9.118669977011837,11.792068501242701
6844,5.822469882578441,6.123490158633456,9.48146409077566,12.621255021240087
4279,6.351842863624387,6.498424171532427,9.101353986630658,13.569365027172932
6875,5.5627248175453134,5.539817956824739,8.52496132978923,11.745766603367686
3856,6.150471230783072,6.514786223259614,8.735439120288246,9.990312590641754
4637,6.123627304042913,6.347120969549166,8.619809407256705,10.392788260214727
4400,6.283223236627676,6.684943084272419,8.631090233399465,10.730576489793428
3912,6.253154046075637,6.7095043058053765,8.499755152327944,10.092681359529932
5193,5.4762484680807875,5.654474467186557,8.204479956481679,10.403228987304631
4686,6.397047640269575,6.621283324058251,9.539696202280963,11.706760476292807
4125,6.299333328405985,6.700549437043616,9.052086082695876,11.247401340802492
4443,5.486866216683937,5.532496609797263,8.4573275549348,12.231239117675194
3846,6.171798671214854,6.507580167481082,8.702572581497652,11.705292445363607
4277,6.264396499744588,6.556616162612543,8.499114945446989,11.787868627732264
3675,6.092521477810673,6.2976425807595415,8.9026577783613,11.632413862553092
3569,6.9224786588094505,7.413721179322481,9.381667235860021,10.353856345144122
4219,5.9968875453301,7.083440582515909,8.69427633170775,10.684600566799713
3738,5.958186843390435,6.40347415859434,8.79544072207978,11.566014561840069
3637,6.681276039182976,6.919799830377772,9.39614986699706,12.19265521789247
4567,,,,
3614,6.280426933292637,6.6439011745271435,9.00830284116452,12.33682624049139
4211,5.98456823703242,7.004024444802785,8.808150039163642,11.670462843864076
7483,6.498668766580324,6.878948011442492,9.279530555644484,13.51823363432714
3966,6.238277668430882,6.476724282417741,8.543628102477918,10.923168706742908
4048,6.4154820498544805,6.61704341576299,9.361806541143226,11.498816139953988
6578,5.557711606598391,5.5725567193605245,9.831101478955091,14.523251746248777
5803,6.38459391096321,6.672177351925546,8.80595885088614,10.67507049809828
4710,6.718266062709709,7.119199457866034,9.450444211974155,10.634012720722989
5411,6.636143319278253,6.75434712650406,10.57968385275611,12.740177520044476
3599,6.54183411732349,6.861245923523884,9.271680719938997,10.919840643429309
4212,6.332835435257313,6.784484088819652,8.86817479651365,11.076870761414122
4101,5.917484132413507,6.06543822401063,8.886545214249857,10.864850468959615
3708,6.452899948370537,6.939396820439442,9.208426244182373,11.27336341208218
5222,6.449925121970558,6.715365431701965,8.53778354823708,10.115014570610708
3965,7.253603400476347,7.143241119412849,13.842986617762374,15.656439423249497
3710,6.290544040230219,6.88880188705677,10.058564990212576,11.722797865697748
4905,5.854888884474848,5.887617698549875,10.882673870533402,14.629373207768515
3830,6.473533543992915,6.83502891676116,9.436537821952404,12.023388865013462
6665,5.797901323637816,5.766217315158322,8.668639481788675,11.375392865135987
7466,4.840755889371405,4.897747088605234,7.904630505729963,10.352512592700077
6649,5.6955325652214155,5.817724128190529,8.372936924913969,11.226942029469003
4624,5.909714625529969,6.021072631550423,8.479073611758606,11.25226341674953
4688,6.006778138813103,6.148880221279207,8.80436840277472,10.773901507771596
6246,5.979857082798493,6.081740044979282,9.039518884045727,12.673565938943934
6159,5.737672149098655,5.867017349187342,8.124163395727358,10.424300192034977
3910,5.242233624490485,5.33609512173057,8.046684750481928,11.142668525453743
8423,,,,
8159,5.426870104142124,5.646385376970917,7.747186284864377,9.763746462099466
4114,6.467102277390297,6.748807130553241,9.046305693521617,10.5591968475222
6739,6.14564968522358,6.374897619062833,8.57759196574435,10.780277839119574
7381,6.008075814243005,6.32032234616931,8.695974983586376,13.086929620907984
5119,6.01649654104321,6.047302244834406,10.113468297584182,15.535442211045352
3933,5.567375752187735,5.665542735198576,8.694893232302213,11.46183188362681
9670,,,,
6476,5.4341346269025435,5.571461624855193,8.97170159254694,12.56229403788684
6043,5.763476632039618,5.920564698841713,8.936157704090386,11.146066531013567
6085,6.233340205657841,6.335505925907093,9.402660743703386,11.149462312995432
6277,5.94982802451005,6.12971674885557,8.818038149577433,11.183509031600058
3950,6.116444740812317,6.235206367890352,8.620005303531206,11.103519203901758
5676,6.143143277685451,6.377299959444272,8.68190679890654,10.490980100602496
6495,5.881163873672472,6.08691484779267,8.374677973110163,12.290725348138672
4967,5.42554178775443,5.682887413386163,8.311531667543083,11.914021852886332
4620,5.953846486007453,6.222840773829812,8.900291228148598,11.806037101485833
3815,5.794342236203731,5.993507252942252,10.270441366869706,14.014698901781973
3726,5.963703216686809,6.142883329435066,8.40394225022506,10.736090231633023
5160,6.513991636013662,6.736673218258193,9.08608320744287,11.88300805856983
5597,5.29294275695803,5.561259886702107,8.348687458968515,10.736736416952711
3700,6.573162231517062,6.767749220123659,9.14554097302256,12.26621415653156
3701,6.396702669379248,6.539054614905128,8.772412012460087,10.507127071923945
3649,5.882830141567877,6.075487485112049,8.879318515903805,12.368571182859826
10003,,,,
7551,6.4213925352485175,6.460176525127811,8.97403671685757,12.275499918701378
4103,6.458312466121416,6.707048536452055,8.888168183332166,11.958690447040214
5184,5.90137889253078,6.035893210456326,9.424381645801628,12.679794975528539
5887,6.296725791169428,6.375233704232628,9.08980345730604,12.823146987323977
4462,5.85950752441735,6.097209900000473,8.776699878839679,11.331786765645262
6454,6.183114860799879,6.603352595401169,9.01792308801943,11.996454769632418
5425,5.7542265486481465,5.783879161988672,8.766996354335152,11.241597546423947
5761,5.847648232547795,5.9686437053032675,10.215229226260673,15.062737021161988
4137,5.462008894854159,5.957072014113728,8.455032782106375,10.589081725155225
5505,6.219188909055061,6.437690043369551,9.055956877627247,11.673254838333358
6572,6.420024281428102,6.637574353767458,9.691496917161428,13.612192350902962
5925,5.851857545604559,6.039220605109419,8.397497459778737,11.70889534336062
4223,6.159347358237698,6.274448317089315,9.116096648197926,11.54755692490342
3972,6.1697370712730395,6.413443722140009,8.781124179930304,10.8180892623845
6191,5.054574875409671,5.127195969641385,9.135686281162346,12.411796657353095
7887,6.190893698469799,6.37469466207355,8.82812204243529,12.551530160260912
9964,,,,
6217,5.486324272766388,5.539638771357869,8.662166164080972,11.308261778282846
3818,5.5559216442365305,5.561612136197967,10.440838700269467,13.64135606046413
8309,,,,
4008,6.092286514205424,6.1781042380262985,9.231124429974589,11.62539396148991
9886,,,,
6853,5.545982236492681,5.592545168404616,9.249527800894295,13.489464633324557
5070,6.186321646034781,6.614306571887649,8.987683197473572,12.08671735218644
4370,6.313619378667992,6.6279647947994285,9.447144765404477,11.78155519090433
4296,5.374006481779511,5.617058114226183,9.289701838059655,14.248870833322794
6459,5.146166211444162,5.081996794481677,8.612874620348103,13.487591380739511
3794,6.116145728855392,6.306249386798383,8.994041150419712,13.30566455477001
4159,4.75796967737738,5.376377906721319,9.43392566864267,14.124643280871757
3800,6.763653283810895,7.043592381052044,8.947346242871486,10.402679723333508
3954,6.504502113677356,6.650119938355513,9.17897617418851,12.182604783448236
6430,6.16866147252468,6.231436832065943,8.73287527945061,11.889130091942178
6611,5.403764783212025,5.589346533476252,8.762181067652726,12.266352634691373
5802,6.1641479277803075,6.540727377027259,10.235208640984649,13.010296920590966
4368,6.494442367353305,6.744859917518431,8.761565786452161,11.892852516070667
4591,6.610773594084859,6.933599352099025,8.85569880349226,10.64963088591417
4581,6.157271623460254,6.5036597252523585,9.438391171847007,10.859492309642187
3805,6.227932967570235,6.834165550069854,10.806027073487376,12.287867687034831
4811,6.001499845634176,6.691333902458243,8.748643533656091,10.315643772091326
6612,5.806861443673932,5.982361286208333,8.982708047240564,12.296748899374647
4766,5.987343372484322,6.379728779218527,10.170638270439264,13.921433608953622
4409,5.7065442045960175,5.824187245269449,8.239102487831156,11.770052597096848
6152,6.386041600611701,6.681989710783548,9.030025688851333,11.299485243350137
9613,,,,
6822,6.1989502731282755,6.4207287932801655,8.758817474705086,12.537221223031713
4704,6.208927463633476,6.612546410021061,9.504889692096668,13.894450501724743
4445,5.492857991540115,5.178169725461676,10.766419987861475,14.51265670082394
4248,6.110840592615146,6.193458752399582,8.646823118131215,11.262381086447622
5763,6.25249729960479,6.417286669914118,9.25415619110439,11.457217887853202
4265,4.190273418822277,6.152529120520975,8.151681440630663,13.89536374031302
4845,6.600859785347078,7.070648861995047,9.022939062656617,10.739682159339473
8289,6.0480087892627905,6.310486624808127,9.139288555835364,11.615869722307814
5038,6.477187459834986,7.019484352945225,9.77637583614429,11.357878867578599
3827,6.116598305638913,5.587718603006736,13.412537783391347,17.85093291564294
3804,6.136751845335149,6.33667669580792,8.803643185990325,12.83582098152289
4007,6.186585145217189,6.543841179818081,8.908978880862117,11.582901765568378
5189,5.9785124900583,6.071773918976438,9.22175636834656,11.715736808873672
5412,6.034920461340012,6.152572668229872,8.431981601905195,12.025224485295361
4815,,,,
4006,6.352532057635153,5.535847188515741,12.884873196469124,18.5726794500519
6247,5.976322365046352,6.001605110398814,8.797940752270451,11.410271387695191
4288,6.0924176324149215,6.210051782724639,9.512570367409339,12.495524803064162
5415,5.4952613240010715,5.299465404459088,8.81663490931859,12.522308184812726
8373,,,,
5997,6.296847555874733,6.317580397439325,9.11086953117315,13.306882966223792
4079,6.379827236723822,6.875016137915869,8.610454533409891,9.597923120026861
3824,6.191694262542174,5.900213355199834,10.403570930143601,12.499902937438522
9663,,,,
8252,5.373929784552183,5.326011375189552,8.270370435402786,12.613415337217322
3699,6.27771253965552,6.645155458703304,8.84122322466832,10.56136840304416
4063,6.591328186871403,6.962039631781657,8.65825602419655,10.754906697182872
3845,5.6783427452522295,6.216441764458837,8.19857957102539,11.955772328434223
4242,6.360549595377409,6.566021917993025,8.445506069000274,9.81285562474597
6711,6.456515601051008,6.622116512466825,9.261446482328894,11.569190218718067
4042,5.572553605807491,5.745829176659992,8.175806299389867,10.650423677865916
4947,5.789379645730818,5.941031271597124,8.40987878160965,10.551874367434747
6148,5.9171323805453095,5.932122581938612,7.8900269147833715,10.252618837884953
4117,6.095275445368703,6.474292275516484,9.284159629070533,12.68386351692236
3802,6.46837347120194,6.783686048931751,8.765809049209729,11.39939683972305
4677,5.910477724373109,6.415226311234684,8.611727281724995,10.193205324270245
5273,6.220679269007859,6.633774064360686,8.297294216712956,10.343765221855394
4983,5.165461537985878,5.740587869926837,8.23523594184296,13.259155034841914
4454,5.672232028319894,5.948406366827849,8.909893309829657,10.996651150852593
5455,6.160781493813224,6.419027317614873,8.59597251987373,10.383693103952876
7572,4.761505992265438,4.802109074880968,9.831277841105997,17.315576773626102
3952,6.3316015383775035,6.9098498395372046,9.278869164222623,11.082677333565053
3899,6.10778656300709,6.463658676844544,8.95449496957661,11.29001677411373
4934,5.628433525368565,5.898993124046174,8.209099612920202,9.962478063027314
6252,5.299118425263207,5.664164325490303,7.845941581249316,10.589710263240267
5847,6.248730061992918,6.380756752861377,8.982559720308,12.396136136362196
3922,5.7009120232972545,6.070313510691597,9.379207152757981,15.210616296709683
3799,6.253561273191273,6.534039530504461,8.674669174219973,11.751839571719447
5057,6.011720180170192,5.969623642834002,9.704483005087388,12.922901158624361
6280,5.789951845043167,6.138252174932881,8.640006668021375,12.115888476023251
3816,5.915131287112256,6.422752345939635,9.448965985808023,13.03791402169872
3757,6.505761782680958,6.685343539455302,8.907917698476231,11.738144270017575
7442,5.301029281646754,5.542335309891645,10.52247942695558,15.052738218970402
4067,6.126518762165482,6.305440559242747,8.829498045879374,11.468390041401516
4155,5.239884206778601,6.678144282788029,10.224365562985401,14.130367595705103
4032,,,,
6458,5.983859427196012,6.029329414210034,8.852490151549997,11.841277440863406
4691,6.307488633216711,6.611475534133464,9.172960785274634,11.491508512114814
4595,6.832745299326984,7.082642645454172,9.52996961291032,12.892929241053066
3884,5.917937643666428,6.050794183854776,8.712994386317524,12.350899562833174
3964,6.412670958366682,6.60483336071183,9.239815819187593,12.835103998376365
4859,6.224115998442894,6.3075474744131235,9.588815095503403,12.589129796820185
4499,6.334981161576956,6.914680900859706,8.841050241715655,10.022291590414028
4022,5.805228588871535,5.9265279133401405,8.54417372119843,11.258433389467207
3758,6.437614734357446,6.528698240700154,8.913723266816314,10.504550559387333
5279,5.215017926481512,5.419776852879075,8.32284493895333,12.396417380137741
4269,5.605950441109494,5.734672714933577,8.879159995853481,11.98055025940463
6499,6.2403135589691745,6.320542984721709,9.150450316658473,13.204713998116736
7383,5.699572722570184,5.598361372872779,8.778469782570681,12.865410698436445
5560,5.744523047534501,6.356473604947215,9.239140607691814,12.257628451610787
