scanid,oldpnc,cbf,scrub,basil,pvc
4507.0,6.813293026484768,6.166121901998627,6.0515738529473495,8.859715712908992,11.984926335244031
6142.0,5.23961867017239,5.931238284548532,6.200067014422041,9.097592756964971,13.758604888030243
3293.0,7.650800633844779,6.436827812667032,6.547809699006215,9.40732942743718,11.978044446895268
3464.0,5.660767610921487,5.636859140196736,5.8474898457785285,8.69259979380388,10.854249159311523
3466.0,6.6066234282978655,5.765375209428352,5.804223619496465,8.343180008915509,11.867572358376012
4651.0,8.597913028759237,6.2139435420826805,6.401604775111855,8.761176045817917,13.205506617725604
4765.0,7.012006156478289,6.157908285792754,6.317535585253775,8.752411223456608,11.512279879090116
3230.0,7.483538229093971,6.324601345222343,6.411752292312427,9.083648319926253,11.212665683610547
4901.0,3.809879309083058,6.182696202437814,6.400272058897996,9.076932159939194,11.208061617283697
6852.0,7.265198106579986,5.506452320652805,5.881792828932085,9.107394504494383,12.781350279384345
3647.0,4.133634521606296,6.054670393008436,6.309663093022594,8.744063875731186,11.773360151370651
3245.0,3.74148244772708,6.211681307821337,6.579116216403983,8.39029501236107,12.096694260845227
3543.0,5.949092632613052,6.781462987693763,6.947010473560296,9.326071420249075,12.371539144407524
3731.0,6.291871845774344,5.829009763602313,5.904851948759012,9.057998583098126,12.905601771540807
3532.0,7.462810001289704,6.341712351245367,6.620188295836686,9.119470202369774,13.156289163747328
3235.0,6.881106154846189,6.025004595774551,6.386712854712662,9.170078363240997,12.222149862628411
3341.0,6.244752586009574,5.581615239167918,5.736991947443681,7.909751120311289,10.779625144545513
6695.0,7.305073852280599,5.361594413947736,5.450415907956803,8.761660592140396,11.237199903285
6729.0,6.700353651255457,6.180377181682327,6.240287599205184,9.131423891121695,11.143169330186534
3541.0,5.982672453494243,5.587610579132057,5.760777697780134,10.60303236293655,16.383433784993894
5018.0,3.3634877818816795,5.828003485277925,6.234079028461163,8.614120211926142,12.045136092392504
3212.0,4.13198903105449,6.418358153928734,6.502109099118768,8.674386900489573,11.638292260326477
3475.0,7.913417655125097,5.711251414377559,6.125621114392999,8.209371730029027,9.847317577280608
5927.0,5.447657358978251,5.966982684870052,6.0174479628121205,9.514041466854133,12.553166008622604
3239.0,7.737221288293008,6.183702066093076,6.453315208244888,10.629142416552291,13.062370366660373
4381.0,3.7386204222701647,6.199834940964748,6.218726234710719,9.158125617850668,13.643917511993218
4550.0,6.3239013392678105,6.047087202563179,6.454165990088425,8.153939483300666,9.70794362642796
3367.0,7.274460509610311,5.638886986924717,5.884894531801495,8.716875402702529,12.368671484205324
6798.0,7.1132780404465965,6.269756458221755,6.510964325185321,8.8787887351597,12.489296499150152
3796.0,6.205309118183933,5.538077561441519,5.851457060944187,8.95187197861854,12.273656218618903
3450.0,3.1850013576906706,6.415703005606271,6.795662063639164,8.880404622557098,10.461029928430966
5758.0,8.121806995927551,6.325973878370887,6.607966017336151,8.226568469573042,9.688230397555287
5292.0,5.802764285916019,5.579869952312539,5.879692784694273,8.801656439527358,13.73432161126941
5692.0,6.598338225627439,6.223739329294483,6.457212028328549,9.409616637147694,11.225882633338111
3498.0,7.567132837356077,6.112169263060752,6.462080165828236,9.203060044425524,11.984674458257825
4376.0,6.994372967844147,5.797418587776719,6.121710598512758,8.596104458362433,11.017006253759687
4933.0,7.435682077054417,6.544614405177646,6.875064303278627,8.973251870325253,10.29694446723898
3516.0,5.822298108517737,6.261475819295433,6.4996914201352265,9.194238776326475,12.098674540131428
3595.0,6.354829418389511,6.265322859633794,6.492135860422445,9.2501128732306,11.707647637467415
3327.0,7.63359336817738,7.041031239679035,7.356637968517237,8.816160600550944,9.98866977767204
4249.0,7.458624429072291,6.721494787445265,7.100104970035908,9.055183680515238,11.749782216543291
7951.0,7.645059641956889,5.786970272996738,5.959889059064193,9.47256885956168,11.318693501655112
5016.0,7.39764078681805,5.641572270781495,5.825161021736456,8.805386605520082,11.286271564041405
3428.0,7.478262626947533,5.792738550180819,6.091554238610024,9.273548375818006,11.946646239501792
3313.0,8.044270567892573,6.715606839026323,6.989961092958992,9.542036541057286,13.60538965218295
4814.0,5.985730508648456,5.962232518664489,6.267175220528716,8.522461829035755,10.305280850885852
3374.0,6.95560494496879,6.348563976169828,6.637972591097112,8.320597004604362,9.964065428203662
3434.0,7.873625229255702,5.940575836833657,6.232446209624679,8.364353307271594,10.121609779972518
3353.0,7.950868874433665,6.034508769532176,6.254589209591761,9.28610052917957,11.490533487139544
3741.0,7.498167751100976,6.274007508379628,6.468204422094033,8.656445620466883,12.272898327772369
3854.0,7.644109757591482,6.115522468471467,6.31132807135318,8.518399362251499,10.631472565651006
7500.0,6.048296379189321,6.090052859627307,6.1154209335007605,9.025094807380244,11.54461474586548
3609.0,6.840207187245515,5.65174597156222,5.783675339781606,7.682601879652988,9.221120797894548
4746.0,7.669164724353698,6.038682530036211,6.209596163417012,8.857215980570064,11.259766775138576
4592.0,5.695860852380799,5.896351457291608,6.161179828080542,8.945540531288273,12.0268780303107
5892.0,8.148347310513357,5.8697420931500055,5.999867590260228,8.650045135372217,10.946263073965326
3465.0,7.202533132624007,5.975016856751447,6.366384660961146,8.677655428033242,10.844637171189094
3540.0,7.154826003356836,6.394360833522226,6.750054087840202,8.757429247106693,11.924839018694094
5920.0,6.029218006352084,5.329929274133529,5.657304664976937,8.828425731860197,12.524593924854369
4747.0,6.692609389993159,6.099442517564124,6.404558658804057,8.787417224087557,12.713983476833562
3426.0,6.871787217282955,6.75769635329063,7.122257070778043,9.018920262568365,10.679145817111063
3410.0,6.285810230658889,6.540093894304829,6.693009670408157,9.250824492413074,12.072786295315082
3646.0,5.901875553867251,6.710621844333256,6.962413285520027,9.69586271107877,10.715466201717696
4754.0,6.78436647226556,5.338867884663414,5.732506145812514,8.71118593920915,11.336148084031302
6040.0,6.329332236489927,6.809761597470238,7.051243041661739,9.789538756963475,10.939358856911731
3712.0,8.279548851318086,6.352114434717027,6.585412574810522,9.061619675417496,11.119888190002497
3645.0,6.955393010493192,6.442051466146541,6.603643065611978,8.938176445019765,12.452686103328926
3405.0,8.155038669619493,5.680259911444564,5.71726985933087,9.095725072710442,12.703025275943942
4071.0,7.912719070419226,6.467464513473659,6.783950684496018,8.452210349740188,9.983627511957865
5379.0,3.836092416670299,5.844339665938395,5.98716335550356,8.341377264991745,10.011009566465182
5872.0,4.775446906703321,5.580716700248328,5.894365291704329,9.874112924862334,14.097181762060274
3322.0,6.599147952406066,6.328754137392566,6.364274710922581,8.827316934626031,12.0166782639883
4990.0,7.690481844369451,6.35016137254125,6.340615274779063,9.48453345315183,11.31170660108488
3321.0,5.615904771093644,5.657953649800798,5.845154594785725,8.805215268560346,13.241189486269691
3363.0,3.427342040695813,5.827786873933806,5.92353115637382,8.591947774057909,11.414723698476228
6676.0,7.123966191099134,5.538522217249399,5.695292117925319,9.059038342780669,12.151244739589702
6962.0,8.73906323191552,6.448996239044868,6.565704756089944,8.859794843787114,12.040741239635524
8286.0,7.719539865016133,6.358546760456545,6.498875267669623,9.504249900559326,12.303162824505732
4986.0,5.6269575997324495,6.037475112267308,6.218530769761864,8.81693859651884,13.476840569989644
3408.0,7.740886436277567,6.375891701945989,6.690509242691529,8.606471197241119,10.128314467030872
3459.0,3.749899041206549,5.360886884761465,5.891130040834896,9.467525317472786,12.51749402536525
4467.0,5.4040702261602,5.623439531150449,5.723500535799678,9.26218889571504,13.78031807737156
7419.0,4.988534525383548,5.720150714371408,5.781752739836197,8.483579055813374,13.352351161567691
3344.0,6.726917697502431,6.852415611497715,7.101734282073465,9.260331968960704,10.846221974839091
4439.0,7.252903151041445,6.290958692397879,6.317740996534332,10.365692717865908,15.20150723831655
4442.0,4.745212160956715,6.2387409744127975,6.819758221777197,9.24168372222308,12.36233787167382
6883.0,3.955140223026009,4.987624037527914,5.199145350760089,8.029748741547996,11.042846941844134
3582.0,7.278231238909512,6.120830553004871,6.4204896852751085,8.548194210697876,11.661721439496654
3765.0,7.044662716923836,6.42511288724264,6.651261871381516,8.982302575499949,12.31523138906243
3458.0,4.410648784336959,6.457110317607338,6.614663481933824,8.904672202945259,11.403704571591918
6881.0,8.243541583091323,6.140129481734962,6.235301019405205,8.422810701612,10.446502257608527
6219.0,7.484618954192522,5.723838721871321,5.854890387914965,7.915627025970516,9.495459164445125
5232.0,6.807459555881277,6.549936254814115,6.950446543025042,9.35250854377758,12.587594481257783
3463.0,4.861560774660112,5.547466605424946,5.799434722835755,9.02187502120594,12.255588310612335
7865.0,5.504326545618092,4.97441335599813,4.904764543387658,8.4695034902603,11.87511457608585
3897.0,7.093191679830301,5.646459741505177,5.975383635402827,8.833299951794476,12.535000226258171
4544.0,7.10952000944687,6.237530288299484,6.608564295904413,9.313653578343803,12.264459692695809
3798.0,5.003973552768732,6.1445326235647055,6.242430758004806,8.082377425436484,11.959344762465363
6703.0,6.332157075921407,6.368218123085986,6.586162008962825,9.078062403547229,13.282904226060792
6846.0,5.986021582785968,6.00120051108749,6.116899764751135,8.62384504140746,10.529510986085215
3596.0,7.718782994153762,6.438735074072749,7.031736620775989,9.211303498956063,10.986680461914538
5190.0,5.442832996929772,5.323762312292662,5.721271546269959,9.012488442676815,12.397653734105504
3714.0,5.193327136942908,5.9438108578141975,6.179650705793501,8.41088128403047,11.501417090023816
3435.0,7.92153139345615,6.23124477395828,6.25560647638033,9.327189234238023,12.558642435599452
3362.0,7.17219461488011,6.114584376909707,6.287805301298054,8.608901537002907,12.095597754701693
3907.0,6.486719891337624,6.253401232182627,6.279580407356178,8.864625139999008,13.10966755669245
3474.0,5.591089256678325,5.9361277732724815,6.108388867336909,8.76817891497941,12.053967716393592
3493.0,7.452789739539033,5.784735905686231,5.970958423159575,9.080930141396715,12.172091762192691
3703.0,7.834392108065966,6.206990283538757,6.4859201971654965,9.26394537987978,14.966747395835736
6865.0,3.8842316792836153,5.486943858607373,5.465918540552344,8.261745912544205,12.446751601204578
3651.0,3.731791282349864,6.146020991480421,6.302639559310063,8.85903791287764,11.681947758698035
5481.0,6.55348112771852,5.95067888319847,5.934223492611643,8.96510441301963,11.783953018060032
3372.0,6.902274809965527,5.896527144200924,6.042644396496542,8.29734588864339,10.415705640931762
3432.0,7.267326852028031,5.594432201762604,5.683933063038953,8.320229526423043,10.126847706850365
6730.0,7.33977964594499,6.015421221872513,6.284267650510252,9.076926239161718,12.895834005828728
3578.0,6.085259380345482,6.11978868553394,6.327817373054553,8.81501933644989,11.575636957435217
3489.0,7.356526959355848,5.620984897943194,5.210913591008431,10.05802035150501,13.080908251238284
4756.0,8.00264026093491,6.089285526581373,6.249527329344214,8.704662979786109,11.258010016276604
6608.0,8.243009156112135,5.61712915739276,5.442858662028168,8.872116878342275,13.198404624359116
3634.0,5.845837902841234,5.98115340050851,6.220712044320181,8.420073410435652,12.144139923795732
4075.0,4.351572641530868,6.177266124146792,6.268439890358912,9.02932317831002,11.572627984592245
8127.0,5.853267988503052,6.105057243777814,6.269921166393245,9.268227415006294,12.277417336217844
7870.0,7.1666024541743285,5.823765426429833,5.819474072703616,9.40391241009317,13.559732373320804
3409.0,7.204673108691159,5.57800822080338,6.125008539362512,8.819318015156203,12.27363909948311
5719.0,7.761271111286407,5.948496159104437,6.071076380025,8.817735763981897,11.297123714419635
3397.0,7.953977312594744,6.403372850456561,6.6446671739246135,8.805449953514204,13.157261630855398
4375.0,4.559333930146615,6.114876921046154,6.34306880169028,8.083538528307374,10.273732457656306
6597.0,7.461515323181175,5.832614804322951,6.03900478799117,9.087750225532687,11.14110154667366
3883.0,8.090207692450353,6.3435655741251935,6.711166829419157,8.853732861437896,10.394603191119282
5196.0,7.842257903166139,6.260705059424192,6.882320201791356,9.477503689536723,13.088792013467751
3497.0,4.061606811850159,6.117153386517385,6.557432549973389,8.840116122524636,10.510580781466905
6153.0,7.84351660211937,6.124499642495192,6.372320812408176,8.7294980128389,11.968034392046714
3567.0,4.67739920457137,6.820931146831977,7.172754345722102,8.938360027205682,9.979945578142877
6749.0,7.259694352728737,5.992572280981144,6.124786483960583,9.59699531260054,14.490193421025715
4377.0,7.680174938740182,6.288350322255059,6.709016463678786,9.188106542816598,11.141344025130186
6035.0,8.066151368311967,6.0391883257534005,6.311240797782749,8.802502524411608,11.128802142570915
3581.0,5.393025580512397,6.007642470337635,6.177302455315767,8.173952684117072,10.271296609181569
3490.0,7.237652205049633,6.503885984786326,6.733464945011499,9.05397683262269,11.235828055091623
5916.0,6.944791595149971,6.22845152330322,6.360535871922021,8.817011154068576,10.623362956866764
3373.0,5.855766094385794,6.489137126006819,6.5284421881921375,9.41723425686455,13.876949606196035
3643.0,7.093706770735091,6.139121897531068,6.5149395489996005,8.750307793104488,10.513122596932265
3683.0,6.319066031313697,5.261046902747143,5.7537972528944366,8.405504274070873,11.55260498929571
3711.0,7.669987211161434,6.20193522069313,6.623042336504385,9.024076334657485,11.002124986260345
4030.0,4.541955717271434,5.488900866669311,5.525530964916014,7.688719762064789,10.860868349486728
4489.0,7.618215999838672,5.910578636959539,6.083889495774112,8.727295801398569,12.208081962551493
3902.0,4.439257180467018,5.578909092728743,5.639129085908141,8.925821100553952,12.17650163101403
4540.0,6.5589974332034044,6.361098736445694,6.761199390563542,8.618899629994097,10.112496661040366
4043.0,7.746981425288391,5.672621602948651,6.000665143477434,8.030415881326075,9.921772741949823
4253.0,7.215725880379724,6.002849047076952,6.297438959361116,8.673210311553557,11.864035222575726
3502.0,6.9798368529322685,5.527029977723265,5.943488333996648,9.116682821952638,11.63354524405214
3613.0,3.7594646559249054,6.460341446240754,6.7863794543853135,8.707961967622326,11.69212535889854
4150.0,5.83912464090313,6.642083035927459,6.929633971075356,9.10547309315501,10.33708793074512
3371.0,8.256980075792667,5.872810176906532,6.184032951371198,8.947420757324467,11.92722249055389
4678.0,5.049187056739199,6.337238891515813,6.680868892684799,9.954631610544691,13.31498767219017
5762.0,7.957383385942847,6.205299876107698,6.515320689759091,8.805145346269622,11.861160317856394
3670.0,7.701436375897938,5.978168757883983,6.101596833319463,8.579010816552035,11.845870029333485
6987.0,3.453014834794364,5.697487114145877,5.694644630278968,8.539842049598885,10.461264307357116
6762.0,8.401105237612862,6.127479662652399,6.148729200840666,10.373588993433373,12.663698348321676
6872.0,5.508899297508415,5.056704273502231,5.130126867695224,7.940798231873019,10.338805827530942
3725.0,7.8445742763489426,5.852787788019989,6.052861460961176,8.353110247404317,10.549211639985089
3895.0,7.879258513940785,6.556971362690163,6.869908362054177,9.320893592797368,11.160819648398723
7037.0,7.737489859367367,6.264278457055097,6.354821963598049,8.818216957327754,11.995380302061369
3523.0,6.714069939846975,5.86477290662706,6.137644652033631,8.665188230098527,11.045601877146057
3918.0,7.416078672775865,6.219004454869863,6.424035779873968,8.933462910258147,10.787663035068416
5554.0,3.510953484702702,5.531051447809,5.655830648423344,8.685129329822441,11.15381029373644
4031.0,6.403137249713401,5.247831924892598,5.517552296899,8.23717489419656,12.46277706630267
4596.0,6.197677163784041,5.992609891855103,6.193700564280566,9.31096649105458,12.54729968246915
3663.0,3.811903569754257,5.978518263259052,6.247635667997771,8.692473861235865,12.041893883915057
4053.0,5.457118748333202,6.829409812843116,7.253319866404015,9.173807142513075,9.91831667805701
4944.0,5.66774895473926,6.236544451963852,6.408722740518451,9.543512120015285,14.10228011665716
3648.0,6.422022485668505,5.585561552079871,6.008990077310869,8.626980675673957,10.167377021892142
5388.0,6.565239763107515,5.715193731457747,5.867261843780718,9.250901267773251,13.31288005729138
4069.0,7.277708911874765,6.2557511369566585,6.271351562136492,9.699691659066978,11.78806180071573
3713.0,5.522677256421539,6.393206610030063,6.531000295535225,9.102276947683093,13.164915853654582
3456.0,7.642793315558149,6.292867991721001,6.613647337582261,9.02990345102435,11.19834889376113
4380.0,7.249318579724252,6.229956139457298,6.499191789600757,8.710296452345807,12.423353914731727
4945.0,5.986297216436611,5.946315663966991,6.213002335211612,8.860398430853568,12.063738397207125
4512.0,8.463365627701398,6.354019775247348,6.577461536717265,8.445941840104801,10.419567219221683
7439.0,8.011600641513942,5.9126486761380095,5.9257977196567335,9.230626842953663,12.87456012786762
6878.0,7.378358857820314,5.935123719323486,6.069994558539681,9.630258888300084,13.591966341485236
5681.0,7.292970715493071,5.586996661998805,5.773401844120764,9.111579076715811,14.38183165443047
3635.0,6.791537666229037,5.529626921191092,5.871752732085451,8.292309783944093,11.189519127608472
4795.0,7.608388696219689,5.724034626916178,5.905125310167933,8.724668701530558,11.724822348955406
3430.0,7.794248911075729,6.379659425673929,6.489486897789085,9.352507412397628,13.859986312195357
3633.0,4.922529004491079,5.440889096053122,5.402752744219903,8.220536577327858,10.549846356937152
4478.0,5.7658308310700646,5.3682648364792485,5.681412113493332,9.112373917631976,12.285541497988882
3473.0,5.748687978409256,5.354299010001473,5.571029836995347,7.637106921580993,12.110486944389448
6901.0,4.02024532205325,5.163140437137365,5.068435730629752,9.301516001225718,13.04637581688198
3702.0,6.824285868194747,6.2669444987825775,6.479802387114958,9.19546982915844,11.239503152426396
4250.0,6.399677178234295,6.065561655473519,6.21166929773963,9.15955531299911,12.015048946264198
6986.0,7.738449941180127,6.3093513838138415,6.49800494266907,8.171311065166012,10.540365748909686
7404.0,3.7065006576896233,5.550069560293245,5.631247173997312,8.765307417254826,11.209367954792766
5419.0,3.886910833381412,5.828736244296811,6.294908694843424,8.331944647528088,9.905339559783108
7574.0,7.225033211607964,6.156873078228083,6.332268221464821,8.595341043519733,11.197907319070415
3692.0,6.766770883756311,6.117724595630296,5.9520825575494944,11.281207872323296,14.505137103370782
3616.0,4.119392623933551,5.69840129892538,5.837315429181571,9.16058588871156,11.56821372281335
7444.0,7.047961513370816,5.916247881272573,6.035865440550658,9.57591789201558,13.445945722847856
3598.0,4.955943487542652,6.208707631698946,6.367500651620581,9.018212263652329,11.076258858585597
5884.0,5.922846152326635,5.772558367024167,6.025382069887883,8.868514410689032,13.572256746215803
3615.0,4.615911032145759,6.085380018203467,6.323666053976488,9.223481471007776,12.18318992585526
3586.0,4.546832169027009,6.453356286174945,6.809289948038956,9.336276879230946,12.407902007105209
5811.0,4.906405703061864,6.242088225483543,6.440834864042402,9.022585037526015,10.855298487911291
4009.0,6.19357311317961,5.922701077313212,6.179358341968123,8.591401164659375,10.141875306700994
3682.0,7.369757030919033,5.923404236657563,6.152974693512852,9.3988756647503,13.951190287087652
4371.0,6.113671316692435,6.706988992411111,6.924937234855038,9.18971583188141,10.172460515295356
3618.0,5.254769370682183,6.202223482953998,6.507824358654357,9.205331374913396,11.600176953387235
3664.0,5.972402623373803,5.663360826429067,6.250053783488221,9.126174163409797,11.131349940705432
3739.0,6.867223550139557,5.4198445236410695,5.501471581750709,9.428666724689649,13.036714850729409
5346.0,6.856777789223971,5.859347409954828,5.951417333945038,8.681757099303711,11.408390705282832
3727.0,3.8441697566280233,6.322320458564798,6.5567994859089,9.32817571755826,11.665013309642507
3756.0,5.278325410154857,5.985184977677582,6.3803040594648905,8.875408491985155,12.177431621199414
4541.0,7.231662895550722,6.418321522691219,6.656297332600716,9.168028333324042,12.44984335700724
6645.0,7.459357230220371,5.46854355159471,5.628428719478474,8.726543057947028,13.708042185511657
3759.0,7.9166430604669,6.061447404920944,6.376644460591244,8.112198721804088,9.144594929558904
3792.0,7.342466881312668,6.445611442582731,6.826553267211011,9.173526972692652,10.956099991288532
3755.0,6.093063348948895,6.1866668156660864,6.457361739414213,8.148518621458521,9.40814471677758
3865.0,7.327823262994928,7.002910891641109,7.257946631099896,9.300076802799058,10.134449605180391
4907.0,3.145350468909654,6.387526147981464,6.734377394596065,9.175847268788011,11.035023076384425
4005.0,7.272246047107646,6.3228360622132405,6.631900942771587,8.453332233559687,10.206991676527563
4768.0,7.647303980226412,6.244424882840896,6.591028061617329,8.519347801492572,10.388697123338297
3923.0,3.5422906638196205,5.9730712752516775,6.499191072764711,10.790277251144412,13.542587537872189
7445.0,4.704736140230492,5.10866290832602,5.961052390339353,10.874757937537026,13.88727033928499
7443.0,8.022074979652464,5.738616721846491,5.792720109181878,9.051988698408426,11.9401724708987
3894.0,3.2906126351967693,5.967691102495884,6.471733853515535,9.35849216061541,11.156414731715088
4676.0,5.5044878710584335,5.430594793292008,6.810991426723388,12.581590994138296,16.696041183507397
4487.0,5.431776370351355,5.7742873283199225,5.9626401516608905,8.363962515577095,10.462577000584105
7501.0,5.095960833652206,5.969782583541898,6.211634489118167,8.734183483675123,10.1877343640202
4608.0,6.993513077600436,5.986041053380596,6.7414323700271055,9.24977224752255,12.201540186957844
3904.0,5.018212568371423,6.470867220048682,6.7561002534009065,8.917378376296355,12.808673116587425
4173.0,7.099457470658618,6.905934517067869,7.067968137409991,9.725858201303916,12.447644733647907
3903.0,8.189629650013865,6.827190938465504,7.16086399406958,9.429274758655444,11.39644795667809
4220.0,8.704166437883938,6.539279389311904,6.677683457320337,10.76120258483327,14.540611040998328
4271.0,5.7379733239509925,6.183040909462479,6.459878003868002,8.674845802885837,10.357997435712274
5751.0,6.9655843210886506,6.119940001256023,6.329493913630562,8.894601045871967,12.0922328071882
4139.0,4.093165288277475,5.235008856383493,5.824952035897544,10.456144867778512,13.692855399796075
6432.0,7.908252417329058,5.960366544810079,6.136651831267138,8.717409253468498,11.13451405339856
3638.0,6.9829176063179474,6.52631406858144,6.88901867791309,9.560489881270623,12.850683434197668
4010.0,6.231182529958586,6.871612119650759,7.246839490289422,9.105197240837311,10.097437599899088
4488.0,4.740266630565489,6.608074927141897,6.878064211732607,9.070534680633388,11.079054675640355
3709.0,4.01483199284778,6.487531351123577,7.175584056482624,11.3887509846312,13.262381257169851
6157.0,5.837452578027849,6.288038618454201,6.617628582065851,9.887102761356166,12.788170824002329
4545.0,7.989611960184645,6.045021376812972,6.423003205638672,8.906506253063972,11.487390444690794
4119.0,7.183696517873199,6.3478957841812855,6.812381011797045,10.388464785760306,13.387516098770716
4072.0,5.791932787678137,5.7529693213277,6.422401342774811,9.949785713125138,13.437410949509577
3998.0,6.700301747743232,6.370304096015577,6.790024145199975,8.855683067184076,10.141318069949106
4201.0,5.462661207393617,5.435298510721054,5.472275701232677,8.710094813446434,11.755302402878346
4038.0,4.408062284696891,5.737012004751161,6.936235624722282,8.799177744300232,12.172019304923534
4284.0,5.497480117692986,5.962991830004008,6.029046447247426,8.099171188435731,10.577685194593473
6150.0,6.754717712015136,6.450338477771155,6.796024395781746,9.16680382820669,10.905687749040217
4094.0,5.445925771090354,6.073234115604835,6.646017503199517,8.112225821247119,9.74620990960553
4982.0,7.453303001327437,6.234441342030995,6.955965351254331,9.28334492798378,11.094498637799036
6101.0,5.984049778213538,6.296408790801852,6.9415562587219934,10.663293496763172,13.722554941673083
4278.0,6.606600802672691,6.02053789432544,6.372399340236536,9.028913725186545,11.46635013351178
4861.0,7.751713261732712,5.910718521755007,6.382049386847719,10.134339228966004,13.692506758713227
4812.0,7.695298784534761,6.492748965792094,6.877455978562804,9.961667562062644,14.05600942557606
4193.0,5.696032591630307,6.729666055366493,6.967652882061566,9.156599999030814,11.065152974617645
3529.0,4.771593576943404,6.416323407545318,6.541534778015336,8.87744272577342,10.543396775558056
4332.0,4.081730689314363,6.329156112724728,6.567791849450657,8.970037174629336,10.446974951975315
4989.0,5.752058351676984,6.044649965685646,6.679265588487438,9.248361549916345,12.121860646125134
6505.0,3.877407300953383,5.488217595211213,5.7750420992982665,9.593525612026562,13.808538194310128
5946.0,7.112272162128902,5.972793427425011,6.38797457379715,9.49157721845369,12.547386051995066
3600.0,7.058443225838688,6.406930287450868,6.865631015682263,9.006164404406695,11.05056639922178
3668.0,7.756144375129069,5.488596879566264,5.390294258948343,8.385247562388594,11.161387076413256
6115.0,7.068347085806557,6.186790609026722,6.4156400887622524,8.640326733718672,9.88871029348933
4449.0,7.109895292682425,6.751082507147027,7.418893184725447,10.738865990239734,12.270465968732626
5261.0,7.296629087305471,6.676566296554831,7.013379979469272,9.413699118548722,10.995100384414975
3934.0,7.812299650891451,6.537497385083284,6.951943164830725,8.88600815706822,9.863074224952742
6002.0,7.53228854988712,6.180044162730655,6.562504659752306,9.398561867630184,11.890356954647968
3500.0,7.356418398072957,6.27148111506158,6.48474426150591,9.732649969432828,13.524997150255247
4127.0,7.589514466258648,6.813535828170616,6.992609071018326,8.857180254660003,10.782241930142137
6254.0,7.956096378331546,6.170836520713175,6.407921673499958,8.240692658451705,11.15760413322266
3973.0,6.996433575637925,6.743255024363542,7.205734491599286,9.37195458126772,10.37862291949151
4343.0,7.611057108794379,6.388542347882005,6.764460005391509,8.896307888810883,11.107891672179337
5023.0,6.933650806922493,6.9842864974727945,7.304890294474076,9.520237985501062,10.762017622501368
5748.0,7.613890169252675,6.265236507990594,6.710873082097396,8.874806039555061,10.78893127629236
4817.0,6.569796533363423,5.720074943797538,6.764732704179106,8.940986406191774,12.358573448685982
3898.0,7.739692641967935,6.327180227337928,6.807541315679469,8.528758327187903,10.013044652457046
4138.0,5.156877948761778,5.72639862188477,6.075790013995406,9.498274926525236,13.918657215140923
6239.0,5.988423063260486,6.186815060805761,6.345648264176932,8.592770055706737,12.14789247568326
6086.0,4.967586091247215,5.847210222023528,5.891544905391755,10.618219092948696,13.644908436317088
4685.0,7.624227824235639,5.654795096433879,5.977637380374596,9.726366166553628,12.40494865568388
4639.0,7.444621448290579,6.3568642015989045,6.564642803192275,9.196152599419998,12.648286074229247
5595.0,3.059687427631544,5.392908037898042,5.840576687071001,8.997517503891691,11.921383663808776
4988.0,4.213996775351021,6.062595774984658,6.501082377454429,10.373777687583496,12.501305866465309
3681.0,7.829798126628828,6.802539231428266,7.067890140664852,9.325777304266014,11.246149209354009
5512.0,5.177299061750793,6.019868506801512,6.5674076297976605,8.732349445787888,11.69848365055643
5015.0,5.768777564148322,5.41032838688558,5.374669535281492,8.862877972662018,12.677111175302906
5150.0,8.209558409625085,6.673071612800054,6.854513038371662,8.8813503989715,10.76549802685651
4708.0,5.510348845227469,5.865647536664723,5.994610496400159,8.501509812919785,12.046604544819932
3960.0,7.096254484839263,6.375086831556898,6.657093252361589,9.384096769017743,11.75292867018908
4245.0,5.545562445964404,6.006586547807089,6.174492381726773,9.266590736010617,11.789548349166534
6221.0,7.525254380513252,5.99362456329534,6.24743911064498,10.208946765483075,13.565181194834958
4252.0,6.114023636612116,6.000647701995578,6.481766788929819,8.581572996368697,13.12544895132346
4897.0,7.679604329928822,6.12302417942579,6.375150497158688,9.358334140695652,11.880390977615088
3957.0,6.341822711044851,6.689237522592024,7.068295446660711,9.84264637248917,11.558940897170478
4414.0,7.644515616697549,6.425540016828173,6.646032107649021,9.272753210144703,11.151510759590645
3793.0,8.218234067923243,6.435151357846693,6.698831393152235,8.652036745991476,11.135046881735075
5226.0,6.552179801446998,5.866405025581556,6.078360769071024,8.609061821439406,11.240150278976849
4996.0,8.032881926223862,6.691225825039211,6.878118681213555,9.075571516948534,11.925604737422438
4558.0,7.758248946588226,6.66631266382135,7.049159658535343,9.324694024404891,10.255186372234853
3825.0,4.421929695453495,6.432095094254977,6.5125314521385445,9.774383570795344,12.224265277361168
3583.0,8.647440342795369,6.677594996170026,6.912073404156875,9.174556873234556,11.075855792364315
6397.0,7.426705813736055,6.612799700051541,6.805508230410727,9.118669977011836,11.7920685012427
6844.0,5.976738937024972,5.822469882578441,6.123490158633456,9.48146409077566,12.621255021240088
4279.0,5.023227785884502,6.351842863624387,6.498424171532427,9.101353986630658,13.569365027172932
6875.0,8.511683237374415,5.5627248175453134,5.539817956824739,8.52496132978923,11.745766603367686
3856.0,8.241291666025527,6.150471230783072,6.514786223259614,8.735439120288246,9.990312590641754
4637.0,8.055909918976846,6.123627304042913,6.347120969549166,8.619809407256705,10.392788260214727
4400.0,2.7047699082166843,6.283223236627676,6.684943084272419,8.631090233399465,10.730576489793428
